test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.4.10,fibonacci.py 100000,0.080830,4881,1686822160.867837,-,-,975,32.94,3015,1862,0.72,745,0,15,2369,900,220,273,0,73,0,0,0.04,21.73,13.43,5.28,13.14,0.00,12.73,0.00,0.00,47.91,3.86,9.73,5.56,65,66,85.36,300,300,196.43,90.97,8.95,8.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.94,0.01,0.11,0.00,0.00
2,Python 3.4.10,fibonacci.py 100000,0.063018,1192,1686822160.970755,-,-,1171,36.05,3246,1898,0.74,475,0,11,1554,688,300,149,0,18,0,0,0.03,27.13,13.93,6.58,11.40,0.00,5.30,0.00,0.00,52.33,2.32,5.80,3.50,67,67,96.80,300,300,217.03,99.50,2.71,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.98,0.00,0.09,0.00,0.00
3,Python 3.4.10,fibonacci.py 100000,0.056623,1874,1686822161.058598,-,-,606,18.52,3300,1879,0.94,356,0,1,28,44,74,232,0,118,0,0,0.00,0.56,1.67,4.75,29.46,0.00,44.42,0.00,0.00,24.76,12.77,28.57,15.38,64,64,79.47,300,300,140.60,98.88,18.72,18.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.57,0.01,0.06,0.00,0.00
4,Python 3.4.10,fibonacci.py 100000,0.053547,1204,1686822161.146708,-,-,480,14.11,3398,1897,1.05,261,0,0,11,36,64,205,0,110,0,1,0.00,0.75,1.35,5.24,22.45,0.00,55.32,0.00,0.93,22.53,15.59,25.94,21.82,65,67,85.91,300,300,113.48,98.44,13.30,13.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.52,0.01,0.05,0.00,0.00
5,Python 3.4.10,fibonacci.py 100000,0.053702,1211,1686822161.231018,-,-,477,14.02,3400,1897,1.06,264,0,0,7,31,82,190,0,118,0,4,0.00,0.83,1.22,5.92,22.21,0.00,54.52,0.00,1.42,21.92,17.66,22.59,23.81,66,66,87.52,300,300,112.24,98.33,13.33,13.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.51,0.01,0.05,0.00,0.00
6,Python 3.4.10,fibonacci.py 100000,0.053319,1225,1686822161.315290,-,-,469,13.75,3400,1902,1.08,274,0,0,14,30,59,177,0,150,0,0,0.00,0.97,0.91,4.42,23.43,0.00,56.88,0.00,0.00,21.52,18.50,22.87,23.35,65,66,88.15,300,300,112.24,98.64,11.41,11.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.50,0.01,0.05,0.00,0.00
7,Python 3.4.10,fibonacci.py 100000,0.052848,1222,1686822161.398659,-,-,470,13.80,3400,1898,1.08,272,0,1,8,27,53,197,0,130,0,7,0.01,0.47,1.59,4.84,25.86,0.00,51.20,0.00,2.43,21.97,17.11,25.94,21.19,65,66,88.93,300,300,111.81,98.41,10.77,10.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.50,0.01,0.04,0.00,0.00
8,Python 3.4.10,fibonacci.py 100000,0.053469,1214,1686822161.483283,-,-,500,14.69,3400,1896,1.09,278,0,0,14,54,75,184,0,107,0,0,0.00,1.40,3.67,5.58,25.64,0.00,49.12,0.00,0.00,25.23,13.10,26.31,20.67,65,65,87.90,300,300,117.29,98.71,12.15,12.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.54,0.01,0.05,0.00,0.00
9,Python 3.4.10,fibonacci.py 100000,0.054111,1225,1686822161.568638,-,-,529,15.55,3400,1897,1.03,281,0,1,17,41,65,211,0,101,0,2,0.01,1.54,1.79,4.15,24.59,0.00,52.13,0.00,0.39,25.42,11.07,29.87,18.09,65,67,85.01,300,300,124.41,98.64,13.37,13.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.55,0.01,0.06,0.00,0.00
10,Python 3.4.10,fibonacci.py 100000,0.057560,4316,1686822161.656627,-,-,535,16.16,3400,1845,0.99,313,0,0,27,61,66,238,0,122,0,0,0.00,3.47,4.51,4.61,25.36,0.00,43.74,0.00,0.00,30.13,9.40,24.65,19.67,66,67,74.70,300,300,118.97,96.10,19.84,19.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.56,0.01,0.05,0.00,0.00
