test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.0.1,fibonacci.py 100000,0.087158,1503,1686822159.765314,-,-,1212,41.79,2900,1896,0.72,815,0,21,2105,1573,295,158,0,49,0,0,0.07,14.98,14.64,7.68,8.08,0.00,13.35,0.00,0.00,38.95,6.07,4.27,8.92,61,61,91.79,300,300,240.47,91.12,7.47,7.44,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,1.08,0.01,0.14,0.00,0.00
2,Python 3.0.1,fibonacci.py 100000,0.073409,1408,1686822159.887324,-,-,1291,44.07,2900,1916,0.70,704,0,36,2298,1542,257,96,1,19,0,0,0.11,21.42,16.65,6.23,8.02,0.01,4.81,0.00,0.00,43.81,4.81,5.93,1.38,61,61,88.55,300,300,260.63,100.31,11.31,11.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,1.00,0.01,0.12,0.00,0.00
3,Python 3.0.1,fibonacci.py 100000,0.066184,1386,1686822159.992154,-,-,823,28.36,2900,1897,0.81,459,0,0,886,510,215,152,0,68,0,0,0.00,13.86,9.23,7.30,14.15,0.00,27.47,0.00,0.00,36.49,8.69,13.57,12.89,64,64,89.15,300,300,180.62,99.11,10.15,10.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.64,0.01,0.08,0.00,0.00
4,Python 3.0.1,fibonacci.py 100000,0.061226,1394,1686822160.088919,-,-,525,18.00,2900,1908,0.99,394,0,10,80,49,69,248,2,116,0,0,0.04,2.26,1.93,3.67,26.32,0.14,48.31,0.00,0.00,26.66,10.91,29.08,15.34,61,61,89.83,300,300,139.84,100.12,11.18,11.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.46,0.01,0.06,0.00,0.00
5,Python 3.0.1,fibonacci.py 100000,0.060803,1396,1686822160.183230,-,-,443,15.26,2900,1898,1.13,297,0,1,9,30,45,242,0,150,0,0,0.00,0.61,0.93,3.06,30.83,0.00,49.49,0.00,0.00,20.82,12.96,27.95,23.00,61,61,90.46,300,300,120.05,99.02,10.37,10.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.40,0.01,0.05,0.00,0.00
6,Python 3.0.1,fibonacci.py 100000,0.060680,1475,1686822160.278322,-,-,417,14.39,2900,1895,1.07,285,0,0,12,38,65,209,0,138,0,3,0.00,3.56,1.36,3.79,25.70,0.00,50.61,0.00,0.64,25.28,8.60,29.13,22.60,60,61,87.34,300,300,114.21,98.85,11.48,11.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.39,0.01,0.05,0.00,0.00
7,Python 3.0.1,fibonacci.py 100000,0.059526,1386,1686822160.371260,-,-,407,14.02,2900,1898,1.11,300,0,0,12,36,71,202,0,121,0,0,0.00,0.68,1.08,5.72,22.69,0.00,56.02,0.00,0.00,20.75,20.43,24.60,20.20,60,61,90.72,300,300,112.91,98.94,9.04,9.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.38,0.01,0.05,0.00,0.00
8,Python 3.0.1,fibonacci.py 100000,0.060824,1386,1686822160.465278,-,-,429,14.77,2900,1897,1.05,314,0,1,14,32,60,217,0,150,0,0,0.00,0.90,1.15,4.11,27.68,0.00,51.54,0.00,0.00,21.64,12.01,27.91,23.67,60,61,78.92,300,300,118.02,98.91,18.74,18.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.40,0.01,0.05,0.00,0.00
9,Python 3.0.1,fibonacci.py 100000,0.060551,1383,1686822160.560135,-,-,418,14.42,2900,1897,1.08,298,0,0,11,22,59,216,0,148,0,0,0.00,0.68,1.04,4.31,22.84,0.00,56.86,0.00,0.00,21.68,13.12,24.39,26.39,60,61,89.18,300,300,115.59,98.93,11.66,11.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.39,0.01,0.05,0.00,0.00
10,Python 3.0.1,fibonacci.py 100000,0.060551,1416,1686822160.654875,-,-,436,14.99,2900,1901,1.06,282,0,0,17,49,71,225,0,140,0,11,0.00,1.97,3.26,4.63,24.75,0.00,47.91,0.00,2.81,26.07,14.83,21.32,22.79,61,61,90.83,300,300,118.75,99.04,10.05,10.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.41,0.01,0.05,0.00,0.00
