test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.12.0b1,fibonacci_oldVersions.py 507000,5.029023,1076,1690397948.262836,-,-,562,14.24,3949,1896,1.63,173959,0,13,3804,1464,553,8928,0,8864,0,0,0.00,0.44,0.24,0.28,9.94,0.00,74.66,0.00,0.00,16.04,0.27,6.94,62.52,70,75,98.93,300,300,110.39,98.00,1.03,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.93,72.07,0.04,3.83,0.00,0.00
2,Python 3.12.0b1,fibonacci_oldVersions.py 507000,4.991970,1163,1690397953.298892,-,-,542,13.68,3964,1896,1.69,21177,0,19,3544,1395,452,8917,0,8778,0,0,0.00,0.39,0.22,0.27,10.04,0.00,75.22,0.00,0.00,15.35,0.21,6.98,63.78,78,78,98.80,300,300,105.91,98.20,1.14,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.46,71.75,0.04,3.68,0.00,0.00
3,Python 3.12.0b1,fibonacci_oldVersions.py 507000,4.966080,1181,1690397958.301674,-,-,550,13.90,3959,1896,1.67,21254,0,91,3588,1301,454,8911,4,8804,0,0,0.00,0.40,0.25,0.26,9.70,0.01,75.23,0.00,0.00,15.31,0.27,7.81,62.72,79,85,98.67,300,300,107.13,98.18,1.26,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.25,73.48,0.05,3.67,0.00,0.00
4,Python 3.12.0b1,fibonacci_oldVersions.py 507000,4.971726,1075,1690397963.305115,-,-,549,13.86,3959,1896,1.68,21157,0,14,2884,1483,511,8917,3,8951,0,0,0.00,0.38,0.31,0.24,9.86,0.01,75.07,0.00,0.00,15.50,0.22,7.75,62.67,80,80,98.76,300,300,107.34,98.19,1.15,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.90,74.22,0.05,3.70,0.00,0.00
5,Python 3.12.0b1,fibonacci_oldVersions.py 507000,4.976077,1119,1690397968.314687,-,-,545,13.77,3958,1896,1.68,21139,0,11,3952,1280,414,8896,2,8830,0,0,0.00,0.46,0.27,0.25,9.99,0.00,75.00,0.00,0.00,15.41,0.27,8.04,62.51,85,87,98.91,300,300,106.44,98.17,0.99,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.14,74.52,0.04,3.62,0.00,0.00
6,Python 3.12.0b1,fibonacci_oldVersions.py 507000,4.993729,2298,1690397973.339515,-,-,545,13.75,3968,1896,1.68,21315,0,73,1223,1617,1542,9391,6,8774,0,0,0.00,0.21,0.56,0.80,10.37,0.03,74.01,0.00,0.00,15.65,0.62,8.28,61.72,88,90,98.64,300,300,106.08,98.17,1.25,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.06,75.13,0.05,3.65,0.00,0.00
7,Python 3.12.0b1,fibonacci_oldVersions.py 507000,4.957030,1151,1690397978.329526,-,-,546,13.77,3967,1896,1.68,21147,0,42,1634,2041,1284,9249,0,8802,0,0,0.00,0.21,0.54,0.58,9.69,0.00,74.95,0.00,0.00,15.52,0.44,7.19,63.09,90,90,98.69,300,300,106.39,98.17,1.20,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.30,75.43,0.05,3.64,0.00,0.00
8,Python 3.12.0b1,fibonacci_oldVersions.py 507000,5.009168,1545,1690397983.372033,-,-,542,13.71,3953,1896,1.67,21301,0,18,3389,1495,360,9005,0,8856,0,0,0.00,0.38,0.22,0.19,10.57,0.00,74.68,0.00,0.00,15.05,0.19,8.80,62.25,91,91,98.70,300,300,105.73,98.22,1.15,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.17,76.22,0.05,3.63,0.00,0.00
9,Python 3.12.0b1,fibonacci_oldVersions.py 507000,5.046261,1045,1690397988.450726,-,-,591,14.91,3963,1896,1.57,338755,0,81,1545,1984,1353,9462,0,8806,0,0,0.00,0.27,0.58,0.64,9.93,0.00,73.38,0.00,0.00,16.79,0.47,7.49,60.34,95,95,98.57,300,300,115.48,98.14,1.24,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.07,81.50,0.05,4.06,0.00,0.00
10,Python 3.12.0b1,fibonacci_oldVersions.py 507000,5.036453,1581,1690397993.519864,-,-,589,14.89,3952,1896,1.58,341022,0,10,3670,1258,506,8837,0,8911,0,0,0.00,0.42,0.22,0.23,9.24,0.00,74.72,0.00,0.00,16.19,0.20,6.91,61.81,93,95,98.68,300,300,115.18,98.21,1.14,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.41,81.12,0.05,4.01,0.00,0.00
