,time_elapsed,Pkg_J,Cor_J,RAM_J,GFX_J
Pkg_J,0.9852494900872348,,0.9989817716815974,0.979687630229069,0.9643907420652983
RAM_J,0.9816198359090383,0.979687630229069,0.9728044584443911,,0.9521660786511892
Cor_J,0.9767049954314004,0.9989817716815974,,0.9728044584443911,0.9602369666251028
GFX_J,0.9616066232284088,0.9643907420652983,0.9602369666251028,0.9521660786511892,
GFX%C0,-0.7197881241091557,-0.7096283694666541,-0.7009923567909147,-0.7501077118573621,
CPUGFX%,-0.7243982917950782,-0.7133752319454058,-0.7048102651780134,-0.748436034254275,
time_elapsed,,0.9852494900872348,0.9767049954314004,0.9816198359090383,0.9616066232284088
