,time_elapsed,Pkg_J,Cor_J,RAM_J,GFX_J
RAM_J,0.9675749270756973,0.9508948597764879,0.9310737962933539,,
Pkg_J,0.9630925919222256,,0.9974190656113697,0.9508948597764879,
Cor_J,0.9418893978302395,0.9974190656113697,,0.9310737962933539,
time_elapsed,,0.9630925919222256,0.9418893978302395,0.9675749270756973,
