test,release_date,path,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 44
1,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,10,1695196348,2784391,binaryTrees_2_g,0:11.89,274923520,271536128,3010560,100.0,1.6,1.0,5.0,0:11,0,4096,268849152,0,65536,0.0,271536128,319,2,279,38,0,12.3,0.8,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,4207.3 MiB,2202.5 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12882.5 MiB,
1,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,11,1695196349,2784391,binaryTrees_2_g,0:13.06,274923520,271536128,3010560,100.0,1.6,1.0,5.0,0:13,0,4096,268849152,0,65536,0.0,271536128,319,2,279,38,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,4207.1 MiB,2202.8 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12882.2 MiB,
1,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,12,1695196350,2784391,binaryTrees_2_g,0:14.23,274923520,271536128,3010560,100.0,1.6,1.0,5.0,0:14,0,4096,268849152,0,65536,0.0,271536128,319,2,279,38,0,12.2,1.5,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4208.1 MiB,2201.8 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12883.2 MiB,
1,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,13,1695196351,2784391,binaryTrees_2_g,0:15.40,274923520,271536128,3010560,100.0,1.6,1.0,5.0,0:15,0,4096,268849152,0,65536,0.0,271536128,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4215.2 MiB,2194.7 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12890.4 MiB,
1,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,14,1695196352,2784391,binaryTrees_2_g,0:16.57,274923520,271536128,3010560,93.8,1.6,1.0,5.0,0:16,0,4096,268849152,0,65536,0.0,271536128,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4230.0 MiB,2187.9 MiB,9377.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12905.1 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,0,1695196355,2784492,binaryTrees_2_g,0:00.16,199364608,195854336,3022848,100.0,1.2,1.0,2.0,0:00,0,4096,193290240,0,47104,0.0,195854336,319,2,279,38,0,12.9,2.3,0.0,84.8,0.0,0.0,0.0,0.0,15794.9 MiB,4313.7 MiB,2096.2 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12988.9 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,1,1695196356,2784492,binaryTrees_2_g,0:01.32,274923520,271548416,3022848,100.0,1.6,1.0,2.0,0:01,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,4233.9 MiB,2175.9 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12909.1 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,2,1695196357,2784492,binaryTrees_2_g,0:02.49,274923520,271548416,3022848,93.8,1.6,1.0,2.0,0:02,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,13.6,1.5,0.0,84.8,0.0,0.0,0.0,0.0,15794.9 MiB,4233.7 MiB,2176.1 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12908.9 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,3,1695196358,2784492,binaryTrees_2_g,0:03.67,274923520,271548416,3022848,100.0,1.6,1.0,6.0,0:03,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,12.2,0.8,0.0,87.0,0.0,0.0,0.0,0.0,15794.9 MiB,4236.7 MiB,2181.1 MiB,9377.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12911.8 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,4,1695196359,2784492,binaryTrees_2_g,0:04.84,274923520,271548416,3022848,93.8,1.6,1.0,6.0,0:04,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,12.3,0.8,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,4226.8 MiB,2183.0 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12902.0 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,5,1695196361,2784492,binaryTrees_2_g,0:06.01,274923520,271548416,3022848,100.0,1.6,1.0,6.0,0:06,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4226.3 MiB,2183.5 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12901.5 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,6,1695196362,2784492,binaryTrees_2_g,0:07.18,274923520,271548416,3022848,93.8,1.6,1.0,6.0,0:07,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,13.8,0.0,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,4225.8 MiB,2184.0 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12901.0 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,7,1695196363,2784492,binaryTrees_2_g,0:08.36,274923520,271548416,3022848,100.0,1.6,1.0,6.0,0:08,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,12.1,1.5,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,4225.6 MiB,2184.3 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12900.8 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,8,1695196364,2784492,binaryTrees_2_g,0:09.53,274923520,271548416,3022848,100.0,1.6,1.0,6.0,0:09,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4225.6 MiB,2184.3 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12900.8 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,9,1695196365,2784492,binaryTrees_2_g,0:10.70,274923520,271548416,3022848,100.0,1.6,1.0,6.0,0:10,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,12.8,1.5,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,4224.8 MiB,2185.0 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12900.1 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,10,1695196366,2784492,binaryTrees_2_g,0:11.88,274923520,271548416,3022848,100.0,1.6,1.0,6.0,0:11,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4220.2 MiB,2189.7 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12895.4 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,11,1695196368,2784492,binaryTrees_2_g,0:13.05,274923520,271548416,3022848,100.0,1.6,1.0,2.0,0:13,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4227.1 MiB,2182.8 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12902.3 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,12,1695196369,2784492,binaryTrees_2_g,0:14.22,274923520,271548416,3022848,100.0,1.6,1.0,2.0,0:14,0,4096,268849152,0,65536,0.0,271548416,320,2,280,38,0,13.1,0.0,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,4225.6 MiB,2184.2 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12900.8 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,13,1695196370,2784492,binaryTrees_2_g,0:15.39,274923520,271548416,3022848,93.8,1.6,1.0,2.0,0:15,0,4096,268849152,0,65536,0.0,271548416,320,2,280,38,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,4218.7 MiB,2191.2 MiB,9384.9 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12893.9 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,14,1695196371,2784492,binaryTrees_2_g,0:16.56,274923520,271548416,3022848,100.0,1.6,1.0,2.0,0:16,0,4096,268849152,0,65536,0.0,271548416,320,2,280,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,4219.4 MiB,2190.4 MiB,9385.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12894.7 MiB,
2,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,15,1695196372,2784492,binaryTrees_2_g,0:17.74,274923520,271548416,3022848,100.0,1.6,1.0,2.0,0:17,0,4096,268849152,0,65536,0.0,271548416,319,2,279,38,0,13.4,1.5,0.0,85.1,0.0,0.0,0.0,0.0,15794.9 MiB,4235.4 MiB,2182.4 MiB,9377.0 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12910.7 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,0,1695196373,2784595,binaryTrees_2_g,0:00.15,195579904,192155648,3108864,100.0,1.2,1.0,2.0,0:00,0,4096,189505536,0,46080,0.0,192155648,319,2,279,38,0,9.9,4.6,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,4310.7 MiB,2099.1 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12985.9 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,1,1695196375,2784595,binaryTrees_2_g,0:01.33,274923520,271634432,3108864,100.0,1.6,1.0,6.0,0:01,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,12.2,0.8,0.0,87.0,0.0,0.0,0.0,0.0,15794.9 MiB,4227.3 MiB,2182.5 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12902.5 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,2,1695196376,2784595,binaryTrees_2_g,0:02.50,274923520,271634432,3108864,100.0,1.6,1.0,6.0,0:02,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,13.7,0.0,0.0,85.5,0.8,0.0,0.0,0.0,15794.9 MiB,4226.3 MiB,2183.5 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12901.5 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,3,1695196377,2784595,binaryTrees_2_g,0:03.67,274923520,271634432,3108864,100.0,1.6,1.0,6.0,0:03,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,4225.6 MiB,2184.2 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12900.8 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,4,1695196378,2784595,binaryTrees_2_g,0:04.84,274923520,271634432,3108864,100.0,1.6,1.0,6.0,0:04,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4225.6 MiB,2184.2 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12900.8 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,5,1695196379,2784595,binaryTrees_2_g,0:06.01,274923520,271634432,3108864,93.8,1.6,1.0,6.0,0:06,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,4225.8 MiB,2184.0 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12901.1 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,6,1695196380,2784595,binaryTrees_2_g,0:07.19,274923520,271634432,3108864,100.0,1.6,1.0,6.0,0:07,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,4229.8 MiB,2187.9 MiB,9377.2 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12905.0 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,7,1695196382,2784595,binaryTrees_2_g,0:08.36,274923520,271634432,3108864,100.0,1.6,1.0,2.0,0:08,0,4096,268849152,0,65536,0.0,271634432,320,2,280,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4220.4 MiB,2189.4 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12895.6 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,8,1695196383,2784595,binaryTrees_2_g,0:09.53,274923520,271634432,3108864,100.0,1.6,1.0,2.0,0:09,0,4096,268849152,0,65536,0.0,271634432,320,2,280,38,0,13.6,0.0,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,4216.7 MiB,2193.1 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12892.0 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,9,1695196384,2784595,binaryTrees_2_g,0:10.71,274923520,271634432,3108864,100.0,1.6,1.0,2.0,0:10,0,4096,268849152,0,65536,0.0,271634432,320,2,280,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,4222.6 MiB,2195.2 MiB,9377.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12897.9 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,10,1695196385,2784595,binaryTrees_2_g,0:11.88,274923520,271634432,3108864,100.0,1.6,1.0,2.0,0:11,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4214.8 MiB,2195.0 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12890.0 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,11,1695196386,2784595,binaryTrees_2_g,0:13.05,274923520,271634432,3108864,100.0,1.6,1.0,2.0,0:13,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,12.9,1.5,0.0,84.8,0.0,0.0,0.8,0.0,15794.9 MiB,4221.9 MiB,2195.9 MiB,9377.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12897.1 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,12,1695196387,2784595,binaryTrees_2_g,0:14.22,274923520,271634432,3108864,93.8,1.6,1.0,6.0,0:14,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,12.0,1.5,0.0,86.5,0.0,0.0,0.0,0.0,15794.9 MiB,4215.0 MiB,2194.8 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12890.3 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,13,1695196389,2784595,binaryTrees_2_g,0:15.40,274923520,271634432,3108864,100.0,1.6,1.0,6.0,0:15,0,4096,268849152,0,65536,0.0,271634432,320,2,280,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4229.5 MiB,2188.3 MiB,9377.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12904.8 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,14,1695196390,2784595,binaryTrees_2_g,0:16.57,274923520,271634432,3108864,100.0,1.6,1.0,6.0,0:16,0,4096,268849152,0,65536,0.0,271634432,320,2,280,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4221.4 MiB,2188.4 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12896.7 MiB,
3,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,15,1695196391,2784595,binaryTrees_2_g,0:17.74,274923520,271634432,3108864,100.0,1.6,1.0,6.0,0:17,0,4096,268849152,0,65536,0.0,271634432,319,2,279,38,0,13.3,3.0,0.0,83.7,0.0,0.0,0.0,0.0,15794.9 MiB,4221.4 MiB,2188.4 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12896.7 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,0,1695196392,2784698,binaryTrees_2_g,0:00.15,193552384,190193664,3035136,87.5,1.1,1.0,2.0,0:00,0,4096,187478016,0,46080,0.0,190193664,318,2,278,38,0,9.8,5.3,0.0,84.8,0.0,0.0,0.0,0.0,15794.9 MiB,4306.6 MiB,2103.2 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12981.8 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,1,1695196393,2784698,binaryTrees_2_g,0:01.33,274923520,271564800,3035136,100.0,1.6,1.0,2.0,0:01,0,4096,268849152,0,65536,0.0,271564800,318,2,278,38,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,4221.1 MiB,2188.6 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12896.4 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,2,1695196395,2784698,binaryTrees_2_g,0:02.50,274923520,271564800,3035136,100.0,1.6,1.0,2.0,0:02,0,4096,268849152,0,65536,0.0,271564800,320,2,280,38,0,13.5,1.5,0.0,85.0,0.0,0.0,0.0,0.0,15794.9 MiB,4220.9 MiB,2188.8 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12896.1 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,3,1695196396,2784698,binaryTrees_2_g,0:03.68,274923520,271564800,3035136,100.0,1.6,1.0,2.0,0:03,0,4096,268849152,0,65536,0.0,271564800,320,2,280,38,0,13.6,0.0,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,4220.7 MiB,2189.1 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12895.9 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,4,1695196397,2784698,binaryTrees_2_g,0:04.85,274923520,271564800,3035136,100.0,1.6,1.0,2.0,0:04,0,4096,268849152,0,65536,0.0,271564800,320,2,280,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,4220.9 MiB,2188.8 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12896.1 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,5,1695196398,2784698,binaryTrees_2_g,0:06.02,274923520,271564800,3035136,100.0,1.6,1.0,6.0,0:06,0,4096,268849152,0,65536,0.0,271564800,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4220.9 MiB,2188.8 MiB,9385.1 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12896.1 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,6,1695196399,2784698,binaryTrees_2_g,0:07.19,274923520,271564800,3035136,100.0,1.6,1.0,6.0,0:07,0,4096,268849152,0,65536,0.0,271564800,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4222.6 MiB,2195.1 MiB,9377.2 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12897.9 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,7,1695196400,2784698,binaryTrees_2_g,0:08.36,274923520,271564800,3035136,93.8,1.6,1.0,2.0,0:08,0,4096,268849152,0,65536,0.0,271564800,319,2,279,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,4214.8 MiB,2195.0 MiB,9385.2 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12890.0 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,8,1695196402,2784698,binaryTrees_2_g,0:09.54,274923520,271564800,3035136,100.0,1.6,1.0,6.0,0:09,0,4096,268849152,0,65536,0.0,271564800,319,2,279,38,0,13.8,0.0,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,4214.3 MiB,2195.4 MiB,9385.2 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12889.5 MiB,
4,2012-03-13,binaryTrees_21_original,g++-4.4,binaryTrees_2.c 21,9,1695196403,2784698,binaryTrees_2_g,0:10.71,274923520,271564800,3035136,100.0,1.6,1.0,6.0,0:10,0,4096,268849152,0,65536,0.0,271564800,319,2,279,38,0,12.3,0.8,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,4213.8 MiB,2195.9 MiB,9385.2 MiB,4096.0 MiB,3452.5 MiB,643.5 MiB,12889.1 MiB,
