test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.11.3,nbody.py 50000,0.295517,1053,1686119808.780387,-,-,801,20.25,3953,1896,1.21,1699,0,35,3304,1067,195,533,0,422,0,0,0.02,5.39,2.34,1.44,17.66,0.00,52.80,0.00,0.00,21.28,0.72,12.64,45.11,75,75,91.70,450,300,139.04,98.07,7.64,7.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.07,5.28,0.03,0.22,0.00,0.00
2,Python 3.11.3,nbody.py 50000,0.293456,1266,1686119809.110450,-,-,842,21.32,3950,1896,1.19,1803,0,23,3554,1236,116,623,0,486,0,0,0.02,6.38,2.89,0.79,18.31,0.00,50.00,0.00,0.00,24.28,0.66,13.46,40.28,75,77,89.28,450,450,149.29,97.64,10.22,9.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,5.60,0.04,0.24,0.00,0.00
3,Python 3.11.3,nbody.py 50000,0.302572,1377,1686119809.446518,-,-,663,16.66,3983,1894,1.37,1523,0,9,506,1012,547,830,0,447,0,0,0.01,2.63,4.26,3.61,21.78,0.00,50.68,0.00,0.00,23.67,1.83,15.99,41.85,75,75,86.92,450,300,124.64,97.65,12.19,11.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.90,5.08,0.06,0.22,0.00,0.00
4,Python 3.11.3,nbody.py 50000,0.285997,1068,1686119809.760315,-,-,618,15.40,4014,1896,1.50,1392,0,4,452,923,488,700,0,451,0,0,0.00,1.98,3.91,2.96,19.89,0.00,55.63,0.00,0.00,21.69,1.58,15.04,46.29,78,80,91.61,450,300,115.65,97.77,7.78,7.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.38,4.65,0.02,0.17,0.00,0.00
5,Python 3.11.3,nbody.py 50000,0.292626,1062,1686119810.081910,-,-,636,15.89,4006,1896,1.44,1435,0,5,390,890,539,731,0,488,0,0,0.01,1.60,3.84,3.62,19.67,0.00,55.10,0.00,0.00,21.81,2.04,14.55,45.72,75,78,92.27,450,300,118.25,97.72,7.13,6.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.57,4.78,0.02,0.17,0.00,0.00
6,Python 3.11.3,nbody.py 50000,0.444714,1404,1686119810.555251,-,-,980,48.05,2041,1895,0.93,4271,0,120,4511,2461,1273,1138,0,346,0,0,0.05,4.61,6.55,5.81,13.58,0.00,21.05,0.00,0.00,23.29,4.01,7.99,16.66,77,79,94.89,450,300,242.34,98.00,4.58,4.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.52,7.38,0.02,0.36,0.00,0.00
7,Python 3.11.3,nbody.py 50000,0.296375,1117,1686119810.884193,-,-,782,19.75,3959,1896,1.23,1758,0,19,3331,1153,89,539,0,468,0,0,0.02,5.28,2.92,0.75,18.68,0.00,52.49,0.00,0.00,22.13,0.19,15.14,42.78,79,79,93.13,450,300,138.02,98.10,6.20,6.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,5.35,0.02,0.20,0.00,0.00
8,Python 3.11.3,nbody.py 50000,0.349212,1422,1686119811.270332,-,-,775,29.04,2670,1895,1.12,2270,0,45,2039,1842,1073,1030,0,363,0,0,0.03,4.17,6.95,6.33,17.26,0.00,35.88,0.00,0.00,26.30,4.09,10.18,30.39,78,78,94.21,450,300,173.38,97.64,5.00,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.64,5.75,0.02,0.23,0.00,0.00
9,Python 3.11.3,nbody.py 50000,0.294283,1077,1686119811.597524,-,-,785,19.86,3955,1896,1.25,1712,0,11,3589,1097,116,499,0,470,0,0,0.01,6.36,2.69,0.44,17.31,0.00,53.20,0.00,0.00,22.48,0.26,13.39,44.02,80,82,92.43,450,300,138.28,98.00,7.08,6.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.11,5.35,0.02,0.21,0.00,0.00
10,Python 3.11.3,nbody.py 50000,0.292546,1076,1686119811.941392,-,-,812,20.57,3949,1896,1.21,1680,0,20,3700,1020,109,495,0,421,0,0,0.01,5.87,2.64,0.41,18.25,0.00,52.18,0.00,0.00,21.71,0.16,13.94,43.61,79,79,92.29,450,300,140.86,98.21,7.36,7.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.10,5.34,0.03,0.22,0.00,0.00
