test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.10.11,nbody.py 50000,0.525195,1095,1686119683.200765,-,-,659,16.47,4002,1896,1.41,2663,0,33,3879,1043,102,969,0,840,0,0,0.01,3.66,0.96,0.70,19.74,0.00,58.29,0.00,0.00,18.89,0.28,14.59,49.76,72,72,97.11,450,300,120.66,98.04,2.58,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.86,8.64,0.01,0.26,0.00,0.00
2,Python 3.10.11,nbody.py 50000,0.508515,1356,1686119683.750513,-,-,599,14.85,4034,1895,1.55,2375,0,11,423,967,526,1165,0,826,0,0,0.01,0.99,2.08,2.17,20.14,0.00,59.48,0.00,0.00,19.31,1.61,13.78,50.45,74,78,95.77,450,300,114.65,97.91,3.79,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.32,8.17,0.02,0.24,0.00,0.00
3,Python 3.10.11,nbody.py 50000,0.606933,1142,1686119684.384216,-,-,830,28.20,2945,1896,1.14,4181,0,104,2503,2551,1644,1839,0,764,0,0,0.03,2.11,5.86,5.74,19.56,0.00,38.11,0.00,0.00,25.51,2.72,13.27,30.30,74,74,90.13,450,300,170.88,97.47,9.51,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.15,10.63,0.09,0.42,0.00,0.00
4,Python 3.10.11,nbody.py 50000,0.515586,1068,1686119684.932669,-,-,673,16.83,3998,1896,1.39,2634,0,22,3152,1139,136,937,0,879,0,0,0.01,3.18,1.62,0.35,18.06,0.00,59.77,0.00,0.00,19.09,0.15,12.94,50.98,77,77,95.81,450,300,122.74,97.97,3.74,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.92,8.68,0.02,0.27,0.00,0.00
5,Python 3.10.11,nbody.py 50000,0.520946,1084,1686119685.504466,-,-,686,17.17,3995,1896,1.37,2733,0,29,3692,1094,83,947,0,856,0,0,0.01,3.60,1.32,0.31,19.16,0.00,58.25,0.00,0.00,19.25,0.22,13.62,49.75,77,77,95.02,450,300,124.25,98.00,4.72,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.02,8.74,0.03,0.29,0.00,0.00
6,Python 3.10.11,nbody.py 50000,0.515434,1083,1686119686.053024,-,-,680,17.03,3993,1896,1.39,2707,0,36,3517,1087,141,993,0,859,0,0,0.01,3.91,1.79,0.33,19.04,0.00,57.74,0.00,0.00,19.92,0.17,13.35,49.53,78,78,95.65,450,300,123.60,98.10,4.02,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.89,8.68,0.02,0.27,0.00,0.00
7,Python 3.10.11,nbody.py 50000,0.516721,1135,1686119686.621590,-,-,679,16.98,3996,1896,1.38,2631,0,32,3738,997,106,910,0,839,0,0,0.01,3.45,1.15,0.50,18.92,0.00,58.83,0.00,0.00,18.79,0.26,13.61,50.36,78,78,95.02,450,300,122.65,98.07,4.55,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,8.77,0.03,0.28,0.00,0.00
8,Python 3.10.11,nbody.py 50000,0.517154,1074,1686119687.188303,-,-,691,17.32,3992,1896,1.36,2730,0,29,3806,1015,119,958,0,864,0,0,0.01,3.52,1.20,0.39,19.43,0.00,57.94,0.00,0.00,18.95,0.27,14.62,48.84,80,82,93.98,450,300,124.78,97.94,5.51,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.07,8.86,0.03,0.29,0.00,0.00
9,Python 3.10.11,nbody.py 50000,0.522059,1387,1686119687.775682,-,-,699,17.48,3992,1899,1.34,2855,0,85,3915,1001,174,984,2,875,0,0,0.03,4.35,1.21,0.55,18.40,0.01,57.95,0.00,0.00,19.78,0.49,13.09,49.16,79,82,95.39,450,300,124.65,98.53,4.73,4.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,8.94,0.03,0.29,0.00,0.00
10,Python 3.10.11,nbody.py 50000,0.533455,1067,1686119688.360064,-,-,668,18.30,3650,1896,1.40,2701,0,45,2413,1568,470,1124,0,866,0,0,0.02,2.60,2.84,2.08,19.69,0.00,54.23,0.00,0.00,20.73,1.40,14.20,45.38,80,83,95.60,450,300,128.96,97.76,3.99,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,9.00,0.03,0.28,0.00,0.00
