test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.5.10,nbody.py 50000,0.483601,1411,1686119055.495779,-,-,686,17.19,3991,1896,1.34,2474,0,21,3953,941,121,896,0,752,0,0,0.01,3.63,1.64,0.43,20.04,0.00,56.90,0.00,0.00,19.31,0.31,13.90,49.28,75,75,95.33,450,300,124.13,98.04,4.21,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.71,8.49,0.02,0.27,0.00,0.00
2,Python 3.5.10,nbody.py 50000,0.477464,1080,1686119056.036774,-,-,708,17.75,3988,1896,1.35,2518,0,15,3749,1082,109,871,0,782,0,0,0.00,3.76,1.54,0.41,19.16,0.00,57.20,0.00,0.00,19.86,0.20,14.19,48.00,75,75,94.67,450,300,128.10,98.01,4.87,4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.35,8.26,0.03,0.27,0.00,0.00
3,Python 3.5.10,nbody.py 50000,0.483310,1140,1686119056.561872,-,-,739,18.59,3974,1896,1.31,2660,0,41,3302,1250,160,897,0,778,0,0,0.02,3.37,1.62,0.92,19.22,0.00,56.12,0.00,0.00,18.89,0.49,12.91,49.12,76,76,93.94,450,300,128.95,98.16,5.50,5.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.68,8.52,0.03,0.30,0.00,0.00
4,Python 3.5.10,nbody.py 50000,0.487784,1100,1686119057.088941,-,-,675,16.90,3995,1896,1.35,2525,0,27,3353,1063,156,906,0,788,0,0,0.01,3.60,1.51,0.43,19.38,0.00,58.01,0.00,0.00,19.42,0.19,14.37,49.12,74,74,95.33,450,300,123.25,98.04,4.35,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,8.33,0.02,0.26,0.00,0.00
5,Python 3.5.10,nbody.py 50000,0.468854,1393,1686119057.586983,-,-,591,14.66,4035,1896,1.56,2194,0,7,397,944,509,1106,0,785,0,0,0.00,1.15,2.57,1.75,20.91,0.00,58.65,0.00,0.00,20.03,0.80,15.90,48.61,76,78,94.91,450,300,113.69,97.74,4.52,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.87,7.74,0.03,0.22,0.00,0.00
6,Python 3.5.10,nbody.py 50000,0.571203,1116,1686119058.186132,-,-,738,30.44,2426,1896,1.17,3935,0,84,2486,1857,1138,1394,0,717,0,0,0.03,2.42,4.36,3.98,16.43,0.00,42.12,0.00,0.00,21.40,2.29,10.74,35.13,78,81,96.46,450,300,174.21,98.05,3.35,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.56,9.19,0.02,0.32,0.00,0.00
7,Python 3.5.10,nbody.py 50000,0.472997,1225,1686119058.694797,-,-,697,17.37,3987,1908,1.39,2512,0,14,3289,1276,120,901,0,758,0,0,0.01,3.48,1.77,0.53,19.06,0.00,58.16,0.00,0.00,19.20,0.34,13.90,49.19,81,82,95.56,450,300,125.29,98.33,5.01,4.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.46,8.29,0.03,0.27,0.00,0.00
8,Python 3.5.10,nbody.py 50000,0.479963,1114,1686119059.226022,-,-,701,17.56,3991,1896,1.35,2480,0,25,3844,1046,95,843,0,764,0,0,0.01,4.04,1.48,0.46,18.44,0.00,57.87,0.00,0.00,19.32,0.24,14.17,48.72,83,83,94.17,450,300,125.07,98.15,5.45,5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.65,8.51,0.03,0.28,0.00,0.00
9,Python 3.5.10,nbody.py 50000,0.476503,1073,1686119059.753302,-,-,704,17.66,3986,1896,1.37,2476,0,13,3541,1158,133,862,0,833,0,0,0.01,3.52,1.56,0.52,18.50,0.00,58.08,0.00,0.00,19.29,0.32,13.12,49.61,78,81,95.28,450,300,126.12,98.05,4.19,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,8.38,0.03,0.27,0.00,0.00
10,Python 3.5.10,nbody.py 50000,0.473780,1362,1686119060.262334,-,-,698,17.50,3990,1895,1.37,2518,0,13,3586,1086,120,844,0,747,0,0,0.01,3.68,1.55,0.45,18.76,0.00,57.85,0.00,0.00,19.54,0.22,13.97,48.78,81,81,94.98,450,300,126.88,98.06,4.53,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.45,8.31,0.02,0.26,0.00,0.00
