test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
5,2015-06-26,binaryTrees_v2_21_original_O3flag,g++-4.9,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.17,6.62,2.53,0.01,2.74,2.14,13.784759404,55620265459,4.035,143477387862,2.58,13783.19,1.0,55585512827,4.033,6,25937516129,328367061,13783.21,1.0,12.0,32803457244,60524678,0.18%,0,21881842147,65665,65665,0,794490999,310083000,39.029,40581643662,613467683,1.51%,106631435,44913902,42.12%,3579838,40281228892,3602141,0.01%,319727,533516,166.87%,0,0,16.14,3.3894,9.684,0.32280000000000003,2.7438000000000002
6,2015-06-26,binaryTrees_v2_21_original_O3flag,g++-4.9,binaryTrees_2.c 21,0.99,0.38,0.6,0.21,0.02,0.16,6.64,2.57,0.0,2.68,2.12,13.951655432,55307176756,3.965,143707127177,2.6,13950.03,1.0,55327728521,3.966,8,26109222837,330575153,13950.04,1.0,8.0,32720993762,60497676,0.18%,0,21738091769,65665,65665,0,789619494,301328582,38.161,40350248538,614754289,1.52%,106646172,42259149,39.63%,3059695,40211571180,3490547,0.01%,682267,335835,49.22%,0,0,15.86,3.3305999999999996,9.516,0.3172,2.5376
7,2015-06-26,binaryTrees_v2_21_original_O3flag,g++-4.9,binaryTrees_2.c 21,0.99,0.39,0.6,0.2,0.02,0.17,6.64,2.58,0.01,2.82,2.13,13.790029538,55468129722,4.023,141951901995,2.56,13788.41,1.0,55458957193,4.022,15,25973400648,328887385,13788.42,1.0,8.0,32976702132,61159824,0.19%,0,21927623135,65665,65665,0,754206179,276961977,36.722,40329702824,616277403,1.53%,100118932,41730769,41.68%,3453144,40276295156,3430871,0.01%,182110,1449355,795.87%,0,0,16.092,3.2184,9.655199999999999,0.32183999999999996,2.73564
8,2015-06-26,binaryTrees_v2_21_original_O3flag,g++-4.9,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.15,6.64,2.51,0.01,2.71,2.11,13.907420936,55407848269,3.985,143919405522,2.6,13905.73,1.0,55386962554,3.983,2,26190378222,331547228,13905.72,1.0,6.0,32885960960,57556633,0.18%,0,22025618439,65663,65663,0,810374060,306991042,37.883,40539129594,611544400,1.51%,104748691,43304072,41.34%,3228917,40468267087,3695125,0.01%,129072,143188,110.94%,0,0,15.94,3.3474,9.564,0.3188,2.391
9,2015-06-26,binaryTrees_v2_21_original_O3flag,g++-4.9,binaryTrees_2.c 21,0.99,0.39,0.6,0.2,0.02,0.17,6.63,2.58,0.01,2.65,2.03,14.610657405,55637431415,3.809,143894987184,2.59,14606.59,1.0,55608577648,3.807,9,27455437972,347540961,14606.65,1.0,3.0,32813853037,67762882,0.21%,0,21829112135,65661,65661,0,832016273,283970304,34.13,40374663248,606975297,1.50%,112012136,43080137,38.46%,3803771,40393463990,3494501,0.01%,482363,847195,175.63%,0,0,15.236,3.0472,9.1416,0.30472000000000005,2.59012
10,2015-06-26,binaryTrees_v2_21_original_O3flag,g++-4.9,binaryTrees_2.c 21,1.0,0.38,0.61,0.21,0.02,0.16,6.65,2.66,0.0,2.57,1.92,15.020832857,54546248242,3.632,144139831593,2.64,15018.93,1.0,54555596167,3.632,10,28379667023,359287375,15018.95,1.0,18.0,32986601314,62316704,0.19%,0,22004512024,65664,65664,0,810604158,287647623,35.486,40279564806,618413318,1.54%,108119938,42986686,39.76%,3474705,40133259379,3375216,0.01%,141146,265952,188.42%,0,0,14.528,3.05088,8.86208,0.29056000000000004,2.3244800000000003
1,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,1.0,0.39,0.6,0.21,0.02,0.17,6.64,2.62,0.0,2.9,2.16,13.590525563,55427491504,4.079,144366372572,2.6,13589.23,1.0,55418923869,4.078,2,25684549439,325141880,13589.24,1.0,17.0,32747550500,56097790,0.17%,0,22147118411,65663,65663,0,757999659,293486275,38.719,39755333149,622231231,1.57%,110355656,50173011,45.46%,3247238,40114981040,3230989,0.01%,36354,12300594,33835.60%,0,0,16.316,3.42636,9.789599999999998,0.32632,2.77372
2,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,1.0,0.38,0.61,0.21,0.02,0.18,6.64,2.55,0.0,2.83,2.16,13.524783629,55014841862,4.068,143535949479,2.61,13523.36,1.0,55021351545,4.069,6,25520360809,323057641,13523.37,1.0,13.0,32665754132,48585707,0.15%,0,22035524564,65663,65663,0,788662284,301081953,38.176,40356227390,607959583,1.51%,102956933,41971776,40.77%,2644091,40514152403,3425175,0.01%,65558,13738719,20956.59%,0,0,16.272,3.4171199999999997,9.92592,0.32543999999999995,2.9289599999999996
3,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.16,6.65,2.61,0.0,2.86,2.16,13.594286489,55280829656,4.067,144521198640,2.61,13592.89,1.0,55267021582,4.066,7,25619155783,324290615,13592.91,1.0,11.0,32792632532,59000726,0.18%,0,22136279759,65664,65664,0,805270077,303230767,37.656,40015181866,619921022,1.55%,114244743,52776303,46.20%,2783838,40072746294,3423634,0.01%,82350,14883779,18073.81%,0,0,16.268,3.41628,9.7608,0.32536000000000004,2.6028800000000003
4,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,0.99,0.39,0.6,0.2,0.02,0.16,6.65,2.6,0.01,2.68,2.06,14.295308583,55284154157,3.868,142520947199,2.58,14291.75,1.0,55249184057,3.866,9,26811555016,339322320,14291.75,1.0,6.0,32612598370,50293123,0.15%,0,21889242655,65664,65664,0,785071823,301127179,38.357,40668503829,622332938,1.53%,106267265,43608474,41.04%,3680224,40475358184,3462678,0.01%,221170,12036000,5441.97%,0,0,15.472,3.0944000000000003,9.283199999999999,0.30944,2.47552
5,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.16,6.64,2.59,0.01,2.78,2.15,13.749655143,55560304758,4.041,143399187676,2.58,13748.05,1.0,55567712559,4.042,8,25870723879,327523744,13748.06,1.0,8.0,32939174869,59939257,0.18%,0,22017407999,65664,65664,0,783941876,301817562,38.5,40321618587,621035920,1.54%,105121918,43005348,40.91%,3313665,40142842704,3231689,0.01%,157775,14214770,9009.52%,0,0,16.164,3.3944400000000003,9.698400000000001,0.32328,2.58624
6,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,0.99,0.39,0.6,0.2,0.02,0.19,6.68,2.61,0.0,2.76,2.13,13.75670441,55142086973,4.009,143594320151,2.6,13755.18,1.0,55182196762,4.012,8,25900350870,327881267,13755.21,1.0,8.0,32716596677,48053250,0.15%,0,22317197763,65665,65665,0,815768519,299154660,36.672,40151255614,613510074,1.53%,108997933,42302074,38.81%,3440004,40505330254,3587264,0.01%,127910,12762012,9977.34%,0,0,16.036,3.2072000000000003,9.6216,0.32072000000000006,3.0468400000000004
7,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.2,6.65,2.58,0.0,2.8,2.12,13.956238675,55872269327,4.004,143729487134,2.57,13954.7,1.0,55865878391,4.003,3,26300044838,332988171,13954.71,1.0,8.0,32860657764,52428753,0.16%,0,22123313091,65663,65663,0,824824460,305995952,37.098,39963448586,614965198,1.54%,113579231,46558878,40.99%,3337075,40227110238,3214089,0.01%,123476,12405567,10046.95%,0,0,16.016,3.3633599999999997,9.609599999999999,0.32032,3.2032
8,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,0.99,0.39,0.6,0.2,0.02,0.18,6.64,2.58,0.0,2.69,2.11,14.015037888,55534134843,3.963,143427876316,2.58,14013.27,1.0,55535832548,3.963,19,26359371935,333625602,14013.29,1.0,7.0,32797694547,58139644,0.18%,0,22046136303,65664,65664,0,803720728,297116525,36.968,40596357921,623260064,1.54%,106475158,46180460,43.37%,2998747,40182383948,3633328,0.01%,149562,15009069,10035.35%,0,0,15.852,3.1704000000000003,9.5112,0.31704,2.85336
9,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.18,6.66,2.6,0.01,2.81,2.11,13.923761931,55183702405,3.964,143476081267,2.6,13922.26,1.0,55170650794,3.963,6,26178061426,331388008,13922.26,1.0,7.0,32303921135,51100259,0.16%,0,21965273982,65665,65665,0,779698583,273833564,35.12,40281424203,605333179,1.50%,108979765,43980278,40.36%,2777165,40519120095,3442077,0.01%,136504,11699696,8570.95%,0,0,15.856,3.32976,9.67216,0.31712,2.8540799999999997
10,2017-10-10,binaryTrees_v2_21_original_O3flag,g++-5,binaryTrees_2.c 21,1.0,0.38,0.61,0.21,0.02,0.16,6.63,2.65,0.01,2.42,1.83,15.742313831,54555688190,3.466,143625779548,2.63,15740.57,1.0,54561708461,3.466,3,29776260926,376939021,15740.59,1.0,17.0,32742092133,53085928,0.16%,0,22028692714,65664,65664,0,823099364,295888418,35.948,40391895095,610448513,1.51%,113455757,47646909,42.00%,3639442,40329682050,3403479,0.01%,41756,10748171,25740.42%,0,0,13.864,2.9114400000000002,8.457040000000001,0.27728,2.21824
1,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,1.0,0.39,0.6,0.21,0.02,0.17,6.57,2.58,0.01,2.76,2.16,13.989633442,57009465135,4.076,147257039017,2.58,13985.28,1.0,56992459672,4.075,1,26420880081,334492116,13985.36,1.0,12.0,33902218933,65680489,0.19%,0,22012888678,65664,65664,0,763649584,290064292,37.984,41085353593,611558664,1.49%,105443014,44756649,42.45%,3612951,40713759854,3620633,0.01%,34699,11826794,34083.96%,0,0,16.304,3.4238399999999998,9.782399999999999,0.32608,2.77168
2,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,1.0,0.39,0.6,0.21,0.02,0.15,6.55,2.56,0.01,2.72,2.16,13.985515082,57004195670,4.076,147078685053,2.58,13984.0,1.0,56979622892,4.075,3,26426002833,334560612,13984.06,1.0,13.0,33965980024,68856837,0.20%,0,21981212503,65666,65666,0,772915833,282765578,36.584,41207135835,616327933,1.50%,106931607,43248081,40.44%,3478933,40847237829,3664765,0.01%,148745,14299371,9613.35%,0,0,16.304,3.4238399999999998,9.782399999999999,0.32608,2.4455999999999998
3,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.18,6.57,2.54,0.0,2.66,2.09,14.651649568,57463218182,3.923,146751526245,2.55,14649.2,1.0,57463008786,3.923,7,27454631937,347468627,14649.24,1.0,7.0,34132654406,67089559,0.20%,0,22036086199,65663,65663,0,804064213,290883971,36.177,40975429712,614473952,1.50%,108523676,43805903,40.37%,3802686,40817839458,3481056,0.01%,231089,16940011,7330.51%,0,0,15.692,3.29532,9.4152,0.31384,2.82456
4,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.17,6.56,2.57,0.01,2.72,2.15,14.176979585,57282023072,4.041,146543091184,2.56,14175.15,1.0,57312552296,4.043,3,26600970085,336711377,14175.15,1.0,10.0,33760458367,72401054,0.21%,0,21949462097,65662,65662,0,812221217,289392102,35.63,41166739145,605494610,1.47%,109036159,43347301,39.75%,3210324,40944830042,3632700,0.01%,204343,17918083,8768.63%,0,0,16.164,3.3944400000000003,9.698400000000001,0.32328,2.7478800000000003
5,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.17,6.55,2.55,0.01,2.6,2.06,14.815118205,57157822955,3.859,147363129917,2.58,14812.26,1.0,57155723009,3.859,11,27798595166,351832330,14812.29,1.0,5.0,34017081460,69539332,0.20%,0,22043169016,65664,65664,0,789717599,289674531,36.681,40862975104,606533392,1.48%,108077610,44176016,40.87%,3753701,41184549370,3512104,0.01%,216284,18047222,8344.22%,0,0,15.436,3.2415599999999998,9.2616,0.30872,2.62412
6,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.17,6.56,2.55,0.01,2.63,2.05,14.787857696,56962513895,3.853,146239364364,2.56,14783.76,1.0,56964517346,3.853,2,27750592835,351385323,14783.81,1.0,5.0,33956450041,64243957,0.19%,0,22147774030,65665,65665,0,775983576,277481527,35.759,41188917389,603920926,1.47%,105872076,45013380,42.52%,3943381,40950117397,3608251,0.01%,209137,14347254,6860.22%,0,0,15.412,3.23652,9.2472,0.30824,2.6200400000000004
7,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.17,6.55,2.57,0.0,2.69,2.13,14.257626004,57006531452,3.999,147339047268,2.58,14255.94,1.0,56999716048,3.998,8,26687572233,337825860,14255.97,1.0,8.0,34089080402,66907049,0.20%,0,22038873095,65664,65664,0,783770205,287775094,36.717,40773072926,607687134,1.49%,103866050,43581461,41.96%,2985536,41182327012,3517677,0.01%,30359882,15767805,51.94%,0,0,15.996,3.35916,9.5976,0.31992000000000004,2.71932
8,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.02,0.17,6.56,2.57,0.01,2.75,2.13,14.292275453,57494838030,4.023,146051433216,2.54,14290.7,1.0,57462764194,4.021,8,26926521912,340850714,14290.71,1.0,7.0,33916157873,68727241,0.20%,0,22049174304,65664,65664,0,789823610,294864638,37.333,40746939256,605925835,1.49%,109596415,43901556,40.06%,3493793,41044768323,3563763,0.01%,106665,13747230,12888.23%,0,0,16.092,3.3793199999999994,9.655199999999999,0.32183999999999996,2.73564
9,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,0.99,0.4,0.59,0.21,0.02,0.17,6.55,2.54,0.01,2.68,2.13,14.374219817,57610209942,4.008,147399649188,2.56,14372.18,1.0,57594725537,4.007,3,27085057205,342861656,14372.2,1.0,6.0,34019227159,73770243,0.22%,0,21910289924,65664,65664,0,804121679,289322771,35.98,40877946231,604202390,1.48%,108921650,42697715,39.20%,3598022,41119340829,3531219,0.01%,102414,17636107,17220.41%,0,0,16.032,3.36672,9.458879999999999,0.32064,2.7254400000000003
10,2018-10-26,binaryTrees_v2_21_original_O3flag,g++-6,binaryTrees_2.c 21,1.0,0.38,0.61,0.22,0.02,0.15,6.56,2.6,0.01,2.44,1.86,16.021849607,56293237844,3.515,146344070409,2.6,16016.85,1.0,56296796617,3.515,1,30234720893,382719132,16016.9,1.0,16.0,33968950387,72773246,0.21%,0,21932558999,65665,65665,0,774648631,279495381,36.08,41077140041,600818452,1.46%,104571708,41629623,39.81%,4469629,41029375142,3548962,0.01%,134092,17345370,12935.42%,0,0,14.06,3.0932,8.576600000000001,0.2812,2.109
1,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,1.0,0.39,0.61,0.21,0.01,0.17,6.55,2.59,0.01,2.79,2.16,13.868339422,56374907544,4.066,147064582779,2.61,13863.84,1.0,56393256302,4.068,2,26155783165,331048755,13863.87,1.0,13.0,34263562431,35205341,0.10%,0,21772372067,65665,65665,0,809270443,287563746,35.534,40745001527,606807893,1.49%,110116939,42912582,38.97%,3991505,40647916663,3530967,0.01%,60161,7635556,12691.87%,0,0,16.264,3.41544,9.92104,0.16264,2.7648800000000002
2,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.01,0.16,6.54,2.58,0.01,2.7,2.13,14.083874866,56239569761,3.994,147143338768,2.62,14080.63,1.0,56216898063,3.992,14,26350942653,333529718,14080.67,1.0,9.0,34462027332,36230839,0.11%,0,21952342077,65665,65665,0,805695811,307175874,38.126,40198812189,616815239,1.53%,112723648,47669653,42.29%,4331294,40683309849,3227361,0.01%,248907,14529778,5837.43%,0,0,15.976,3.35496,9.74536,0.15976,2.55616
3,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.01,0.19,6.54,2.6,0.01,2.65,2.09,14.439423027,56374253511,3.905,147411471068,2.61,14435.62,1.0,56351807961,3.904,5,27023640655,342143985,14435.62,1.0,7.0,34129462897,36926255,0.11%,0,21750843780,65662,65662,0,784766577,274215741,34.942,40642234657,601579916,1.48%,106168344,46202888,43.52%,4583024,40514358770,3316253,0.01%,232115,6887560,2967.30%,0,0,15.62,3.2802,9.5282,0.1562,2.9678
4,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.01,0.18,6.53,2.58,0.01,2.66,2.07,14.523154309,56337085819,3.88,146661821701,2.6,14519.98,1.0,56339932684,3.88,5,27194913400,344249706,14520.01,1.0,6.0,34272734530,33608111,0.10%,0,21828364817,65664,65664,0,795452358,294612629,37.037,40807980832,610415158,1.50%,111150879,46930432,42.22%,4483749,40536982972,3349229,0.01%,242409,6215479,2564.05%,0,0,15.52,3.2592,9.4672,0.1552,2.7935999999999996
5,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.01,0.17,6.56,2.62,0.01,2.7,2.06,14.554149243,56185707608,3.861,146746289584,2.61,14550.93,1.0,56198748962,3.862,5,27295033802,345552733,14550.99,1.0,6.0,34078630368,31236688,0.09%,0,21859953160,65662,65662,0,768898177,275226922,35.795,40627518957,609372149,1.50%,107384812,45828536,42.68%,4485782,40683996483,3309138,0.01%,240744,6547692,2719.77%,0,0,15.444,3.24324,9.42084,0.15444000000000002,2.6254800000000005
6,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.01,0.19,6.55,2.59,0.0,2.72,2.14,14.016240502,56246038924,4.013,147536277759,2.62,14014.76,1.0,56259140521,4.014,9,26263241303,332421740,14014.77,1.0,8.0,34340651840,29637443,0.09%,0,21974095270,65664,65664,0,798232282,301970310,37.83,40507824193,613758841,1.52%,107456797,44921799,41.80%,3630442,40711516989,3285054,0.01%,237418,5416562,2281.45%,0,0,16.052,3.37092,9.79172,0.16052,3.04988
7,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.01,0.17,6.54,2.59,0.01,2.66,2.05,14.699083564,56419118220,3.839,147060055954,2.61,14695.09,1.0,56402368893,3.838,18,27581127158,349148501,14695.17,1.0,5.0,34275525292,37407508,0.11%,0,21686034835,65666,65666,0,811492937,288409549,35.541,40522403199,598891209,1.48%,108226124,43429845,40.13%,4475527,40648240489,3300123,0.01%,194877,6134798,3148.04%,0,0,15.356,3.22476,9.36716,0.15356,2.61052
8,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.39,0.6,0.2,0.01,0.17,6.54,2.61,0.0,2.73,2.13,14.132817869,56425514721,3.993,146432547260,2.59,14131.14,1.0,56408348799,3.992,9,26415138242,334414494,14131.18,1.0,8.0,34346904726,34985522,0.10%,0,21905663173,65665,65665,0,799385975,300181588,37.552,40460402460,610112409,1.51%,109380411,45137511,41.27%,3910833,40752026798,3095739,0.01%,240026,2534238,1055.82%,0,0,15.972,3.1944,9.5832,0.15972,2.71524
9,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.39,0.6,0.21,0.01,0.17,6.55,2.61,0.0,2.71,2.11,14.253067279,56256130464,3.947,146462930648,2.6,14251.58,1.0,56308019304,3.951,4,26670454078,337711972,14251.59,1.0,8.0,34420868594,36522363,0.11%,0,21884188328,65663,65663,0,803661807,301873470,37.562,40518377741,611259569,1.51%,108026246,43181584,39.97%,3858111,40688837369,3310896,0.01%,240434,7262379,3020.53%,0,0,15.788,3.31548,9.4728,0.15788,2.6839600000000003
10,2019-11-14,binaryTrees_v2_21_original_O3flag,g++-7,binaryTrees_2.c 21,0.99,0.38,0.62,0.21,0.01,0.17,6.55,2.65,0.0,2.69,2.0,14.653228496,55330970448,3.776,146623619265,2.65,14651.59,1.0,55318641804,3.776,11,27637485947,349858730,14651.6,1.0,18.0,34284438917,33881293,0.10%,0,21858334209,65661,65661,0,769046059,288622999,37.53,40549425114,616172200,1.52%,104592853,40924164,39.13%,3464297,40483053395,3370965,0.01%,100831,4053229,4019.82%,0,0,15.104,3.1718399999999995,9.364479999999999,0.15104,2.56768
1,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,1.0,0.38,0.62,0.25,0.02,0.11,6.63,2.62,0.0,2.68,2.16,14.454725298,58853461778,4.072,154119962297,2.62,14452.5,1.0,58862318937,4.073,3,27287516161,345416286,14452.5,1.0,12.0,35924662479,36566997,0.10%,0,22662672763,65662,65662,0,799480501,297911852,37.263,42302082191,613750973,1.45%,114341289,47544658,41.58%,3353170,42571685405,3307726,0.01%,312256,402096,128.77%,0,0,16.288,4.072,10.09856,0.32576,1.79168
2,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,1.0,0.39,0.62,0.27,0.02,0.11,6.63,2.61,0.01,2.66,2.16,14.498794629,59091452495,4.076,154544434411,2.62,14497.25,1.0,59089788062,4.076,2,27399374296,346900610,14497.26,1.0,13.0,36006760132,32661578,0.09%,0,22730361914,65668,65668,0,827774851,289130098,34.929,42617364394,605783117,1.42%,112849866,44079143,39.06%,3238893,42487907202,3315264,0.01%,140633,615880,437.93%,0,0,16.304,4.40208,10.108479999999998,0.32608,1.79344
3,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,0.99,0.38,0.62,0.26,0.02,0.1,6.6,2.61,0.01,2.57,2.09,15.036769787,58835669835,3.914,152410300309,2.59,15033.39,1.0,58843095485,3.914,12,28143928336,356259988,15033.41,1.0,7.0,35809535171,36181109,0.10%,0,22718378587,65663,65663,0,790249849,276346749,34.97,42577823702,605328022,1.42%,113323155,44238477,39.04%,3807642,42630495449,3250015,0.01%,1060477,476288,44.91%,0,0,15.656,4.07056,9.70672,0.31312,1.5656
4,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.11,6.61,2.61,0.0,2.55,2.07,15.232506089,59029428972,3.876,153516793228,2.6,15228.51,1.0,59018210288,3.876,3,28514284092,360886137,15228.55,1.0,7.0,35873076607,34718056,0.10%,0,22758078428,65661,65661,0,770624682,293867740,38.134,42848396768,602677019,1.41%,103847005,44477854,42.83%,4472948,42228521942,3405547,0.01%,306577,641568,209.27%,0,0,15.504,4.03104,9.61248,0.15504,1.70544
5,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.1,6.61,2.62,0.0,2.62,2.15,14.493160127,58754849416,4.054,153557693559,2.61,14491.52,1.0,58756596259,4.055,24,27295991671,345639815,14491.54,1.0,10.0,35865228439,32430037,0.09%,0,22687000701,65665,65665,0,793805484,280999508,35.399,42963059907,605969688,1.41%,109339799,44298971,40.51%,3160890,42462115564,3313258,0.01%,192251,653966,340.16%,0,0,16.216,4.21616,10.05392,0.16216000000000003,1.6216000000000002
6,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.1,6.62,2.62,0.0,2.59,2.13,14.816722189,59154146284,3.993,154553193472,2.61,14814.92,1.0,59163542028,3.994,8,27765412143,351405538,14814.91,1.0,8.0,35841197088,32874316,0.09%,0,22572477062,65668,65668,0,804143815,296964736,36.929,42433077767,611246090,1.44%,112548358,45213751,40.17%,3435072,42672503422,3191995,0.01%,1126857,513779,45.59%,0,0,15.972,4.15272,9.90264,0.15972,1.5972
7,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,0.99,0.39,0.62,0.26,0.01,0.11,6.6,2.59,0.0,2.51,2.03,15.457981287,58937708784,3.814,154263567925,2.62,15454.83,1.0,58951943996,3.814,20,29008792183,367289320,15454.86,1.0,4.0,35908600836,33437904,0.09%,0,22668867076,65664,65664,0,824222479,291380072,35.352,42602783028,607650289,1.43%,118259413,48567183,41.07%,4272215,42563079892,3233581,0.01%,1097343,1161636,105.86%,0,0,15.256,3.9665600000000003,9.45872,0.15256,1.67816
8,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,0.99,0.38,0.63,0.25,0.01,0.1,6.6,2.59,0.0,2.68,2.13,14.651086172,58672501273,4.005,152996566167,2.61,14649.28,1.0,58697554230,4.007,20,27584236790,349266841,14649.32,1.0,8.0,35966960595,29345522,0.08%,0,22813681886,65663,65663,0,780197409,283564835,36.345,42463286129,609268291,1.43%,109579959,45868536,41.86%,2938832,42553529695,3236586,0.01%,419320,447874,106.81%,0,0,16.02,4.005,10.0926,0.1602,1.602
9,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,1.0,0.4,0.61,0.25,0.01,0.12,6.37,2.51,0.01,2.16,1.75,18.210787766,60255570155,3.309,154328947273,2.56,18207.08,1.0,60248084392,3.309,20,34372871841,435157700,18207.11,1.0,13.0,35897371478,34093083,0.09%,0,22804208585,65662,65662,0,809820801,371372485,45.859,42491242654,619156089,1.46%,116577047,56823850,48.74%,6595677,42674801651,3256078,0.01%,590910,541378,91.62%,0,0,13.236,3.309,8.07396,0.13236,1.58832
10,2021-05-14,binaryTrees_v2_21_original_O3flag,g++-8,binaryTrees_2.c 21,1.0,0.38,0.63,0.26,0.02,0.09,6.63,2.68,0.0,2.32,1.8,17.038900846,58004655381,3.405,152542606046,2.63,17037.19,1.0,57993918522,3.404,3,32255515301,408323469,17037.21,1.0,18.0,35793009488,31570139,0.09%,0,22470639135,65665,65665,0,789061847,296241602,37.544,42564891173,594531456,1.40%,100461164,38058071,37.88%,3637376,42502099216,3221093,0.01%,153307,602612,393.08%,0,0,13.62,3.5412,8.5806,0.2724,1.2257999999999998
