test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.6 4.6.4,binaryTrees_2.c 21,1.00,0.39,0.60,0.20,0.02,0.18,6.69,2.63,0.00,2.85,2.16,13599823291 ns,55338118940,4.070 GHz,143520378820,2.59,13598.23 msec,1.000,55327301804,4.069 GHz,2,25653515882,324730455,13598.26 msec,1.000,19 C,32699128184,50501438,0.15%,0,22010314618,65664,65664,0,798288342,308407783,38.634,40242068642,620992128,1.54%,113793119,51791141,45.51%,2606418,40130144568,4053164,0.01%,423968,374756,88.39%,0,0
2,g++-4.6 4.6.4,binaryTrees_2.c 21,1.00,0.39,0.60,0.20,0.02,0.16,6.66,2.60,0.01,2.81,2.16,13621300103 ns,55526640875,4.077 GHz,144143106336,2.60,13620.03 msec,1.000,55516932571,4.076 GHz,1,25728470322,325718140,13620.04 msec,1.000,13 C,32731362261,47438813,0.14%,0,21905253283,65667,65667,0,858954675,297528734,34.638,40407585658,607580932,1.50%,118922961,45243935,38.04%,3093964,40342523779,3994994,0.01%,155675,141044,90.60%,0,0
3,g++-4.6 4.6.4,binaryTrees_2.c 21,1.00,0.39,0.60,0.20,0.02,0.18,6.66,2.56,0.01,2.86,2.16,13659356232 ns,55683161843,4.077 GHz,142763567316,2.56,13657.98 msec,1.000,55676058054,4.076 GHz,2,25810636139,326780900,13657.99 msec,1.000,11 C,32809897288,52363753,0.16%,0,22093662104,65665,65665,0,805093704,309432338,38.434,40480324400,611718294,1.51%,106773581,44414444,41.60%,3184104,40273985516,4339580,0.01%,214223,168236,78.53%,0,0
4,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.39,0.61,0.20,0.02,0.18,6.68,2.60,0.01,2.77,2.14,13812567515 ns,55428316422,4.013 GHz,143963349160,2.60,13811.01 msec,1.000,55406581773,4.012 GHz,3,25869618928,327494760,13811.02 msec,1.000,9 C,32400602980,48682421,0.15%,0,21838404308,65664,65664,0,817112798,283746268,34.725,40495460114,609994389,1.51%,110642987,44851509,40.54%,2998292,40295872375,4378627,0.01%,1767278,108156,6.12%,0,0
5,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.39,0.60,0.20,0.02,0.18,6.68,2.59,0.01,2.68,2.04,14487979421 ns,55480843027,3.830 GHz,144845068257,2.61,14485.04 msec,1.000,55482077309,3.830 GHz,18,27201357554,344317015,14485.09 msec,1.000,5 C,32722026163,50771147,0.16%,0,21909052834,65666,65666,0,787848123,293219076,37.218,40544109553,604540509,1.49%,111168025,46519746,41.85%,3607561,40051376650,4378946,0.01%,1553443,950199,61.17%,0,0
6,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.39,0.60,0.20,0.02,0.18,6.68,2.62,0.01,2.77,2.14,13753836895 ns,55403331064,4.029 GHz,144087866680,2.60,13752.28 msec,1.000,55440485758,4.031 GHz,5,25878585937,327675200,13752.29 msec,1.000,8 C,32655925802,46327501,0.14%,0,21947552420,65664,65664,0,855810950,300430876,35.105,40227894090,615238152,1.53%,117666466,45274193,38.48%,3189758,40215655152,4318096,0.01%,1115723,162252,14.54%,0,0
7,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.39,0.60,0.20,0.02,0.18,6.67,2.59,0.00,2.80,2.13,13862032885 ns,55495852205,4.004 GHz,144114866135,2.60,13860.36 msec,1.000,55497788278,4.004 GHz,9,26097997743,330372548,13860.37 msec,1.000,9 C,32607029035,49097959,0.15%,0,21900238659,65664,65664,0,779587513,300822444,38.587,40461903226,610791982,1.51%,107277949,46025295,42.90%,2845652,40214368534,3542411,0.01%,123479,212941,172.45%,0,0
8,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.39,0.60,0.20,0.02,0.18,6.67,2.60,0.01,2.72,2.12,14010021376 ns,55464305747,3.959 GHz,143662814221,2.59,14008.24 msec,1.000,55460105612,3.959 GHz,12,26213899005,331906287,14008.24 msec,1.000,8 C,32668541210,46923212,0.14%,0,22071653098,65663,65663,0,780432348,302355176,38.742,40241705197,619386515,1.54%,107761914,45738275,42.44%,2885747,40571333067,4268555,0.01%,1356643,59417,4.38%,0,0
9,g++-4.6 4.6.4,binaryTrees_2.c 21,0.99,0.38,0.61,0.20,0.02,0.17,6.68,2.62,0.01,2.73,2.09,14028940143 ns,55101337848,3.928 GHz,143667224658,2.61,14027.61 msec,1.000,55074862692,3.926 GHz,4,26403429567,334268296,14027.63 msec,1.000,15 C,32749430338,48452343,0.15%,0,22172525527,65664,65664,0,791185709,299550012,37.861,40412401659,610018194,1.51%,108975774,47543322,43.63%,2980195,40180208516,4168873,0.01%,244799,142871,58.36%,0,0
10,g++-4.6 4.6.4,binaryTrees_2.c 21,1.00,0.38,0.61,0.20,0.02,0.17,6.66,2.60,0.01,2.44,1.80,16024114659 ns,54482087190,3.400 GHz,143503904815,2.63,16022.54 msec,1.000,54473481535,3.400 GHz,1,30333736944,383989913,16022.55 msec,1.000,18 C,32573768337,49057299,0.15%,0,22049129355,65665,65665,0,817444249,292199633,35.746,40454618207,606662888,1.50%,107319901,39830140,37.11%,4053218,40477812475,4071200,0.01%,116001,206513,178.03%,0,0
