test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-12 12.3.0,binaryTrees_2.c 21,1.00,0.39,0.60,0.21,0.02,0.15,6.46,2.60,0.01,3.75,2.16,14188884684 ns,57815337803,4.075 GHz,151122890902,2.61,14187.51 msec,1.000,57809275947,4.075 GHz,3,26800626220,339298701,14187.50 msec,1.000,17 C,33861023702,50832816,0.15%,0,21783714030,65665,65665,0,925906252,272759118,29.459,41171618260,817701316,1.99%,122174617,44601761,36.51%,3871536,41668210446,3032127,0.01%,74294,325960,438.74%,0,0
2,g++-12 12.3.0,binaryTrees_2.c 21,1.00,0.39,0.61,0.21,0.02,0.14,6.45,2.60,0.01,3.74,2.16,14172002469 ns,57763710380,4.076 GHz,150418018934,2.60,14170.44 msec,1.000,57760110992,4.076 GHz,0,26774635635,338909772,14170.43 msec,1.000,13 C,33966396720,53818042,0.16%,0,21743595471,65664,65664,0,920543027,280351344,30.455,41547493794,835543437,2.01%,122108474,46412545,38.01%,4109047,41142243073,3058153,0.01%,57906,219426,378.93%,0,0
3,g++-12 12.3.0,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.02,0.16,6.43,2.62,0.01,3.70,2.09,14718083443 ns,57611053186,3.915 GHz,149957040139,2.60,14715.22 msec,1.000,57633510831,3.917 GHz,14,27571140762,348915211,14715.24 msec,1.000,7 C,34385362122,53375357,0.16%,0,21889570976,65665,65665,0,960723218,299161405,31.139,41685966860,838612638,2.01%,129226118,55502869,42.95%,4574838,41213806381,2896527,0.01%,413497,189681,45.87%,0,0
4,g++-12 12.3.0,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.44,2.63,0.00,3.85,2.15,14281848767 ns,57611669386,4.034 GHz,150174420806,2.61,14280.06 msec,1.000,57635186515,4.036 GHz,11,26768449478,338955030,14280.08 msec,1.000,10 C,34100966604,52182501,0.15%,0,21812324817,65662,65662,0,950099078,295657101,31.119,41517940194,831009102,2.00%,125964150,52123713,41.38%,4174362,41053685509,2940146,0.01%,336279,652579,194.06%,0,0
5,g++-12 12.3.0,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.02,0.17,6.47,2.63,0.00,3.69,2.15,14183208162 ns,57454775332,4.051 GHz,150827616231,2.63,14181.64 msec,1.000,57406842751,4.048 GHz,5,26684021960,337836923,14181.66 msec,1.000,8 C,34113723068,43756274,0.13%,0,21774415458,65664,65664,0,912669936,282740301,30.979,41504825725,829669930,2.00%,119954260,46211839,38.52%,4055830,41385969675,2904603,0.01%,187800,357846,190.55%,0,0
6,g++-12 12.3.0,binaryTrees_2.c 21,0.99,0.39,0.61,0.21,0.02,0.16,6.44,2.56,0.00,3.62,2.13,14459150875 ns,57651556679,3.988 GHz,150072270003,2.60,14457.52 msec,1.000,57652706084,3.988 GHz,10,27077163093,342652244,14457.56 msec,1.000,8 C,34428799944,50502851,0.15%,0,22122306938,65665,65665,0,941231874,315444831,33.514,41506431209,863864171,2.08%,122072732,48103066,39.41%,4504105,41344171194,3250156,0.01%,308038,487816,158.36%,0,0
7,g++-12 12.3.0,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.46,2.60,0.00,3.66,2.12,14483084993 ns,57429235428,3.966 GHz,150510674231,2.62,14481.47 msec,1.000,57415702790,3.965 GHz,2,27098784459,343093646,14481.45 msec,1.000,8 C,33825329989,44855660,0.13%,0,21743343783,65663,65663,0,926049513,283794110,30.646,41729325453,835991880,2.00%,123452714,47039899,38.10%,3940506,41667810967,3118916,0.01%,363498,1352018,371.95%,0,0
8,g++-12 12.3.0,binaryTrees_2.c 21,0.99,0.38,0.61,0.21,0.02,0.16,6.46,2.58,0.00,3.60,2.11,14571341214 ns,57569888342,3.951 GHz,150544387797,2.62,14569.50 msec,1.000,57533973549,3.949 GHz,0,27247721311,344865960,14569.52 msec,1.000,8 C,34284411530,50601764,0.15%,0,21937143072,65664,65664,0,955414339,306804224,32.112,41568953149,836764626,2.01%,120301605,48549390,40.36%,4132977,41316703972,2821380,0.01%,333761,395934,118.63%,0,0
9,g++-12 12.3.0,binaryTrees_2.c 21,1.00,0.38,0.61,0.22,0.02,0.16,6.43,2.63,0.01,3.34,1.93,15637203818 ns,57058195393,3.649 GHz,150598578099,2.64,15635.43 msec,1.000,57040733995,3.648 GHz,3,29545785575,374009454,15635.47 msec,1.000,18 C,34146497826,53822098,0.16%,0,21821513273,65662,65662,0,925577109,292039170,31.552,41481794281,818985099,1.97%,123810458,49141047,39.69%,4256032,41806194929,2906137,0.01%,99715,902287,904.87%,0,0
10,g++-12 12.3.0,binaryTrees_2.c 21,1.00,0.38,0.62,0.22,0.02,0.13,6.44,2.62,0.01,3.19,1.80,16621786639 ns,56658512306,3.409 GHz,149992371549,2.65,16619.69 msec,1.000,56672690617,3.410 GHz,0,31464330407,398308812,16619.71 msec,1.000,19 C,34073456303,50339713,0.15%,0,21752638225,65666,65666,0,918999349,287116453,31.242,41469317297,824883028,1.99%,119207852,40904254,34.31%,4614138,41602157549,2982694,0.01%,114441,287904,251.57%,0,0
