test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-10 10.5.0,binaryTrees_2.c 21,1.00,0.38,0.61,0.20,0.02,0.18,6.55,2.60,0.00,2.71,2.16,14068575966 ns,57313725239,4.075 GHz,149747240518,2.61,14065.52 msec,1.000,57302371451,4.074 GHz,6,26567444260,336332043,14065.55 msec,1.000,13 C,34007133504,54144631,0.16%,0,21469486215,65664,65664,0,771819842,293456295,38.021,41354414884,609536941,1.47%,110960803,48103363,43.35%,3840708,41518961594,3376640,0.01%,39051,503190,1288.55%,0,0
2,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.39,0.61,0.20,0.02,0.16,6.55,2.60,0.01,2.67,2.14,14367287556 ns,57473509985,4.001 GHz,150010685584,2.61,14363.38 msec,1.000,57480683908,4.002 GHz,8,26904887806,340601107,14363.42 msec,1.000,9 C,34065886354,61690878,0.18%,0,21383962074,65662,65662,0,781096076,293909794,37.628,41304281441,610657303,1.48%,110935813,43921172,39.59%,4079506,41248415785,3492765,0.01%,279281,159421,57.08%,0,0
3,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.39,0.61,0.20,0.02,0.18,6.56,2.59,0.01,2.64,2.10,14583168965 ns,57275189797,3.928 GHz,149367904444,2.61,14579.74 msec,1.000,57265594020,3.928 GHz,10,27289942471,345526218,14579.75 msec,1.000,7 C,34257149124,57186520,0.17%,0,21673470637,65664,65664,0,789889671,293539732,37.162,41122845676,621376517,1.51%,113892033,48032512,42.17%,4419932,41166330800,3448845,0.01%,279759,452287,161.67%,0,0
4,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.39,0.61,0.20,0.02,0.17,6.55,2.61,0.00,2.69,2.15,14237253588 ns,57495304186,4.039 GHz,150093475398,2.61,14235.64 msec,1.000,57509330588,4.040 GHz,12,26713354684,338166958,14235.63 msec,1.000,10 C,33850120924,57276315,0.17%,0,21385802087,65664,65664,0,788415540,288503083,36.593,41462635387,607831725,1.47%,113338157,44998646,39.70%,3871087,41171549820,3373055,0.01%,208874,656155,314.14%,0,0
5,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.39,0.60,0.20,0.02,0.16,6.54,2.60,0.01,2.68,2.14,14424377780 ns,57695393115,4.000 GHz,149423405052,2.59,14422.51 msec,1.000,57727685240,4.003 GHz,3,27011358466,341881556,14422.53 msec,1.000,10 C,33903490105,64703307,0.19%,0,21402460965,65668,65668,0,777704343,299622452,38.527,41367558417,607691784,1.47%,107889052,44493945,41.24%,3949038,41363704145,3430533,0.01%,380216,512004,134.66%,0,0
6,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.39,0.61,0.20,0.02,0.17,6.55,2.60,0.00,2.65,2.13,14435586956 ns,57607015891,3.991 GHz,150130363084,2.61,14433.84 msec,1.000,57589891950,3.990 GHz,8,27055044179,342430891,14433.88 msec,1.000,9 C,33932757392,64625374,0.19%,0,21475152452,65664,65664,0,789725789,291318666,36.889,41331080470,609061599,1.47%,111062610,43628596,39.28%,3780783,41450707227,3473996,0.01%,318080,271788,85.45%,0,0
7,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.38,0.61,0.20,0.02,0.18,6.55,2.59,0.00,2.66,2.12,14448829630 ns,57397309069,3.973 GHz,149919396766,2.61,14447.12 msec,1.000,57415707174,3.974 GHz,5,27087955025,342857954,14447.14 msec,1.000,8 C,34193526062,56017948,0.16%,0,21480004158,65667,65667,0,812895753,296226887,36.441,41106999767,615521471,1.50%,113261675,45579525,40.24%,4063834,41104715454,3328672,0.01%,306873,617683,201.28%,0,0
8,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.39,0.60,0.20,0.02,0.16,6.54,2.59,0.01,2.58,2.04,15049696884 ns,57562683872,3.826 GHz,148854592463,2.58,15046.63 msec,1.000,57565015021,3.826 GHz,13,28263089309,357737646,15046.66 msec,1.000,5 C,33803963757,63880649,0.19%,0,21527062009,65663,65663,0,774515513,282274544,36.445,41546533690,598931958,1.44%,108935377,45989969,42.22%,4289447,41178818860,3419637,0.01%,236329,423830,179.34%,0,0
9,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.39,0.61,0.20,0.02,0.17,6.50,2.60,0.00,2.69,2.12,14434450340 ns,57586486975,3.990 GHz,147193879844,2.55,14432.70 msec,1.000,57609720457,3.992 GHz,11,27137137903,343626453,14432.72 msec,1.000,15 C,33948812840,60466315,0.18%,0,21591588550,65666,65666,0,763757196,291868787,38.215,41361986347,606302946,1.47%,109750814,45898723,41.82%,3831552,41280236838,3380486,0.01%,172530,1749702,1014.14%,0,0
10,g++-10 10.5.0,binaryTrees_2.c 21,1.00,0.38,0.62,0.20,0.02,0.15,6.55,2.64,0.00,2.36,1.81,16448493677 ns,56375005460,3.428 GHz,148435316540,2.63,16446.48 msec,1.000,56377449807,3.428 GHz,0,31135889720,394148948,16446.51 msec,1.000,19 C,34151059586,58797440,0.17%,0,21475581502,65664,65664,0,822500417,303484687,36.898,41443392087,609073182,1.47%,107409980,42559987,39.62%,4241980,41477699401,3118661,0.01%,44998,747644,1661.50%,0,0
