test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.0.1,nbody.py 50000,0.548276,1359,1686118803.899643,-,-,671,16.78,3998,1895,1.35,2802,0,38,3944,931,112,1002,0,876,0,0,0.01,3.30,1.03,0.39,18.58,0.00,59.73,0.00,0.00,18.41,0.20,13.13,51.49,72,74,95.39,450,300,121.74,98.05,4.14,4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.16,8.88,0.03,0.29,0.00,0.00
2,Python 3.0.1,nbody.py 50000,0.561153,1082,1686118804.517503,-,-,693,17.31,3992,1901,1.31,2981,0,20,3723,1141,176,1098,0,938,0,0,0.00,3.51,1.72,0.61,19.75,0.00,57.11,0.00,0.00,20.02,0.50,14.05,48.12,75,75,95.34,450,300,125.99,98.07,4.81,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.73,9.40,0.03,0.32,0.00,0.00
3,Python 3.0.1,nbody.py 50000,0.566286,1790,1686118805.136465,-,-,707,17.76,3983,1895,1.27,2816,0,18,2992,1296,196,1002,0,891,0,0,0.01,2.90,1.92,0.44,18.38,0.00,58.37,0.00,0.00,18.81,0.17,12.91,50.35,75,75,92.53,450,300,126.36,98.05,6.98,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,9.47,0.07,0.35,0.00,0.00
4,Python 3.0.1,nbody.py 50000,0.551077,1423,1686118805.739245,-,-,607,15.10,4024,1895,1.45,2574,0,11,955,1056,492,1191,0,950,0,0,0.00,1.37,2.24,1.53,19.89,0.00,59.57,0.00,0.00,19.32,0.74,15.08,49.77,73,76,96.90,450,300,115.13,97.82,2.89,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.07,8.80,0.02,0.26,0.00,0.00
5,Python 3.0.1,nbody.py 50000,0.578674,1209,1686118806.345889,-,-,718,21.22,3385,1896,1.29,3086,0,20,1171,1928,1034,1663,0,834,0,0,0.01,1.46,4.04,3.45,20.55,0.00,48.96,0.00,0.00,21.85,2.36,13.26,41.30,75,78,96.43,450,300,140.45,97.68,3.19,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.08,9.75,0.02,0.30,0.00,0.00
6,Python 3.0.1,nbody.py 50000,0.551239,1071,1686118806.940811,-,-,684,17.11,3996,1896,1.34,2843,0,14,3341,1128,142,1032,0,903,0,0,0.00,3.81,1.51,0.33,18.72,0.00,58.32,0.00,0.00,19.72,0.19,13.42,49.55,77,77,97.24,450,300,124.25,98.01,2.46,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,9.26,0.01,0.28,0.00,0.00
7,Python 3.0.1,nbody.py 50000,0.563915,1359,1686118807.555700,-,-,682,17.06,3997,1896,1.31,2844,0,23,3734,943,84,1036,0,955,0,0,0.01,3.13,1.02,0.37,19.02,0.00,59.18,0.00,0.00,18.68,0.20,13.65,50.40,77,80,95.40,450,300,123.34,97.97,4.08,4.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.73,9.43,0.03,0.30,0.00,0.00
8,Python 3.0.1,nbody.py 50000,0.559576,1074,1686118808.172472,-,-,658,16.43,4004,1896,1.36,2793,0,14,3327,1123,95,995,0,902,0,0,0.01,2.85,1.57,0.37,19.58,0.00,59.03,0.00,0.00,18.56,0.25,13.82,50.94,79,81,97.22,450,300,120.39,98.07,2.58,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,9.25,0.01,0.28,0.00,0.00
9,Python 3.0.1,nbody.py 50000,0.546487,1474,1686118808.771217,-,-,665,16.55,4002,1904,1.37,2703,0,21,3762,1005,99,1014,0,896,0,0,0.01,3.49,1.21,0.33,20.19,0.00,58.42,0.00,0.00,18.55,0.31,15.19,49.40,81,81,97.17,450,300,119.85,98.09,2.84,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.35,9.08,0.02,0.29,0.00,0.00
10,Python 3.0.1,nbody.py 50000,0.563004,1077,1686118809.373943,-,-,676,16.90,3998,1896,1.32,2777,0,13,3084,1184,120,1020,0,930,0,0,0.01,2.71,1.58,0.33,19.12,0.00,59.16,0.00,0.00,18.33,0.21,13.64,50.92,79,79,96.98,450,300,122.23,97.98,2.77,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.67,9.36,0.02,0.29,0.00,0.00
