test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,nbody.py 50000,0.516943,1467,1686119431.619295,-,-,675,16.91,3996,1895,1.37,2629,0,43,3822,1050,107,948,0,819,0,0,0.01,3.35,1.37,0.46,18.66,0.00,59.07,0.00,0.00,18.53,0.24,13.23,51.09,74,77,95.95,450,300,122.55,98.16,3.60,3.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.93,8.71,0.02,0.28,0.00,0.00
2,Python 3.8.16,nbody.py 50000,0.495083,1387,1686119432.158496,-,-,598,14.88,4023,1895,1.56,2340,0,8,620,1039,498,1090,0,812,0,0,0.00,1.39,2.64,1.76,18.93,0.00,60.12,0.00,0.00,19.77,0.96,13.29,51.12,74,78,95.34,450,300,113.71,97.90,4.19,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.27,7.99,0.02,0.23,0.00,0.00
3,Python 3.8.16,nbody.py 50000,0.498941,1083,1686119432.685744,-,-,639,15.93,4012,1896,1.49,2728,0,3,633,943,406,1053,0,831,0,0,0.00,1.77,1.96,1.43,20.08,0.00,58.59,0.00,0.00,19.79,0.68,14.31,49.29,77,77,93.80,450,300,120.55,97.95,5.80,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,8.34,0.04,0.27,0.00,0.00
4,Python 3.8.16,nbody.py 50000,0.507825,1117,1686119433.221965,-,-,575,14.24,4038,1896,1.57,2283,0,1,408,936,515,1141,0,830,0,0,0.00,0.98,2.44,1.56,20.50,0.00,60.06,0.00,0.00,18.62,0.74,15.21,51.19,77,81,95.70,450,300,109.11,97.98,4.00,3.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.49,8.31,0.02,0.23,0.00,0.00
5,Python 3.8.16,nbody.py 50000,0.594427,1055,1686119433.845397,-,-,800,29.13,2746,1896,1.16,4178,0,93,1957,2632,1638,1867,0,706,0,0,0.03,1.95,5.83,5.61,19.03,0.00,38.15,0.00,0.00,24.45,3.61,11.29,31.52,76,76,96.40,450,300,171.35,97.85,3.40,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.57,10.16,0.02,0.35,0.00,0.00
6,Python 3.8.16,nbody.py 50000,0.625825,1437,1686119434.502975,-,-,766,34.11,2246,1895,1.16,4346,0,80,3244,2308,1132,1379,0,683,0,0,0.04,3.31,4.38,3.34,15.51,0.00,39.12,0.00,0.00,21.03,1.89,9.50,33.47,82,82,96.03,450,300,188.72,98.05,3.52,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.67,10.16,0.03,0.38,0.00,0.00
7,Python 3.8.16,nbody.py 50000,0.545303,1381,1686119435.078305,-,-,676,23.41,2888,1895,1.32,3100,0,58,1680,1762,1024,1445,0,777,0,0,0.02,2.12,4.01,3.80,19.27,0.00,47.08,0.00,0.00,21.80,2.70,12.43,39.65,78,78,95.36,450,300,147.21,97.82,4.04,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,8.76,0.02,0.29,0.00,0.00
8,Python 3.8.16,nbody.py 50000,0.505871,1070,1686119435.625756,-,-,671,16.78,3999,1896,1.41,2553,0,13,3153,1260,152,894,0,799,0,0,0.00,3.16,1.44,0.86,18.96,0.00,58.63,0.00,0.00,18.89,0.42,13.47,50.44,80,80,95.28,450,300,122.67,98.07,4.28,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.92,8.72,0.03,0.27,0.00,0.00
9,Python 3.8.16,nbody.py 50000,0.559406,1452,1686119436.235615,-,-,674,24.38,2764,1896,1.34,3129,0,31,1523,1989,1100,1462,0,713,0,0,0.01,2.67,4.51,3.75,18.42,0.00,46.03,0.00,0.00,23.10,1.77,11.00,39.75,79,79,94.74,450,300,151.69,97.92,4.64,4.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.29,8.90,0.03,0.30,0.00,0.00
10,Python 3.8.16,nbody.py 50000,0.508127,1098,1686119436.776125,-,-,687,17.18,3996,1897,1.38,2645,0,21,3517,1100,143,928,0,855,0,0,0.01,3.17,1.47,0.67,18.93,0.00,58.41,0.00,0.00,19.09,0.30,13.72,49.70,81,84,95.65,450,300,124.72,98.05,3.89,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.09,8.88,0.02,0.28,0.00,0.00
