test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.11.3,nbody.py 50000000,1.00,0.35,0.74,0.08,0.08,0.10,7.74,2.85,0.00,0.03,2.03,244901701419 ns,940692751896,3.841 GHz,2677031695295,2.85,244883.79 msec,1.000,940620067607,3.841 GHz,106,462567529090,5855592879,244884.10 msec,1.000,1996 C,442594937419,1719895679,0.39%,0,514368203400,8930,8930,0,43698193,1891623,4.329,1035969318206,113403992,0.01%,3681444,43949,1.19%,44707807,1035755073893,8636,0.00%,2901327,2369700,81.68%,0,0
2,Python 3.11.3,nbody.py 50000000,1.00,0.36,0.73,0.08,0.09,0.10,7.65,2.79,0.00,0.03,1.87,271158962798 ns,958880515093,3.536 GHz,2676067979452,2.79,271138.91 msec,1.000,958808193178,3.536 GHz,91,513195820479,6496435481,271139.28 msec,1.000,1410 C,442564638271,2265665770,0.51%,0,514390106569,8932,8932,0,45839965,839390,1.831,1035991785070,120385356,0.01%,3856349,50623,1.31%,47678142,1035778534465,6061,0.00%,6119441,64920085,1060.88%,0,0
3,Python 3.11.3,nbody.py 50000000,1.00,0.35,0.74,0.08,0.08,0.10,7.76,2.84,0.00,0.03,1.86,267104328164 ns,942581462636,3.529 GHz,2675647532846,2.84,267086.86 msec,1.000,942629215022,3.529 GHz,44,505545868107,6399655927,267087.15 msec,1.000,1448 C,442715637096,1774754502,0.40%,0,514575704396,8917,8917,0,51786543,1912199,3.692,1036336287817,122956978,0.01%,3272451,34769,1.06%,42469380,1036013599578,2945,0.00%,654570,8876373,1356.06%,0,0
4,Python 3.11.3,nbody.py 50000000,1.00,0.36,0.72,0.08,0.09,0.11,7.69,2.77,0.00,0.03,1.89,270399268499 ns,965435937502,3.571 GHz,2675888866223,2.77,270379.17 msec,1.000,965423879593,3.571 GHz,42,511383860351,6473547534,270379.52 msec,1.000,1513 C,442608348092,1932401570,0.44%,0,514341563282,8902,8902,0,42904545,771906,1.799,1035892159155,111053578,0.01%,3304402,47986,1.45%,48318828,1035746444772,10045,0.00%,54135266,53537782,98.90%,0,0
5,Python 3.11.3,nbody.py 50000000,1.00,0.35,0.74,0.08,0.08,0.10,7.73,2.83,0.00,0.02,1.87,267690411087 ns,945403567620,3.532 GHz,2675785784416,2.83,267672.23 msec,1.000,945393433681,3.532 GHz,70,506523170093,6412021274,267672.52 msec,1.000,1314 C,442501375681,1928693388,0.44%,0,514312179764,8890,8890,0,30613929,878018,2.868,1036066316635,90339340,0.01%,2345865,44376,1.89%,44956945,1035822921752,5914,0.00%,53114774,51701857,97.34%,0,0
6,Python 3.11.3,nbody.py 50000000,1.00,0.35,0.74,0.08,0.08,0.10,7.72,2.82,0.00,0.02,1.87,267309424901 ns,947003684560,3.543 GHz,2676056436407,2.83,267292.84 msec,1.000,946934185576,3.543 GHz,49,506016264383,6405658623,267293.12 msec,1.000,1440 C,442460003564,1902371606,0.43%,0,514332750138,8901,8901,0,39663008,802345,2.023,1035806208304,91604786,0.01%,3548986,32818,0.92%,53076582,1036164117530,6479,0.00%,553909,490426,88.54%,0,0
7,Python 3.11.3,nbody.py 50000000,1.00,0.37,0.70,0.08,0.10,0.12,7.52,2.70,0.00,0.05,1.88,278375617917 ns,991250366744,3.561 GHz,2676446575450,2.70,278357.40 msec,1.000,991126037140,3.561 GHz,50,526636292090,6666712418,278357.68 msec,1.000,1193 C,442766612519,2306542938,0.52%,0,514320609648,8857,8857,0,43985313,2125159,4.832,1036015810531,235128871,0.02%,2675931,42171,1.58%,46380751,1036070514791,5938,0.00%,28344924,80424144,283.73%,0,0
8,Python 3.11.3,nbody.py 50000000,1.00,0.36,0.72,0.08,0.09,0.11,7.60,2.78,0.00,0.03,1.90,268241862391 ns,961110832298,3.583 GHz,2676065125134,2.78,268219.38 msec,1.000,961126631176,3.583 GHz,56,506872812050,6416587348,268219.77 msec,1.000,1511 C,442639904636,2345205973,0.53%,0,514411568910,8879,8879,0,52878346,1543848,2.920,1036108109371,100620740,0.01%,4159233,88461,2.13%,53455929,1036051204642,24311,0.00%,11827786,18924086,160.00%,0,0
9,Python 3.11.3,nbody.py 50000000,1.00,0.36,0.73,0.08,0.08,0.11,7.68,2.81,0.00,0.03,1.87,267913375661 ns,950637493840,3.549 GHz,2676042648040,2.81,267895.49 msec,1.000,950560712375,3.548 GHz,102,507037530803,6418556032,267895.78 msec,1.000,1078 C,442657113738,1809089964,0.41%,0,514382761478,8904,8904,0,42784575,753561,1.761,1036015512020,126121230,0.01%,2769895,41063,1.48%,47627193,1035931197876,8727,0.00%,1653406,2066023,124.96%,0,0
10,Python 3.11.3,nbody.py 50000000,1.00,0.35,0.74,0.08,0.08,0.10,7.75,2.85,0.00,0.03,1.87,266117161157 ns,939558228205,3.531 GHz,2675697674121,2.85,266098.28 msec,1.000,939493423459,3.531 GHz,89,503502403159,6373819015,266098.62 msec,1.000,1420 C,442423695284,1707926903,0.39%,0,514117560294,8867,8867,0,51346341,8046434,15.671,1035880530732,119943391,0.01%,4333823,792597,18.29%,52379064,1035988507825,16101,0.00%,1340707,348448,25.99%,0,0
