test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.002436,1544,1692869240.512275,-,-,761,29.79,2400,2017,0.76,33,0,0,30,86,13,10,0,0,0,0,0.00,12.15,53.24,4.60,5.34,0.00,0.00,0.00,0.00,69.07,0.75,0.38,0.00,48,48,41.05,300,300,229.37,102.41,68.76,68.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00
2,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001970,1296,1692869240.557309,-,-,705,22.50,3000,1979,0.84,32,0,1,10,10,8,25,0,0,0,0,0.10,21.93,4.47,14.11,40.71,0.00,0.00,0.00,0.00,54.22,8.36,14.92,0.00,49,49,0.00,300,300,183.37,98.95,96.59,96.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
3,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001789,1174,1692869240.589237,-,-,709,20.58,3300,1979,0.88,30,0,0,14,3,11,20,0,0,0,0,0.00,32.98,4.36,20.01,25.82,0.00,0.00,0.00,0.00,57.62,12.85,8.96,0.00,51,51,0.00,300,300,170.57,99.07,97.67,96.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
4,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001814,1152,1692869240.619457,-,-,739,20.97,3500,1910,0.83,19,0,0,6,13,14,14,0,1,0,0,0.00,8.54,15.71,31.26,23.59,0.00,0.66,0.00,0.00,50.49,13.48,15.06,0.00,52,52,0.00,300,300,169.48,97.81,52.64,52.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
5,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001677,1114,1692869240.649431,-,-,749,20.76,3446,1983,0.89,39,0,0,12,6,8,20,0,0,0,0,0.00,20.93,17.11,11.81,32.98,0.00,0.00,0.00,0.00,60.36,7.43,11.45,0.00,54,54,0.00,300,300,172.42,99.23,100.11,99.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00
6,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001771,1198,1692869240.680076,-,-,718,20.78,3400,1926,0.88,23,0,0,3,30,13,10,0,1,0,0,0.00,5.19,37.10,14.46,19.03,0.00,4.97,0.00,0.00,60.79,3.09,15.34,0.00,54,54,0.00,300,300,162.22,96.54,93.24,91.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
7,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001717,1105,1692869240.718654,-,-,791,22.38,3402,1970,0.82,16,0,1,12,7,15,10,0,1,0,0,0.12,20.33,10.13,14.04,30.40,0.00,6.00,0.00,0.00,63.78,0.57,13.27,0.00,55,55,0.00,300,300,184.62,101.25,94.60,94.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00
8,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001895,1187,1692869240.749119,-,-,697,20.04,3400,1939,0.84,21,0,0,4,10,6,22,0,4,0,0,0.00,13.40,23.06,6.54,29.39,0.00,9.55,0.00,0.00,52.22,3.85,23.90,0.00,55,54,52.77,300,300,164.13,98.29,58.97,58.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00
9,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001623,1130,1692869240.778023,-,-,469,13.28,3400,1970,1.14,23,0,0,6,0,3,7,0,1,0,0,0.00,17.87,0.00,9.37,56.38,0.00,6.47,0.00,0.00,46.20,9.42,31.10,0.00,54,54,0.00,300,300,130.66,98.03,96.17,93.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
10,g++-4.7 4.7.4,nbody_2_original.c 50000000,0.001635,1121,1692869240.806802,-,-,471,13.33,3399,1969,1.12,11,0,0,3,0,3,10,0,0,0,0,0.00,16.39,0.00,5.32,68.32,0.00,0.00,0.00,0.00,44.95,0.00,41.72,0.00,52,53,0.00,300,300,135.93,98.21,97.98,96.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00
