test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,15.0.2,binarytrees.java 21,2.128855,3401,1690646262.579514,-,-,2435,72.13,3377,1896,0.98,10188,0,28,780,466,455,1698,0,1392,0,0,0.00,1.19,0.55,0.62,4.43,0.00,20.83,0.00,0.00,16.14,0.41,2.23,9.10,56,56,98.17,450,300,345.14,99.49,1.81,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.54,55.95,0.04,6.25,0.00,0.00
2,15.0.2,binarytrees.java 21,2.180256,3302,1690646264.827308,-,-,2459,73.37,3342,1901,0.96,10669,0,18,960,501,399,1448,0,1411,0,0,0.00,1.21,0.37,0.61,3.58,0.00,20.65,0.00,0.00,14.74,0.37,1.81,9.71,60,61,98.70,450,300,345.66,99.96,1.99,1.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.41,55.90,0.05,6.34,0.00,0.00
3,15.0.2,binarytrees.java 21,2.073251,1730,1690646266.948992,-,-,2644,76.08,3475,1896,0.95,10675,0,17,918,515,479,1306,0,1177,0,0,0.00,1.16,0.39,0.67,3.48,0.00,17.89,0.00,0.00,12.90,0.44,1.95,8.63,72,74,98.16,450,300,348.98,99.54,1.89,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.21,60.81,0.05,6.10,0.00,0.00
4,15.0.2,binarytrees.java 21,1.977970,2058,1690646268.966588,-,-,2706,76.03,3560,1896,0.99,9227,0,42,962,413,298,1146,0,1125,0,0,0.00,1.17,0.38,0.55,3.27,0.00,18.18,0.00,0.00,13.04,0.33,1.59,9.01,79,79,97.78,450,300,349.18,99.33,2.26,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.71,63.71,0.05,5.84,0.00,0.00
5,15.0.2,binarytrees.java 21,1.984672,1993,1690646270.991339,-,-,2751,76.44,3600,1896,1.03,9272,0,6,751,368,287,1279,0,1091,0,0,0.00,1.06,0.33,0.49,3.45,0.00,17.90,0.00,0.00,14.11,0.29,1.56,7.60,85,85,97.85,450,300,355.78,99.48,2.09,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.13,67.17,0.05,5.89,0.00,0.00
6,15.0.2,binarytrees.java 21,2.042759,2298,1690646273.076773,-,-,2685,74.97,3577,1898,1.03,10020,0,35,884,428,378,1240,3,1197,0,0,0.00,1.31,0.35,0.62,3.16,0.03,19.21,0.00,0.00,13.30,0.44,1.70,9.59,88,88,97.86,450,300,345.13,99.43,2.21,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.28,67.92,0.05,5.92,0.00,0.00
7,15.0.2,binarytrees.java 21,2.092544,1629,1690646275.206947,-,-,2600,73.83,3522,1896,1.03,11762,0,238,1096,528,442,1388,4,1481,0,0,0.01,0.90,0.44,0.77,3.65,0.01,19.97,0.00,0.00,12.78,0.60,2.36,10.43,89,89,97.82,450,300,338.55,99.34,2.05,2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.76,66.31,0.05,5.97,0.00,0.00
8,15.0.2,binarytrees.java 21,2.014234,1328,1690646277.262976,-,-,2689,78.28,3433,1898,1.02,12248,0,329,3517,2638,1790,3140,11,690,0,0,0.04,2.52,2.43,2.62,6.99,0.00,6.84,0.00,0.00,15.96,1.26,2.68,1.83,89,89,97.85,450,300,359.20,99.53,2.19,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.89,63.26,0.05,5.95,0.00,0.00
9,15.0.2,binarytrees.java 21,2.342205,2201,1690646279.634060,-,-,2619,78.03,3357,1896,0.96,18574,0,248,5782,3283,1672,2664,7,900,0,0,0.03,2.59,2.00,2.04,5.15,0.03,9.81,0.00,0.00,14.36,0.57,1.68,5.36,86,87,98.03,450,300,357.30,99.47,1.84,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.02,68.88,0.05,6.72,0.00,0.00
10,15.0.2,binarytrees.java 21,2.018377,2465,1690646281.690978,-,-,2271,66.72,3404,1896,1.00,12427,0,11,796,524,397,1686,0,1726,0,0,0.00,1.05,0.52,0.63,4.69,0.00,26.02,0.00,0.00,14.13,0.41,2.92,15.82,83,83,97.31,450,300,313.37,98.53,2.51,2.31,0.29,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.23,52.31,0.06,5.50,0.00,0.00
