version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
16.0.2,binarytrees.java 21,0,1691071543,485228,java,0:01.41,7387560,301148,25312,800.0,1.9,26,3,0:01,0,4,899424,8,73k,0,301148,295,1,280,14,0,58.8,11.4,0.0,29.9,0.0,0.0,0.0,0.0,15795.0 MiB,5798.2 MiB,2113.8 MiB,7883.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,12863.9 MiB
16.0.2,binarytrees.java 21,1,1691071544,485228,java,0:05.03,7387560,1.6g,25908,100.0,10.3,26,3,0:05,0,4,2261952,8,407k,0,1.6g,295,1,280,14,0,14.0,0.7,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,4421.3 MiB,3490.5 MiB,7883.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,11487.0 MiB
16.0.2,binarytrees.java 21,2,1691071545,485228,java,0:06.22,7387560,1.6g,25908,100.0,10.3,26,3,0:06,0,4,2261952,8,407k,0,1.6g,295,1,280,14,0,14.1,2.2,0.0,83.7,0.0,0.0,0.0,0.0,15795.0 MiB,4426.4 MiB,3493.4 MiB,7875.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,11492.2 MiB
16.0.2,binarytrees.java 21,3,1691071547,485228,java,0:07.92,7387560,1.6g,25908,280.0,10.4,26,3,0:07,0,4,2261952,8,412k,0,1.6g,295,1,280,14,0,30.5,3.8,0.0,65.6,0.0,0.0,0.0,0.0,15795.0 MiB,4410.2 MiB,3509.6 MiB,7875.2 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,11475.9 MiB
