test,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
1,14.0.2,binarytrees.java 21,0,1693991858,1013376,java,0:00.65,7337392,330744,24896,400.0,2.0,25,6,0:00,0,4,898544,8,81k,0,330744,296,1,280,15,0,43.8,8.8,0.0,47.4,0.0,0.0,0.0,0.0,15794.9 MiB,4456.7 MiB,2001.0 MiB,9337.2 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13074.6 MiB
1,14.0.2,binarytrees.java 21,1,1693991859,1013376,java,0:09.22,7869872,2.0g,25220,464.7,13.2,29,6,0:09,0,4,2682132,8,520k,0,2.0g,296,1,280,15,0,61.4,1.4,0.0,37.1,0.0,0.0,0.0,0.0,15794.9 MiB,2685.3 MiB,3772.2 MiB,9337.4 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11303.2 MiB
2,14.0.2,binarytrees.java 21,0,1693991861,1013421,java,0:00.63,7337392,330064,25484,393.8,2.0,25,5,0:00,0,4,898612,11,80k,0,330064,296,1,280,15,0,42.3,8.5,0.0,49.2,0.0,0.0,0.0,0.0,15794.9 MiB,4446.4 MiB,2010.7 MiB,9337.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13064.6 MiB
2,14.0.2,binarytrees.java 21,1,1693991862,1013421,java,0:09.21,7869872,2.0g,25868,412.5,13.0,29,5,0:09,0,4,2682068,11,512k,0,2.0g,296,1,280,15,0,46.7,8.1,0.0,45.2,0.0,0.0,0.0,0.0,15794.9 MiB,2796.8 MiB,3660.2 MiB,9337.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11415.0 MiB
3,14.0.2,binarytrees.java 21,0,1693991863,1013466,java,0:00.63,7337392,330060,25104,420.0,2.0,25,7,0:00,0,4,898548,8,80k,0,330060,296,1,280,15,0,45.3,8.6,0.0,46.0,0.0,0.0,0.0,0.0,15794.9 MiB,4448.7 MiB,2008.4 MiB,9337.8 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13066.8 MiB
3,14.0.2,binarytrees.java 21,1,1693991864,1013466,java,0:09.06,7869872,1.7g,25492,500.0,10.9,29,7,0:09,0,4,2272836,8,430k,0,1.7g,296,1,280,15,0,63.6,0.7,0.0,35.7,0.0,0.0,0.0,0.0,15794.9 MiB,3038.1 MiB,3418.9 MiB,9337.9 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11656.2 MiB
4,14.0.2,binarytrees.java 21,0,1693991865,1013511,java,0:00.64,7337392,330820,25376,393.8,2.0,25,3,0:00,0,4,898616,8,81k,0,330820,296,1,280,15,0,42.6,7.8,0.0,48.8,0.0,0.0,0.8,0.0,15794.9 MiB,4459.6 MiB,1997.4 MiB,9337.9 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13077.7 MiB
4,14.0.2,binarytrees.java 21,1,1693991866,1013511,java,0:09.16,7869872,2.2g,25888,505.9,14.2,29,3,0:09,0,4,2830340,8,562k,0,2.2g,296,1,280,15,0,70.1,0.7,0.0,29.2,0.0,0.0,0.0,0.0,15794.9 MiB,2522.1 MiB,3934.9 MiB,9337.9 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11140.2 MiB
5,14.0.2,binarytrees.java 21,0,1693991868,1013556,java,0:00.63,7337392,331064,25336,393.8,2.0,25,7,0:00,0,4,898608,8,80k,0,331064,296,1,280,15,0,43.5,9.2,0.0,47.3,0.0,0.0,0.0,0.0,15794.9 MiB,4460.9 MiB,1996.1 MiB,9337.9 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,13079.0 MiB
5,14.0.2,binarytrees.java 21,1,1693991869,1013556,java,0:09.35,7869872,2.2g,25724,441.2,14.0,29,7,0:09,0,4,2809964,8,554k,0,2.2g,296,1,280,15,0,59.7,1.4,0.0,38.8,0.0,0.0,0.0,0.0,15794.9 MiB,2562.5 MiB,3894.5 MiB,9337.9 MiB,4096.0 MiB,3680.0 MiB,416.0 MiB,11180.7 MiB
