path,version,release_date,time_elapsed,Pkg_J,Cor_J,RAM_J,GFX_J,Avg_MHz,Busy%,IPC,IRQ,POLL,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,Totl%C0,Any%C0,GFX%C0,CPUGFX%,time_elapsed_sec,CPU_Utilization,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga,CPI,ILP,IPC_perf,cycles,freq_cycles_GHz,instructions,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,cycles,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,SWAP,CODE,DATA,nMaj,nDRT,USED
binaryTrees_21_compatible,3.11.3,2023-04-05,129.23492249999998,1547.1950000000002,1271.24,49.635000000000005,0.22,429.0,12.65,2.505,55032.0,95.5,0.045,0.03,0.01,0.095,0.0,2.08,0.03,84.985,12.985,0.015,0.14,74.19999999999999,77.0,78.0,99.53999999999999,101.235,99.79,0.275,0.275,129.3515463845,1.0,0.645,0.17,0.11,0.07,13.5,2.295,8.762,1.4861,0.9457000000000001,0.395,7.03,2.53,436517969003.5,3.375,1103619422468.5,0.01,1.0,1.78,436517969003.5,1103619422468.5,2.53,129340.465,1.0,436497453967.0,3.375,49.5,244790651212.0,3098810005.0,129340.67,1.0,1360.0,183582206561.5,1648453564.0,0.0,186702504853.5,1648340.5,1648340.5,0.0,3177878040.0,1223747010.5,38.808,346999594297.0,2020800969.5,177441698.5,68877218.0,108913559.5,348164905369.0,9395203.0,890506.5,3245313.5,64.755,28635136.0,20475904.0,6782976.0,100.0,0.1,1.0,4.0,0.0,4096.0,14667776.0,0.0,0.0,20475904.0
binaryTrees_21_compatible,3.12.0b1,2023-05-22,144.39915000000002,1727.645,1420.29,53.989999999999995,0.22,429.0,12.645,2.465,60260.5,46.0,0.045,0.03,0.01,0.08,0.0,2.05,0.025,85.11500000000001,12.96,0.01,0.125,74.275,77.0,77.5,99.645,101.13499999999999,99.79,0.25,0.25,144.9560701975,1.0,0.6,0.23,0.11,0.06,13.488,3.10224,8.094,1.4836799999999999,0.8092799999999999,0.4,6.41,2.49,488691047865.0,3.372,1217877869264.0,0.01,0.91,1.78,488691047865.0,1217877869264.0,2.49,144942.13,1.0,488681230003.0,3.372,47.5,274346240236.5,3472943952.0,144942.405,1.0,1359.0,228750779468.5,1955911821.5,0.0,162672231156.0,1652654.5,1652654.5,0.0,3196052745.5,1215418685.0,37.976,409340122893.0,2054365705.5,177018761.5,69624189.5,113765300.0,409363522215.5,56878004.0,1236485.5,921574.0,72.97,29491200.0,20758528.0,7528448.0,100.0,0.1,1.0,3.0,0.0,0.0,14508032.0,0.0,0.0,20758528.0
binaryTrees_21_compatible,3.13.0a0,2023-06-07,143.66072,1717.795,1412.08,53.715,0.22,428.0,12.64,2.49,59637.5,41.0,0.045,0.025,0.01,0.07,0.0,2.045,0.035,85.08,12.95,0.01,0.11499999999999999,74.24000000000001,78.0,78.5,99.63,101.165,99.79,0.25,0.25,144.12797291549998,1.0,0.61,0.22,0.12,0.05,13.468,2.96296,8.2228,1.6161599999999998,0.6742,0.4,6.52,2.52,485251350802.5,3.367,1224439404693.5,0.01,0.91,1.78,485251350802.5,1224439404693.5,2.52,144114.39500000002,1.0,485242516951.5,3.367,49.5,272770546209.0,3453002678.5,144114.655,1.0,1372.5,229549918885.5,1957107248.0,0.0,162395997587.5,1652631.0,1652631.0,0.0,3198020305.0,1218525996.5,38.047,410225434728.0,2039783223.5,174642119.0,70261213.0,105317394.0,410151344517.0,10901669.0,525827.0,3654235.0,71.8,29478912.0,20590592.0,7364608.0,100.0,0.1,1.0,3.0,0.0,4096.0,14503936.0,0.0,0.0,20590592.0
binaryTrees_21_compatible_OOflag,2.5.6,2011-05-26,180.2138315,2629.31,2168.0600000000004,131.16,0.26,452.5,12.625,2.71,114417.0,65.5,0.03,0.02,0.01,0.095,0.0,2.15,0.595,84.435,13.030000000000001,0.01,0.16,74.185,79.0,81.0,99.41499999999999,101.02,99.715,0.2,0.2,194.256753003,1.0,0.66,0.21,0.07,0.06,13.283999999999999,2.8182,8.83342,0.92988,0.7949999999999999,0.36,6.875,2.745,645124611470.5,3.3209999999999997,1769666293140.5,0.0,1.11,1.75,645124611470.5,1769666293140.5,2.75,194239.47999999998,1.0,645126104205.0,3.3209999999999997,47.5,367556795399.5,4652951501.0,194239.78499999997,1.0,1459.0,360031897494.0,1813333623.5,0.0,276586511836.5,137979.0,137979.0,0.0,4964981181.0,1900548460.0,38.3685,586380017766.5,3369211723.0,276257059.5,103833527.5,51703819.0,586217134875.5,14737058.0,457875.0,1629208.0,97.565,72933376.0,65708032.0,3862528.0,100.0,0.4,1.0,2.0,0.0,0.0,62140416.0,0.0,0.0,65708032.0
binaryTrees_21_compatible_OOflag,2.7.18,2020-04-20,190.6930335,2284.31,1796.84,136.44,0.23,419.0,12.64,2.575,88379.5,58.0,0.025,0.02,0.015,0.09,0.0,2.13,0.11499999999999999,84.905,12.97,0.01,0.14,74.23,75.0,76.0,99.35,101.225,99.79,0.19,0.19,190.838358093,1.0,0.64,0.22,0.07,0.08,13.213999999999999,2.90444,8.439039999999999,0.9249800000000001,1.0552000000000001,0.38,6.83,2.61,629065843862.0,3.3034999999999997,1642333213088.5,0.02,1.26,1.745,629065843862.0,1642333213088.5,2.61,190817.185,1.0,629044383380.0,3.3025,47.5,361174613265.5,4572125625.5,190817.57,1.0,1445.5,305851799705.0,1639612667.0,0.0,273512180693.0,2546733.5,2546733.5,0.0,5490248763.5,2095422053.0,37.954,558152774194.5,3803721566.0,336866500.0,132487356.0,233078110.0,558913937561.5,20787737.0,682359.0,16306718.0,94.19,79728640.0,72204288.0,4190208.0,100.0,0.4,1.0,3.0,0.0,4096.0,68526080.0,0.0,0.0,72204288.0
binaryTrees_21_compatible_OOflag,3.0.1,2009-02-13,226.18978650000003,2706.75,2222.33,88.755,0.25,424.5,12.64,2.605,107847.0,79.5,0.03,0.025,0.01,0.09,0.0,2.19,0.14500000000000002,84.82,12.99,0.01,0.14,74.205,79.5,79.5,99.72,101.185,99.77,0.16,0.16,226.297217765,1.0,0.63,0.27,0.05,0.05,13.372,3.61044,8.42436,0.6686000000000001,0.6686000000000001,0.38,6.4,2.64,756448112717.0,3.343,1998718226048.0,0.0,1.0,1.77,756448112717.0,1998718226048.0,2.64,226279.09999999998,1.0,756395529463.5,3.343,58.5,428266849554.0,5421448246.0,226279.43,1.0,1354.5,419270661378.0,2059042228.0,0.0,313273564218.5,121797.0,121797.0,0.0,5041215973.0,1901205210.5,37.7755,635575408565.5,3543625841.5,265346165.0,98335205.0,59402302.0,635306359316.5,15121835.5,227917.0,1616014.5,113.0,22249472.0,15237120.0,4448256.0,100.0,0.1,1.0,3.0,0.0,4096.0,11190272.0,0.0,0.0,15237120.0
binaryTrees_21_compatible_OOflag,3.4.10,2019-03-18,213.2413445,2552.375,2099.8900000000003,80.32,0.245,424.5,12.64,2.67,100054.0,79.5,0.02,0.02,0.01,0.09,0.0,2.135,0.095,84.94999999999999,12.96,0.01,0.14,74.245,77.5,78.0,99.72999999999999,101.09,99.78,0.17,0.17,214.47970961800002,1.0,0.66,0.24,0.05,0.06,13.358,3.20496,8.80836,0.6679,0.80124,0.37,6.69,2.6950000000000003,717400258579.5,3.3395,1927883365053.5,0.01,1.0,1.76,717400258579.5,1927883365053.5,2.6950000000000003,214455.09,1.0,717367668429.0,3.34,54.0,405917437485.0,5138515194.0,214455.495,1.0,1382.0,370294899429.5,1666704530.0,0.0,312327689460.5,1941196.0,1941196.0,0.0,4711188901.5,1682091278.5,35.977999999999994,633273547344.0,3359533521.0,310209112.5,120063841.5,250354849.0,633936834457.5,15182738.5,670525.5,12344809.0,107.1,23822336.0,16801792.0,5304320.0,100.0,0.1,1.0,2.0,0.0,4096.0,11943936.0,0.0,0.0,16801792.0
binaryTrees_21_compatible_OOflag,3.5.10,2020-09-05,226.4756955,2722.86,2238.275,89.18,0.25,426.0,12.635000000000002,2.5700000000000003,100733.0,94.0,0.045,0.02,0.01,0.08,0.0,2.0,0.06,85.15,12.995000000000001,0.01,0.125,74.25,76.5,77.0,99.725,101.11,99.77,0.16,0.16,227.17652564899998,1.0,0.64,0.26,0.04,0.06,13.373999999999999,3.47724,8.55808,0.53656,0.8023199999999999,0.38,6.5,2.61,760111642883.0,3.3434999999999997,1985026784078.5,0.01,1.07,1.77,760111642883.0,1985026784078.5,2.605,227157.815,1.0,760133270081.5,3.3434999999999997,48.5,429912107722.5,5442303380.5,227158.135,1.0,1375.0,388437080095.0,1610878759.0,0.0,321722568054.5,2517040.0,2517040.0,0.0,5424946718.5,2061031617.0,37.83,646532867515.0,3828793097.0,341501715.5,129294818.0,402529189.0,646727199653.0,19493442.0,920591.0,14574405.0,114.15,25374720.0,18313216.0,5410816.0,100.0,0.1,1.0,4.0,0.0,4096.0,13352960.0,0.0,0.0,18313216.0
binaryTrees_21_compatible_OOflag,3.6.15,2021-09-04,229.41003,2744.665,2254.665,85.33,0.245,427.5,12.635000000000002,2.4850000000000003,101199.5,180.0,0.04,0.02,0.01,0.08,0.0,1.95,0.045,85.18,12.985,0.01,0.125,74.245,75.0,75.5,99.655,101.17500000000001,99.77,0.16,0.16,230.521579903,1.0,0.63,0.28,0.05,0.04,13.466000000000001,3.77048,8.48106,0.6734,0.53904,0.4,6.31,2.52,777101449124.5,3.3665000000000003,1949378491675.5,0.02,0.86,1.78,777101449124.5,1949378491675.5,2.5149999999999997,230500.905,1.0,777064027262.5,3.366,50.0,436253071550.5,5522535363.0,230501.225,1.0,1399.0,381960993761.0,2044012427.0,0.0,324520400810.5,3056663.0,3056663.0,0.0,4585481118.5,1657538233.0,36.088499999999996,606646760313.0,3081860089.5,259322994.5,97130963.0,454933057.5,606278162746.5,15109880.5,451492.5,213260267.0,112.85,26136576.0,19128320.0,5558272.0,100.0,0.1,1.0,3.0,0.0,4096.0,14053376.0,0.0,0.0,19128320.0
binaryTrees_21_compatible_OOflag,3.7.16,2022-12-06,225.51299699999998,2698.2650000000003,2216.375,84.22,0.25,426.0,12.63,2.57,97204.5,125.0,0.05,0.02,0.01,0.08,0.0,2.0300000000000002,0.05,85.11,13.01,0.01,0.13,74.235,75.5,76.0,99.78,101.13,99.77,0.16,0.16,224.7145269955,1.0,0.65,0.26,0.05,0.04,13.434000000000001,3.49284,8.7217,0.6717000000000001,0.5373600000000001,0.39,6.395,2.59,755072637950.5,3.3585000000000003,1956521403436.5,0.02,0.93,1.775,755072637950.5,1956521403436.5,2.59,224695.04,1.0,755081415313.5,3.3585000000000003,47.0,425251429938.0,5383286973.0,224695.365,1.0,1382.5,374019449005.0,1964913688.5,0.0,323063426314.0,3066652.0,3066652.0,0.0,4699304820.5,1671066838.5,35.7945,630419584209.0,3270916106.5,261619163.5,96637114.5,369362352.0,630320511224.0,14451362.0,655614.5,246028737.0,110.62,26226688.0,19079168.0,5705728.0,100.0,0.1,1.0,3.0,0.0,4096.0,13946880.0,0.0,0.0,19079168.0
binaryTrees_21_compatible_OOflag,3.8.16,2022-12-06,209.360565,2710.0550000000003,2269.5950000000003,74.925,0.24,438.5,12.63,2.59,103881.5,68.0,0.03,0.02,0.01,0.09,0.0,2.105,0.37,84.755,12.99,0.01,0.13,74.225,75.0,75.5,99.73,101.07499999999999,99.72,0.17,0.17,208.54841893000003,1.0,0.655,0.26,0.04,0.04,13.924,3.62024,9.0623,0.55768,0.55696,0.38,6.37,2.62,724995015435.5,3.481,1899980202369.5,0.01,0.78,1.84,724995015435.5,1899980202369.5,2.62,208528.25,1.0,724981431576.5,3.481,66.0,394362169279.0,4992233856.0,208528.62,1.0,1459.5,370462992389.0,1830984505.0,0.0,305511861478.0,2465829.0,2465829.0,0.0,3638717813.0,1265309762.0,34.846000000000004,619564751043.5,2553118407.0,212616910.0,79523241.0,263469588.5,619629195096.5,11326616.5,2450073.0,240525337.0,107.22,25178112.0,17915904.0,5902336.0,100.0,0.1,1.0,3.0,0.0,4096.0,12410880.0,0.0,0.0,17915904.0
binaryTrees_21_compatible_OOflag,3.9.16,2022-12-06,207.1078795,2476.2250000000004,2036.53,72.32,0.25,427.0,12.63,2.61,89500.5,74.5,0.04,0.02,0.01,0.08,0.0,1.95,0.04,85.17500000000001,12.93,0.01,0.125,74.285,77.0,77.0,99.69,101.08500000000001,99.79,0.17,0.17,202.827240603,1.0,0.66,0.245,0.05,0.04,13.85,3.3960999999999997,9.10274,0.7286,0.554,0.38,6.44,2.64,698396481066.5,3.4625,1844105308108.5,0.01,0.835,1.835,698396481066.5,1844105308108.5,2.64,202808.36,1.0,698349054658.0,3.4625,59.5,383629207935.5,4856351597.0,202808.695,1.0,1462.0,362937241890.5,1871613083.0,0.0,287805776958.0,2455084.5,2455084.5,0.0,3658845999.5,1261111539.0,34.48350000000001,592199347834.0,2628357625.0,227093048.5,82067759.0,270115317.5,591867564285.0,11344194.0,1785614.5,53348440.5,101.035,25509888.0,18190336.0,6103040.0,100.0,0.1,1.0,2.0,0.0,4096.0,12513280.0,0.0,0.0,18190336.0
binaryTrees_21_compatible_OOflag,3.10.11,2023-04-05,220.8981915,2881.005,2420.195,76.82499999999999,0.245,443.5,12.625,2.5,122363.0,80.5,0.04,0.02,0.01,0.09,0.0,2.145,1.2149999999999999,83.78,13.015,0.01,0.14,74.205,74.0,75.0,99.75999999999999,101.03,99.695,0.16,0.16,229.0567050495,1.0,0.63,0.29,0.05,0.03,13.501999999999999,3.9178999999999995,8.50374,0.6742,0.40506,0.4,6.15,2.52,772852502266.5,3.3754999999999997,1949517936237.5,0.01,0.705,1.78,772852502266.5,1949517936237.5,2.52,229037.61,1.0,772834778202.0,3.3754999999999997,53.5,433578792434.0,5488669568.5,229037.945,1.0,1375.5,384778225327.5,1976863995.0,0.0,313838416931.5,1641970.5,1641970.5,0.0,3449475285.5,1258505704.5,36.557500000000005,602038310781.5,2512048905.5,198984955.0,73047977.0,160588345.5,602906421741.0,10938831.0,435985.5,43347294.0,114.16,26112000.0,18599936.0,6107136.0,100.0,0.1,1.0,2.0,0.0,4096.0,13017088.0,0.0,0.0,18599936.0
binaryTrees_21_compatible_OOflag,3.11.3,2023-04-05,127.35216700000001,1592.335,1325.2800000000002,49.49,0.24,438.5,12.65,2.52,60770.0,43.0,0.05,0.03,0.01,0.09,0.0,2.2350000000000003,0.26,84.62,13.04,0.01,0.14500000000000002,74.17,75.5,75.5,99.565,101.25,99.755,0.28,0.28,127.89130703000001,1.0,0.645,0.17,0.11,0.07,13.882,2.37184,8.90576,1.53472,0.9762200000000001,0.395,7.005,2.535,441866889373.5,3.4705,1121728727133.5,0.01,1.005,1.835,441866889373.5,1121728727133.5,2.54,127878.49,1.0,441823411825.0,3.4705,44.5,241861815798.5,3061712555.0,127878.73000000001,1.0,1442.0,185340816622.5,1669416080.5,0.0,187264067798.0,1639417.0,1639417.0,0.0,3221877510.5,1240056134.0,38.798,351000823754.0,2013909048.5,186483530.5,78801014.5,102791622.5,351691338863.5,9768134.5,1563988.0,4269512.0,62.42,28626944.0,20512768.0,6934528.0,100.0,0.1,1.0,3.0,0.0,4096.0,14659584.0,0.0,0.0,20512768.0
