test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.4.10,binarytrees_compatible_all.py 21,0.99,0.38,0.65,0.24,0.06,0.06,6.66,2.65,0.01,1.10,1.97,195756560313 ns,725794384916,3.708 GHz,1928888538015,2.66,195736.21 msec,1.000,725800903041,3.708 GHz,174,368644328428,4666867662,195736.51 msec,1.000,1954 C,370241669356,2011116569,0.54%,0,311636492757,1941187,1941187,0,4729348022,1724794986,36.470,633412743149,3371912562,0.53%,300245764,109166994,36.36%,363313692,634128655268,15442151,0.00%,13093352,15232072,116.33%,0,0
2,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.37,0.66,0.23,0.05,0.06,6.71,2.72,0.01,1.01,1.76,215719815460 ns,720101110212,3.338 GHz,1961565974026,2.72,215701.21 msec,1.000,720100472432,3.338 GHz,57,408266374273,5168259239,215701.56 msec,1.000,1364 C,377708938775,1630083326,0.43%,0,313134902298,1941155,1941155,0,4792263983,1698175378,35.436,638477261650,3391328684,0.53%,312643823,117649460,37.63%,249085227,638156802457,14784968,0.00%,1011546,11690269,1155.68%,0,0
3,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.37,0.66,0.23,0.05,0.06,6.70,2.71,0.01,0.99,1.76,214285045219 ns,715748227305,3.340 GHz,1943351421744,2.71,214267.99 msec,1.000,715788839548,3.341 GHz,70,405560371854,5133995429,214268.32 msec,1.000,1384 C,373906988264,1629263130,0.44%,0,312966062563,1941222,1941222,0,4833509582,1673192066,34.617,635664317067,3308005995,0.52%,317301526,119463808,37.65%,234065629,635330029386,15104611,0.00%,383127,11847315,3092.27%,0,0
4,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.38,0.65,0.24,0.06,0.06,6.66,2.65,0.01,1.00,1.77,216901449966 ns,724706633803,3.341 GHz,1918929405006,2.65,216882.66 msec,1.000,724699925327,3.341 GHz,40,410503278003,5196579662,216883.02 msec,1.000,1356 C,368426743897,1983347012,0.54%,0,312436759910,1941229,1941229,0,4569889782,1668186520,36.504,630668599670,3399923979,0.54%,315774200,123059011,38.97%,362048166,630699128360,15155982,0.00%,7658996,12535571,163.67%,0,0
5,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.37,0.66,0.24,0.05,0.06,6.69,2.70,0.01,1.00,1.76,214588237532 ns,716147515001,3.338 GHz,1937504481509,2.71,214562.13 msec,1.000,716120298149,3.338 GHz,36,406128208660,5141179692,214562.53 msec,1.000,1435 C,372094564565,1649982955,0.44%,0,312824087495,1941198,1941198,0,4584652933,1682125638,36.690,634449235807,3330232991,0.52%,303112917,121020966,39.93%,292612565,634162479062,15309437,0.00%,287487,13064472,4544.37%,0,0
6,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.37,0.66,0.24,0.05,0.06,6.69,2.69,0.01,0.98,1.77,212953286151 ns,711898586567,3.343 GHz,1918599728376,2.69,212936.43 msec,1.000,711886714486,3.343 GHz,67,403029930134,5101955879,212936.71 msec,1.000,1369 C,368507063290,1675431818,0.45%,0,312180591542,1941196,1941196,0,4790269598,1658795734,34.628,632862531772,3297560860,0.52%,320032159,126202984,39.43%,234997516,631999605732,16883612,0.00%,337855,12034478,3562.02%,0,0
7,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.37,0.66,0.24,0.05,0.05,6.70,2.71,0.01,1.02,1.76,214371181704 ns,714191602014,3.332 GHz,1935128453487,2.71,214348.05 msec,1.000,714260350127,3.332 GHz,69,405706666310,5135850696,214348.46 msec,1.000,1380 C,372063576386,1680887895,0.45%,0,313070073493,1941196,1941196,0,4720682800,1699067389,35.992,634564397416,3410912308,0.54%,299507617,110373008,36.85%,250330415,634714739685,15292614,0.00%,1822514,12109798,664.46%,0,0
8,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.37,0.66,0.24,0.05,0.06,6.69,2.70,0.01,1.00,1.76,213212091547 ns,711033534134,3.335 GHz,1920125414156,2.70,213193.01 msec,1.000,711011699872,3.335 GHz,48,403529997321,5108300513,213193.40 msec,1.000,1369 C,368593364801,1643486516,0.45%,0,312164132857,1941192,1941192,0,4701695003,1682056919,35.776,631703312951,3326696033,0.53%,307774402,120663875,39.21%,274073502,631982720082,15186214,0.00%,237907,16875133,7093.16%,0,0
9,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.37,0.65,0.24,0.05,0.06,6.69,2.68,0.01,1.00,1.76,215251026732 ns,718653002158,3.339 GHz,1926878192092,2.68,215231.97 msec,1.000,718615038709,3.339 GHz,22,407402745501,5157289932,215232.28 msec,1.000,1434 C,370348129503,1657977242,0.45%,0,312218619011,1941240,1941240,0,4645438370,1670680510,35.964,633134351539,3379928178,0.53%,316348054,123215761,38.95%,250379283,633745013647,14746500,0.00%,828594,12154047,1466.83%,0,0
10,Python 3.4.10,binarytrees_compatible_all.py 21,1.00,0.38,0.65,0.24,0.06,0.05,6.64,2.66,0.01,1.00,1.77,215662505448 ns,721200633481,3.344 GHz,1919935269235,2.66,215644.25 msec,1.000,721119528330,3.344 GHz,51,408173222400,5167079732,215644.54 msec,1.000,1457 C,368485008327,2052343974,0.56%,0,312090097029,1941192,1941192,0,4665209734,1694195731,36.316,632356017812,3347154480,0.53%,290564553,110761740,38.12%,242373889,631715113381,15179263,0.00%,512457,70444129,13746.35%,0,0
