test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
10,2021-09-04,binaryTrees_21_compatible_OOflag,3.6.15,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.28,0.05,0.04,6.31,2.52,0.02,0.86,1.78,229.665320686,772932215623,3.366,1948874071187,2.52,229646.89,1.0,772907216649,3.366,69,434637588538,5502095864,229647.13,1.0,1386.0,381891299013,2032338756,0.53%,0,324553901751,3056659,3056659,0,4563996941,1645409804,36.052,606754499300,3080221621,0.51%,261781553,100388280,38.35%,447292290,606248530584,14723482,0.00%,223102,214744940,96254.15%,0,0
1,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,0.99,0.39,0.64,0.27,0.05,0.04,6.39,2.57,0.02,1.02,1.98,205.595193617,766268978276,3.727,1971453384470,2.57,205573.98,1.0,766160744859,3.727,115,387116100004,4900514791,205574.31,1.0,1968.0,376783094875,2127245503,0.56%,0,323095662295,3066686,3066686,0,4716043640,1685000050,35.729,631917323197,3315308829,0.52%,269906080,98554705,36.51%,369848932,632163711551,22285407,0.00%,5468122,248731731,4548.76%,0,0
2,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.38,0.65,0.26,0.05,0.04,6.4,2.59,0.02,0.94,1.77,225.216043091,754882294038,3.352,1954337492424,2.59,225197.64,1.0,754897527068,3.352,54,426214285711,5395430410,225197.99,1.0,1368.0,373720295813,1951045631,0.52%,0,322560387141,3059030,3059030,0,4720184617,1655239104,35.067,630361863486,3272343424,0.52%,253075472,89610642,35.41%,377630934,631146563173,13514698,0.00%,575192,246851901,42916.44%,0,0
3,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.39,2.6,0.01,0.93,1.77,224.640674566,751277636462,3.345,1953698166696,2.6,224621.13,1.0,751279277164,3.345,32,425110206590,5381520714,224621.48,1.0,1380.0,371919335733,1991839147,0.54%,0,322444160393,3066699,3066699,0,4783773523,1732385589,36.214,627143973044,3347635054,0.53%,267287346,107172538,40.10%,378929231,626831091170,16865768,0.00%,2061359,247506448,12006.96%,0,0
4,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.64,0.27,0.05,0.04,6.4,2.58,0.02,0.91,1.78,226.470815176,761830770443,3.364,1970138165983,2.59,226451.67,1.0,761805438587,3.364,42,428594869999,5425577402,226451.96,1.0,1398.0,376710961626,1969321663,0.52%,0,323776904191,3059061,3059061,0,4540679812,1643159480,36.188,633042242680,3234451696,0.51%,268019847,103976430,38.79%,369524611,631251516813,15191846,0.00%,632326,244096190,38602.90%,0,0
5,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.39,2.61,0.01,0.9,1.78,225.670357133,758263848158,3.36,1977281477970,2.61,225652.1,1.0,758263403493,3.36,80,427079025873,5406350569,225652.36,1.0,1357.0,377321270806,1976798722,0.52%,0,322244745329,3066638,3066638,0,4812495136,1736306029,36.079,631780476315,3251459664,0.51%,267677372,104887376,39.18%,367087848,630473161941,17254260,0.00%,890851,255428413,28672.41%,0,0
6,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.39,2.59,0.02,0.92,1.78,224.788379425,755262981863,3.36,1958705314449,2.59,224768.95,1.0,755265303559,3.36,82,425392653286,5385053232,224769.25,1.0,1385.0,374318602197,1981187318,0.53%,0,323085346349,3066667,3066667,0,4699072245,1665086280,35.434,630477304932,3269488789,0.52%,260113739,97493469,37.48%,365752057,630167860507,14242001,0.00%,708995,244762792,34522.50%,0,0
7,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.64,0.27,0.05,0.04,6.37,2.59,0.02,0.92,1.78,228.498136998,768594722941,3.364,1989378156537,2.59,228479.28,1.0,768580691103,3.364,30,432435632191,5474194698,228479.59,1.0,1360.0,381317475400,1954265598,0.51%,0,323609897292,3059061,3059061,0,4644744149,1662698532,35.797,635344018938,3282248254,0.52%,263124588,92976537,35.34%,371018433,635922222749,14437329,0.00%,602616,244842305,40629.90%,0,0
8,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.4,2.59,0.02,0.94,1.77,224.437870088,751066256459,3.347,1949253566599,2.59,224418.61,1.0,751111093862,3.347,49,424711094749,5376550963,224418.99,1.0,1351.0,372203265556,1952766695,0.52%,0,323041506279,3059019,3059019,0,4660271866,1677047397,35.986,628171298191,3286475501,0.52%,257121024,94283362,36.67%,367170595,628263009246,14442263,0.00%,413612,247578794,59857.74%,0,0
9,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.4,2.6,0.02,0.93,1.77,223.729015142,751050368604,3.357,1948429195235,2.59,223708.5,1.0,751046785457,3.357,45,423390888529,5359744188,223708.85,1.0,1391.0,372017065900,1947312398,0.52%,0,323015441090,3066685,3066685,0,4699537396,1681977990,35.79,628364553295,3249340205,0.52%,258336785,95780760,37.08%,360678622,628390953160,14460461,0.00%,551108,245205573,44493.20%,0,0
10,2022-12-06,binaryTrees_21_compatible_OOflag,3.7.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.26,0.05,0.04,6.4,2.59,0.02,0.93,1.77,223.982594795,751799274026,3.357,1947620640753,2.59,223961.03,1.0,751797244718,3.357,39,423881647636,5365911721,223961.41,1.0,1478.0,371854804850,1960505714,0.53%,0,323354476174,3066666,3066666,0,4613802770,1651367480,35.792,628647819922,3242694459,0.52%,253186704,93390828,36.89%,369200093,628397836807,14159316,0.00%,678903,245183456,36114.65%,0,0
1,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.65,0.26,0.05,0.04,6.35,2.61,0.01,0.84,2.0,192.720191536,727992085531,3.778,1898221961529,2.61,192701.55,1.0,728047369841,3.778,121,363563210909,4602339419,192701.9,1.0,1978.0,370349768570,1892626580,0.51%,0,305309346763,2473386,2473386,0,3651856909,1308878590,35.841,620418099117,2526374220,0.41%,211372985,80942155,38.29%,259859035,619293575122,11231340,0.00%,4622319,238748601,5165.13%,0,0
2,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.26,0.04,0.04,6.37,2.62,0.01,0.76,1.78,214.722244164,724826557241,3.376,1900628959673,2.62,214699.22,1.0,724819646248,3.376,58,406383102844,5144413328,214699.57,1.0,1399.0,370469218379,1826589871,0.49%,0,305580899191,2465639,2465639,0,3581272871,1244570846,34.752,619843216454,2556268278,0.41%,215509351,79825337,37.04%,265881738,619596972949,11465890,0.00%,1304553,239157288,18332.51%,0,0
3,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.65,0.26,0.04,0.04,6.37,2.62,0.02,0.78,1.84,208.612528845,726110089310,3.481,1899930769356,2.62,208597.16,1.0,726102552769,3.481,62,394707371967,4996608744,208597.46,1.0,1460.0,370552917804,1833798360,0.49%,0,305730912059,2473368,2473368,0,3612926897,1274220411,35.268,619503114331,2565724342,0.41%,221603320,82698714,37.32%,261057439,620090275744,11101647,0.00%,1220363,243717696,19970.92%,0,0
4,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.65,0.26,0.05,0.04,6.37,2.62,0.01,0.78,1.84,208.32979429,725163473630,3.481,1899684377579,2.62,208313.29,1.0,725143216905,3.481,52,394016966591,4987858968,208313.52,1.0,1497.0,370559041877,1910101338,0.52%,0,305300819512,2465580,2465580,0,3641176127,1282023491,35.209,619247109805,2522008914,0.41%,204407407,76247823,37.30%,258237456,619995773470,11007103,0.00%,2462060,244796609,9942.76%,0,0
5,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.26,0.04,0.04,6.38,2.63,0.01,0.78,1.85,207.230968829,723253556540,3.49,1897546815310,2.62,207212.81,1.0,723398886450,3.491,70,391649583320,4957900387,207213.12,1.0,1454.0,370279915102,1819825261,0.49%,0,306164794639,2466019,2466019,0,3600401231,1251693042,34.765,618874540912,2577946870,0.42%,221453340,88471873,39.95%,253617503,620550016075,10891733,0.00%,1885848,245018270,12992.47%,0,0
6,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.26,0.04,0.04,6.37,2.63,0.01,0.77,1.79,213.366467546,722903247526,3.388,1899545303601,2.63,213349.51,1.0,722896149688,3.388,50,403794770764,5111636168,213349.87,1.0,1456.0,370431935097,1826340989,0.49%,0,305718670116,2465613,2465613,0,3640981850,1254884522,34.466,619186444992,2562398214,0.41%,213219420,81271446,38.12%,257103536,619763754554,11007134,0.00%,774514,240472621,31048.20%,0,0
7,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.26,0.04,0.04,6.37,2.62,0.01,0.78,1.85,207.032770223,723920192895,3.497,1901177821254,2.63,207015.26,1.0,723940889436,3.497,71,391633234859,4957632825,207015.57,1.0,1583.0,370650613810,1848643043,0.50%,0,305570739396,2465572,2465572,0,3618299040,1261522965,34.865,619116255312,2496738634,0.40%,208208068,79221145,38.05%,293373582,618994526533,11421893,0.00%,9523438,241059898,2531.23%,0,0
8,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.65,0.26,0.04,0.04,6.37,2.62,0.01,0.78,1.82,211.328417802,725862863775,3.435,1900235221070,2.62,211313.21,1.0,725825871556,3.435,75,399893531196,5062358512,211313.49,1.0,1448.0,370538387255,1828170650,0.49%,0,305452011873,2473448,2473448,0,3636453776,1269096559,34.899,619626387756,2567643319,0.41%,212014400,77680782,36.64%,275654567,619661417244,12916769,0.00%,2438086,240578053,9867.50%,0,0
9,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.65,0.26,0.05,0.04,6.36,2.59,0.01,0.78,1.85,209.611557732,731418335126,3.49,1900447089148,2.6,209593.68,1.0,731390811229,3.49,76,396238676703,5016114240,209593.96,1.0,1464.0,370261142463,2114654020,0.57%,0,305214684983,2465618,2465618,0,3803364462,1249616938,32.856,620309097977,2524214782,0.41%,207715677,76307435,36.74%,267657782,619277540939,11663289,0.00%,2682136,240126677,8952.82%,0,0
10,2022-12-06,binaryTrees_21_compatible_OOflag,3.8.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.26,0.04,0.04,6.37,2.62,0.01,0.78,1.84,208.484309015,724040808461,3.473,1900029635383,2.62,208459.34,1.0,724039906253,3.473,59,393966019358,4987040955,208459.78,1.0,1459.0,370456766399,1825969182,0.49%,0,305452983560,2473408,2473408,0,3657940941,1273954329,34.827,619907871839,2549968536,0.41%,217455630,78445146,36.07%,269736881,619561946155,11622949,0.00%,2837077,239908240,8456.18%,0,0
1,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.24,0.05,0.04,6.45,2.65,0.01,0.92,2.01,183.549961175,695870990817,3.791,1843499020870,2.65,183534.49,1.0,695947605900,3.792,115,346294467211,4383571763,183534.76,1.0,1979.0,362849892997,1847337019,0.51%,0,288340256008,2457055,2457055,0,3654516018,1256740572,34.389,591960791776,2663133404,0.45%,223124841,85854457,38.48%,256705580,591983539742,11592837,0.00%,3090284,52204232,1689.30%,0,0
2,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.24,0.05,0.04,6.44,2.65,0.01,0.82,1.78,206.368869572,696125049279,3.373,1843195963004,2.65,206352.59,1.0,696122960745,3.373,104,390604354149,4944667304,206352.87,1.0,1394.0,362941132822,1871798254,0.52%,0,287727938792,2455038,2455038,0,3765879128,1272437714,33.789,591752780599,2646269526,0.45%,229158041,82445118,35.98%,279674743,592232677991,11309057,0.00%,325263,55138310,16951.92%,0,0
3,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.24,0.05,0.04,6.45,2.65,0.01,0.84,1.83,201.858849777,696749269911,3.452,1846055143971,2.65,201837.31,1.0,696668920407,3.452,55,381724544623,4832285284,201837.69,1.0,1491.0,362548917199,1878214906,0.52%,0,287976826478,2457036,2457036,0,3642741089,1236188841,33.936,593004684770,2633812327,0.44%,225158404,81690400,36.28%,270510037,590876854033,11693410,0.00%,7217769,53641075,743.18%,0,0
4,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.25,0.06,0.04,6.41,2.62,0.01,0.81,1.77,209.730135033,702060076603,3.348,1842294694213,2.62,209701.02,1.0,702048489970,3.348,56,396719248166,5022086331,209701.43,1.0,1463.0,363074676173,1868414284,0.51%,0,287883615124,2456980,2456980,0,3718616593,1287171456,34.614,592681757851,2666631251,0.45%,234498384,86238848,36.78%,318949254,591932746866,11374616,0.00%,1198880,60996647,5087.80%,0,0
5,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.24,0.05,0.04,6.44,2.64,0.01,0.84,1.85,199.325382726,696644397660,3.495,1842924965715,2.65,199308.78,1.0,696606890289,3.495,65,376803628204,4769930623,199309.01,1.0,1461.0,362933350959,1871427912,0.52%,0,287666653180,2447955,2447955,0,3850331941,1259166565,32.703,592296607741,2614509680,0.44%,237517462,83618837,35.21%,263127839,591820415946,11430683,0.00%,1546078,53131770,3436.55%,0,0
6,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.24,0.06,0.04,6.43,2.64,0.01,0.81,1.8,205.471555569,698588650104,3.4,1844694328847,2.64,205446.97,1.0,698535012737,3.4,54,388878318594,4922783455,205447.37,1.0,1435.0,363165864495,1870456232,0.52%,0,287950599792,2447967,2447967,0,3699262087,1250015344,33.791,592102087927,2615869018,0.44%,228730709,79400107,34.71%,266984837,591715796115,11197257,0.00%,1632159,53565111,3281.86%,0,0
7,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.25,0.05,0.04,6.44,2.64,0.01,0.83,1.84,201.301379728,699041726085,3.473,1844169072565,2.64,201285.27,1.0,699002566500,3.473,63,380864779547,4821385190,201285.59,1.0,1471.0,362781574909,1875210903,0.52%,0,287717303618,2455131,2455131,0,3619091551,1263056513,34.9,592086693734,2592148713,0.44%,225455388,81067959,35.96%,260715261,591676468583,11238278,0.00%,1261241,52941230,4197.55%,0,0
8,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.25,0.06,0.04,6.39,2.59,0.02,0.84,1.85,203.795631429,712637481857,3.497,1845960063199,2.59,203779.41,1.0,712635034032,3.497,52,385533871248,4880417910,203779.7,1.0,1458.0,363104444831,2209956539,0.61%,0,287704780612,2450011,2450011,0,3663175981,1272189980,34.729,591914267137,2674685983,0.45%,223684912,77836644,34.80%,288662654,592334402121,11230467,0.00%,2435717,55904433,2295.19%,0,0
9,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.25,0.06,0.04,6.42,2.62,0.01,0.82,1.82,204.181214032,701737960268,3.437,1844139804962,2.63,204163.83,1.0,701742426215,3.437,37,386413580538,4891576125,204164.14,1.0,1477.0,363057986578,1854137499,0.51%,0,287621352211,2455150,2455150,0,3640858901,1268516949,34.841,592551827416,2594593994,0.44%,224560683,80910972,36.03%,273024880,591500222895,11358947,0.00%,2462919,52399642,2127.54%,0,0
10,2022-12-06,binaryTrees_21_compatible_OOflag,3.9.16,binarytrees_compatible_all.py 21,1.0,0.38,0.66,0.25,0.05,0.04,6.44,2.65,0.02,0.84,1.84,200.447689284,698204312029,3.484,1844070811255,2.64,200431.57,1.0,698163096579,3.483,64,379206882625,4800334230,200431.84,1.0,1444.0,362898132084,1907887603,0.53%,0,288101513294,2454812,2454812,0,3633535652,1256400618,34.578,592343667433,2622902923,0.44%,229535628,84688034,36.90%,269720598,591914712624,11329441,0.00%,1939070,52668883,2716.19%,0,0
1,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,0.99,0.4,0.63,0.3,0.05,0.03,6.15,2.5,0.01,0.8,2.04,203.214180433,779785086829,3.838,1948649381223,2.5,203192.08,1.0,779668682859,3.837,91,382121994361,4837401851,203192.51,1.0,1965.0,384667153614,2200346426,0.57%,0,314189811770,1641939,1641939,0,3376563018,1242748081,36.805,602141726236,2525550083,0.42%,205597994,80421302,39.12%,178733132,601950693455,10901773,0.00%,6876288,43585733,633.86%,0,0
2,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.3,0.05,0.03,6.14,2.51,0.01,0.71,1.78,229.914780415,776003507504,3.375,1950413472274,2.51,229897.16,1.0,775973629336,3.375,76,435219366283,5509429926,229897.42,1.0,982.0,384420181104,2048951365,0.53%,0,313719201507,1621459,1621459,0,3451263724,1261514958,36.552,602354178718,2544580550,0.42%,202980329,76064592,37.47%,187269947,601403478333,10881922,0.00%,1056579,42692214,4040.61%,0,0
3,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.39,0.63,0.29,0.04,0.03,6.16,2.53,0.01,0.7,1.79,227.779137435,769882918213,3.38,1949743141520,2.53,227761.06,1.0,769915825009,3.38,39,431174600878,5458231467,227761.37,1.0,1399.0,384889297041,1963019240,0.51%,0,313619460724,1621445,1621445,0,3447686847,1245178990,36.116,602403660485,2495429521,0.41%,186129443,68372884,36.73%,146747452,603326737734,10975889,0.00%,317423,42205191,13296.20%,0,0
4,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.29,0.05,0.03,6.15,2.52,0.01,0.71,1.79,229.186142213,774395532577,3.379,1949292730955,2.52,229166.66,1.0,774385573959,3.379,44,433815955355,5491686887,229167.02,1.0,1383.0,385487865359,1999088548,0.52%,0,314082452663,1645260,1645260,0,3401390652,1256790744,36.949,601772440228,2525190153,0.42%,199682684,72911695,36.51%,162205697,603038891753,11509235,0.00%,2237630,46446066,2075.68%,0,0
5,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.29,0.05,0.03,6.15,2.52,0.01,0.71,1.78,229.194631136,771904295175,3.368,1947763664626,2.52,229173.59,1.0,771864812271,3.368,57,433834432215,5491907753,229173.97,1.0,1374.0,383961989641,1943478571,0.51%,0,313933010329,1645187,1645187,0,3388972018,1225803913,36.17,601855745299,2549609679,0.42%,192472778,67849028,35.25%,158970994,604389152623,10845484,0.00%,562767,43487083,7727.37%,0,0
6,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.29,0.04,0.03,6.15,2.52,0.01,0.69,1.76,232.061377651,773437516293,3.333,1951108632928,2.52,232033.59,1.0,773413802983,3.333,34,439218970138,5560084335,232034.0,1.0,1473.0,385281059482,1978021638,0.51%,0,312688213985,1621444,1621444,0,3503769184,1369220873,39.079,601446648169,2511276000,0.42%,191205867,64042053,33.49%,177965322,604740218406,10022259,0.00%,554548,42259836,7620.59%,0,0
7,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.29,0.04,0.03,6.16,2.53,0.01,0.69,1.78,228.176553625,770303685717,3.376,1955317962738,2.54,228149.98,1.0,770290851090,3.376,49,431903720318,5467473819,228150.45,1.0,1373.0,384928579408,1955180017,0.51%,0,313350306845,1642004,1642004,0,3403526437,1287226932,37.82,601934895327,2512821811,0.42%,198287226,77066538,38.87%,148213162,601773593108,11049345,0.00%,200795,44173273,21999.19%,0,0
8,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.29,0.04,0.03,6.16,2.53,0.01,0.7,1.78,228.744038648,771089626469,3.371,1946608157041,2.52,228726.37,1.0,771098343152,3.371,63,432983440265,5481148767,228726.65,1.0,1362.0,384608992815,1945896873,0.51%,0,313782120282,1641999,1641999,0,3533238371,1291850942,36.563,601349717129,2496505105,0.42%,205964310,78104282,37.92%,173123540,601088353830,11117679,0.00%,208764,43207505,20696.82%,0,0
9,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.4,0.63,0.29,0.05,0.03,6.15,2.52,0.01,0.71,1.78,228.927267886,772267488240,3.374,1947470151585,2.52,228908.56,1.0,772255753421,3.374,64,433341629513,5485652250,228908.87,1.0,1377.0,384321258792,1975706352,0.51%,0,313894713581,1641942,1641942,0,3511381551,1210435551,34.472,603706038975,2481445424,0.41%,180412055,59070868,32.74%,152713816,603330515799,11502718,0.00%,182753,41956848,22958.23%,0,0
10,2023-04-05,binaryTrees_21_compatible_OOflag,3.10.11,binarytrees_compatible_all.py 21,1.0,0.4,0.62,0.3,0.05,0.03,6.11,2.48,0.01,0.68,1.78,232.84392115,786669875502,3.379,1951834156365,2.48,232826.02,1.0,786677894903,3.379,50,440760169420,5579573835,232826.33,1.0,1371.0,386151628828,2382587432,0.62%,0,314076555217,1645214,1645214,0,3614521274,1260220665,34.865,602686666623,2473659155,0.41%,201508578,73184259,36.32%,148431845,602773951729,10842190,0.00%,196958,45465758,23083.99%,0,0
1,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,0.99,0.4,0.64,0.17,0.12,0.07,6.99,2.51,0.01,1.15,2.12,111.612773904,446675865705,4.002,1119708828832,2.51,111602.11,1.0,446655322439,4.002,100,210376685602,2663265172,111602.37,1.0,1972.0,184819522814,1747805597,0.95%,0,187666916930,1653581,1653581,0,3255449978,1229456718,37.766,351486033971,2014273844,0.57%,182201480,73377610,40.27%,100361888,352081791681,9742214,0.00%,2128479,4948702,232.50%,0,0
2,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.17,0.11,0.07,7.01,2.55,0.01,1.04,1.9,122.833956641,441481650110,3.594,1121490101326,2.54,122821.96,1.0,441485132369,3.595,72,231963385035,2936470523,122822.24,1.0,907.0,186065416031,1670163466,0.90%,0,185927093286,1638610,1638610,0,3227405069,1256198500,38.923,352277724464,2004359204,0.57%,174335881,69955919,40.13%,98377542,353135587925,9763501,0.00%,1371953,14147296,1031.18%,0,0
3,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.17,0.11,0.07,7.04,2.56,0.01,0.98,1.79,129.353458665,439092009561,3.395,1119802143584,2.55,129340.02,1.0,439082486862,3.395,37,244795799104,3098869637,129340.3,1.0,1426.0,184645050035,1634406012,0.89%,0,186364027993,1653556,1653556,0,3291173090,1294578276,39.335,349796169703,2047866078,0.59%,193774828,80577630,41.58%,98343971,353462991269,9772768,0.00%,98668,4071678,4126.64%,0,0
4,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.4,0.64,0.17,0.11,0.07,7.04,2.55,0.01,1.0,1.83,127.708020693,441932080860,3.461,1126317046289,2.55,127695.1,1.0,441864673622,3.46,57,241406027994,3055930169,127695.35,1.0,1473.0,186224589366,1665437942,0.89%,0,188081465110,1638590,1638590,0,3145177720,1208774557,38.433,351132300621,2004439182,0.57%,186965588,80256056,42.93%,113075128,350027239714,10315036,0.00%,7024515,1856207,26.42%,0,0
5,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.17,0.11,0.07,7.0,2.53,0.02,1.01,1.83,127.356867566,441801697887,3.469,1116752790020,2.53,127344.62,1.0,441782150028,3.469,42,240931777133,3050002048,127344.87,1.0,1436.0,184717002557,1662648070,0.90%,0,187018926911,1640224,1640224,0,3233952560,1250655550,38.673,353260271090,2005166022,0.57%,170208447,66398474,39.01%,105802475,353393040127,9321983,0.00%,717608,3843667,535.62%,0,0
6,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.4,0.64,0.17,0.11,0.08,6.97,2.52,0.01,1.02,1.84,128.074593367,444689749377,3.472,1127779593945,2.54,128061.88,1.0,444652461678,3.472,40,242317603603,3067494941,128062.11,1.0,1451.0,186166567824,1700427129,0.91%,0,188619913609,1653645,1653645,0,3142032136,1169230706,37.213,353012845738,1992906127,0.56%,166158645,66915275,40.27%,108882273,351300886046,9291670,0.00%,2408099,4467346,185.51%,0,0
7,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.41,0.62,0.18,0.13,0.07,6.96,2.44,0.02,0.94,1.83,133.253550029,461757037211,3.466,1122257250991,2.43,133243.67,1.0,461765238123,3.466,41,252158790756,3192080835,133243.92,1.0,1428.0,186032714625,2216497134,1.19%,0,186920274204,1638608,1638608,0,3216349952,1263431615,39.282,349378147298,2054419175,0.59%,207764996,99172497,47.73%,111977140,349453951604,10969250,0.00%,1631272,3187739,195.41%,0,0
8,2023-04-05,binaryTrees_21_compatible_OOflag,3.11.3,binarytrees_compatible_all.py 21,1.0,0.39,0.65,0.17,0.11,0.07,7.03,2.54,0.01,1.01,1.85,126.111815623,441794310431,3.504,1121967352941,2.54,126096.71,1.0,441766236744,3.503,64,238282956018,3016475132,126097.02,1.0,1448.0,184764956842,1662559931,0.90%,0,187509208685,1638595,1638595,0,3109145044,1215336024,39.089,350869346887,2014665499,0.57%,190203604,86052007,45.24%,96428548,349708003052,10547485,0.00%,5860184,6628917,113.12%,0,0
