test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.10.11,binarytrees_compatible_all.py 21,0.99,0.40,0.63,0.30,0.05,0.03,6.15,2.50,0.01,0.80,2.04,203214180433 ns,779785086829,3.838 GHz,1948649381223,2.50,203192.08 msec,1.000,779668682859,3.837 GHz,91,382121994361,4837401851,203192.51 msec,1.000,1965 C,384667153614,2200346426,0.57%,0,314189811770,1641939,1641939,0,3376563018,1242748081,36.805,602141726236,2525550083,0.42%,205597994,80421302,39.12%,178733132,601950693455,10901773,0.00%,6876288,43585733,633.86%,0,0
2,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.40,0.63,0.30,0.05,0.03,6.14,2.51,0.01,0.71,1.78,229914780415 ns,776003507504,3.375 GHz,1950413472274,2.51,229897.16 msec,1.000,775973629336,3.375 GHz,76,435219366283,5509429926,229897.42 msec,1.000,982 C,384420181104,2048951365,0.53%,0,313719201507,1621459,1621459,0,3451263724,1261514958,36.552,602354178718,2544580550,0.42%,202980329,76064592,37.47%,187269947,601403478333,10881922,0.00%,1056579,42692214,4040.61%,0,0
3,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.39,0.63,0.29,0.04,0.03,6.16,2.53,0.01,0.70,1.79,227779137435 ns,769882918213,3.380 GHz,1949743141520,2.53,227761.06 msec,1.000,769915825009,3.380 GHz,39,431174600878,5458231467,227761.37 msec,1.000,1399 C,384889297041,1963019240,0.51%,0,313619460724,1621445,1621445,0,3447686847,1245178990,36.116,602403660485,2495429521,0.41%,186129443,68372884,36.73%,146747452,603326737734,10975889,0.00%,317423,42205191,13296.20%,0,0
4,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.40,0.63,0.29,0.05,0.03,6.15,2.52,0.01,0.71,1.79,229186142213 ns,774395532577,3.379 GHz,1949292730955,2.52,229166.66 msec,1.000,774385573959,3.379 GHz,44,433815955355,5491686887,229167.02 msec,1.000,1383 C,385487865359,1999088548,0.52%,0,314082452663,1645260,1645260,0,3401390652,1256790744,36.949,601772440228,2525190153,0.42%,199682684,72911695,36.51%,162205697,603038891753,11509235,0.00%,2237630,46446066,2075.68%,0,0
5,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.40,0.63,0.29,0.05,0.03,6.15,2.52,0.01,0.71,1.78,229194631136 ns,771904295175,3.368 GHz,1947763664626,2.52,229173.59 msec,1.000,771864812271,3.368 GHz,57,433834432215,5491907753,229173.97 msec,1.000,1374 C,383961989641,1943478571,0.51%,0,313933010329,1645187,1645187,0,3388972018,1225803913,36.170,601855745299,2549609679,0.42%,192472778,67849028,35.25%,158970994,604389152623,10845484,0.00%,562767,43487083,7727.37%,0,0
6,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.40,0.63,0.29,0.04,0.03,6.15,2.52,0.01,0.69,1.76,232061377651 ns,773437516293,3.333 GHz,1951108632928,2.52,232033.59 msec,1.000,773413802983,3.333 GHz,34,439218970138,5560084335,232034.00 msec,1.000,1473 C,385281059482,1978021638,0.51%,0,312688213985,1621444,1621444,0,3503769184,1369220873,39.079,601446648169,2511276000,0.42%,191205867,64042053,33.49%,177965322,604740218406,10022259,0.00%,554548,42259836,7620.59%,0,0
7,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.40,0.63,0.29,0.04,0.03,6.16,2.53,0.01,0.69,1.78,228176553625 ns,770303685717,3.376 GHz,1955317962738,2.54,228149.98 msec,1.000,770290851090,3.376 GHz,49,431903720318,5467473819,228150.45 msec,1.000,1373 C,384928579408,1955180017,0.51%,0,313350306845,1642004,1642004,0,3403526437,1287226932,37.820,601934895327,2512821811,0.42%,198287226,77066538,38.87%,148213162,601773593108,11049345,0.00%,200795,44173273,21999.19%,0,0
8,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.40,0.63,0.29,0.04,0.03,6.16,2.53,0.01,0.70,1.78,228744038648 ns,771089626469,3.371 GHz,1946608157041,2.52,228726.37 msec,1.000,771098343152,3.371 GHz,63,432983440265,5481148767,228726.65 msec,1.000,1362 C,384608992815,1945896873,0.51%,0,313782120282,1641999,1641999,0,3533238371,1291850942,36.563,601349717129,2496505105,0.42%,205964310,78104282,37.92%,173123540,601088353830,11117679,0.00%,208764,43207505,20696.82%,0,0
9,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.40,0.63,0.29,0.05,0.03,6.15,2.52,0.01,0.71,1.78,228927267886 ns,772267488240,3.374 GHz,1947470151585,2.52,228908.56 msec,1.000,772255753421,3.374 GHz,64,433341629513,5485652250,228908.87 msec,1.000,1377 C,384321258792,1975706352,0.51%,0,313894713581,1641942,1641942,0,3511381551,1210435551,34.472,603706038975,2481445424,0.41%,180412055,59070868,32.74%,152713816,603330515799,11502718,0.00%,182753,41956848,22958.23%,0,0
10,Python 3.10.11,binarytrees_compatible_all.py 21,1.00,0.40,0.62,0.30,0.05,0.03,6.11,2.48,0.01,0.68,1.78,232843921150 ns,786669875502,3.379 GHz,1951834156365,2.48,232826.02 msec,1.000,786677894903,3.379 GHz,50,440760169420,5579573835,232826.33 msec,1.000,1371 C,386151628828,2382587432,0.62%,0,314076555217,1645214,1645214,0,3614521274,1260220665,34.865,602686666623,2473659155,0.41%,201508578,73184259,36.32%,148431845,602773951729,10842190,0.00%,196958,45465758,23083.99%,0,0
