test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-6 6.5.0,nbody_2_original.c 50000000,3.520796,1128,1692869726.684097,-,-,515,12.58,4092,1896,3.48,1678,0,0,69,37,37,45,0,294,2,652,0.00,0.22,0.03,0.01,0.08,0.00,3.18,0.08,83.77,13.16,0.01,0.13,74.12,74,74,99.44,300,300,100.65,99.63,0.69,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.87,47.26,0.02,1.89,0.00,0.00
2,g++-6 6.5.0,nbody_2_original.c 50000000,3.545892,1226,1692869730.273839,-,-,516,12.59,4096,1896,3.45,1835,0,0,84,44,47,53,0,374,2,651,0.00,0.18,0.06,0.03,0.17,0.00,3.97,0.06,82.89,13.21,0.02,0.19,73.99,76,76,99.24,300,300,100.76,99.65,0.81,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.94,49.11,0.02,1.91,0.00,0.00
3,g++-6 6.5.0,nbody_2_original.c 50000000,3.520812,1049,1692869733.830018,-,-,518,12.64,4095,1896,3.47,1871,0,2,242,170,103,185,0,424,2,679,0.00,0.10,0.10,0.11,0.41,0.00,4.04,0.03,82.51,13.21,0.12,0.46,73.56,80,80,98.90,300,300,101.14,99.60,1.06,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.66,48.89,0.03,1.90,0.00,0.00
4,g++-6 6.5.0,nbody_2_original.c 50000000,3.555804,1098,1692869737.423879,-,-,515,12.57,4096,1896,3.45,1793,0,0,57,37,13,61,0,358,5,641,0.00,0.16,0.03,0.01,0.09,0.00,3.64,0.09,83.37,13.06,0.01,0.14,74.22,83,83,98.88,300,300,100.59,99.67,0.98,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.86,49.99,0.03,1.92,0.00,0.00
5,g++-6 6.5.0,nbody_2_original.c 50000000,4.082984,1123,1692869741.540991,-,-,515,12.57,4096,1896,3.00,2250,0,50,110,50,22,66,0,405,4,761,0.00,0.28,0.04,0.03,0.17,0.00,4.08,0.05,82.73,13.13,0.02,0.20,74.07,82,82,98.90,300,300,100.53,99.68,0.91,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.84,54.66,0.03,2.21,0.00,0.00
6,g++-6 6.5.0,nbody_2_original.c 50000000,3.546757,1179,1692869745.122015,-,-,518,12.66,4094,1896,3.44,2137,0,13,146,136,69,188,0,553,2,797,0.00,0.06,0.13,0.09,0.41,0.00,5.59,0.04,80.96,13.21,0.10,0.28,73.76,85,89,98.79,300,300,101.07,99.59,0.98,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.42,50.61,0.03,1.93,0.00,0.00
7,g++-6 6.5.0,nbody_2_original.c 50000000,3.527161,1146,1692869748.678155,-,-,526,12.87,4090,1896,3.41,2236,0,6,159,282,209,259,0,533,8,895,0.00,0.13,0.32,0.17,0.44,0.00,4.99,0.27,80.75,13.77,0.12,0.41,72.84,86,86,98.75,300,300,102.53,99.54,1.17,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.61,50.76,0.04,1.94,0.00,0.00
8,g++-6 6.5.0,nbody_2_original.c 50000000,3.521185,1116,1692869752.240043,-,-,519,12.69,4094,1896,3.45,2018,0,2,72,52,28,82,0,458,1,885,0.00,0.18,0.12,0.02,0.21,0.00,4.73,0.04,81.95,13.42,0.02,0.23,73.64,88,88,98.89,300,300,101.60,99.56,0.94,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.46,50.68,0.03,1.91,0.00,0.00
9,g++-6 6.5.0,nbody_2_original.c 50000000,3.522197,1087,1692869755.798061,-,-,518,12.64,4094,1896,3.46,1965,0,1,62,35,35,64,0,451,1,796,0.00,0.08,0.05,0.04,0.18,0.00,5.11,0.02,81.83,13.17,0.05,0.20,73.93,88,88,98.92,300,300,101.25,99.57,0.90,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.76,51.04,0.03,1.91,0.00,0.00
10,g++-6 6.5.0,nbody_2_original.c 50000000,3.529726,1140,1692869759.355793,-,-,528,12.91,4089,1896,3.40,2566,0,67,583,375,218,224,1,563,10,775,0.00,0.19,0.18,0.17,0.58,0.00,5.72,0.17,80.01,13.68,0.16,0.60,72.65,89,89,98.62,300,300,102.66,99.51,1.18,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.90,51.95,0.04,1.94,0.00,0.00
