test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-7 7.5.0,nbody_2_original.c 50000000,1.00,0.31,0.81,0.00,0.00,0.19,7.50,3.18,0.00,0.00,2.16,2550434661 ns,10383162763,4.072 GHz,32381784299,3.12,2549.89 msec,1.000,10382221579,4.072 GHz,0,4813859739,60953487,2549.89 msec,1.000,22 C,688314845,28383,0.00%,0,4976161931,144,144,0,514493,17444,3.391,8355353161,109085,0.00%,14766,135,0.91%,283097,8376442374,0,0.00%,1298,2454,189.06%,0,0
2,g++-7 7.5.0,nbody_2_original.c 50000000,1.00,0.31,0.81,0.00,0.00,0.18,7.56,3.21,0.00,0.00,2.16,2516260649 ns,10228671079,4.066 GHz,32839193558,3.21,2515.76 msec,1.000,10234389582,4.068 GHz,1,4747989471,60084554,2515.76 msec,1.000,20 C,700340845,13455,0.00%,0,5006357640,143,143,0,105595,15126,14.325,8293314989,93920,0.00%,6588,172,2.61%,257625,8311586972,157,0.00%,2460,2838,115.37%,0,0
3,g++-7 7.5.0,nbody_2_original.c 50000000,1.00,0.31,0.81,0.00,0.00,0.19,7.56,3.21,0.00,0.00,2.16,2517582615 ns,10254359579,4.074 GHz,32898344904,3.21,2517.10 msec,1.000,10256010954,4.075 GHz,0,4755688382,60194532,2517.10 msec,1.000,17 C,701683951,11228,0.00%,0,5008837780,139,139,0,99692,22977,23.048,8309697519,90661,0.00%,8251,2297,27.84%,273193,8302285002,70,0.00%,2761,3453,125.06%,0,0
4,g++-7 7.5.0,nbody_2_original.c 50000000,1.00,0.31,0.81,0.00,0.00,0.18,7.56,3.21,0.00,0.00,2.16,2510641145 ns,10232525530,4.077 GHz,32851926300,3.21,2510.09 msec,1.000,10227238520,4.074 GHz,2,4741108815,60037273,2510.09 msec,1.000,16 C,700703532,12968,0.00%,0,5002446447,144,144,0,122302,19524,15.964,8302966355,91280,0.00%,8982,847,9.43%,260643,8310615283,149,0.00%,1310,3137,239.47%,0,0
5,g++-7 7.5.0,nbody_2_original.c 50000000,1.00,0.31,0.81,0.00,0.00,0.18,7.56,3.21,0.00,0.00,2.16,2514630565 ns,10233149566,4.070 GHz,32855546904,3.21,2514.08 msec,1.000,10239821476,4.073 GHz,0,4748324041,60106871,2514.08 msec,1.000,15 C,701833045,13931,0.00%,0,5012704768,140,140,0,82160,12445,15.147,8319265274,81650,0.00%,6356,251,3.95%,262050,8304677280,31,0.00%,2836,2341,82.55%,0,0
6,g++-7 7.5.0,nbody_2_original.c 50000000,1.00,0.32,0.80,0.00,0.00,0.20,7.46,3.16,0.00,0.00,2.16,2552555336 ns,10371292391,4.065 GHz,32797731936,3.16,2551.56 msec,1.000,10374743685,4.066 GHz,0,4809789153,60888758,2551.57 msec,1.000,4 C,700561916,27701,0.00%,0,5002899454,142,142,0,582511,192421,33.033,8316267471,136401,0.00%,19801,1124,5.68%,356538,8315858921,31,0.00%,2240,4585,204.69%,0,0
7,g++-7 7.5.0,nbody_2_original.c 50000000,1.00,0.31,0.81,0.00,0.00,0.18,7.56,3.21,0.00,0.00,2.16,2513245820 ns,10216574919,4.066 GHz,32784305911,3.20,2512.67 msec,1.000,10221655981,4.068 GHz,1,4743547168,60079554,2512.71 msec,1.000,11 C,701236204,15180,0.00%,0,5004055707,140,140,0,156502,17684,11.300,8312402250,89189,0.00%,6941,384,5.53%,236871,8312146879,290,0.00%,1499,2387,159.24%,0,0
8,g++-7 7.5.0,nbody_2_original.c 50000000,0.99,0.33,0.77,0.00,0.00,0.23,7.18,3.05,0.00,0.00,2.16,2649105191 ns,10767494549,4.065 GHz,32826653452,3.05,2648.57 msec,1.000,10765588639,4.065 GHz,1,4989538945,63196766,2648.57 msec,1.000,10 C,700680531,22016,0.00%,0,5004608880,139,139,0,200144,31800,15.889,8318352004,100222,0.00%,12628,2049,16.23%,326909,8322474938,134,0.00%,3917,2262,57.75%,0,0
9,g++-7 7.5.0,nbody_2_original.c 50000000,0.99,0.31,0.81,0.00,0.00,0.19,7.56,3.21,0.00,0.00,2.13,2563267502 ns,10246936359,3.999 GHz,32862948295,3.21,2562.48 msec,1.000,10242804037,3.997 GHz,1,4807170617,60883434,2562.49 msec,1.000,2 C,701484382,22878,0.00%,0,5001595157,143,143,0,522926,202273,38.681,8300703876,206819,0.00%,20178,1497,7.42%,399621,8310682363,809,0.00%,8097,4533,55.98%,0,0
10,g++-7 7.5.0,nbody_2_original.c 50000000,0.99,0.31,0.81,0.00,0.00,0.19,7.56,3.21,0.00,0.00,2.11,2584264707 ns,10243511273,3.965 GHz,32863087887,3.20,2583.47 msec,1.000,10236152779,3.962 GHz,3,4853689925,61453498,2583.48 msec,1.000,2 C,700447159,23928,0.00%,0,4997387902,139,139,0,248482,28574,11.499,8313720415,127389,0.00%,24740,5429,21.94%,468807,8297264466,3176,0.00%,6746,4949,73.36%,0,0
