version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,binarytrees_compatible_all.py 21,167.723438,1274,1690890375.348868,-,-,479,12.61,3796,1896,2.76,279376,0,104,5315,2579,1837,6172,20,30212,20355,157104,0.00,0.04,0.02,0.02,0.32,0.00,4.73,6.45,75.70,13.58,0.02,0.52,73.28,76,76,99.58,300,300,100.98,99.06,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2849.06,2418.93,0.24,122.89,0.00,0.00
Python 2.7.18,binarytrees_compatible_all.py 21,169.018921,1198,1690891258.130179,-,-,459,12.60,3640,1896,2.66,245020,0,63,3886,2133,1916,5277,14,26764,17662,138855,0.00,0.02,0.02,0.01,0.27,0.00,4.16,4.95,77.87,13.45,0.01,0.47,73.46,76,77,99.55,300,300,101.00,99.24,0.22,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2606.48,2173.58,0.24,123.61,0.00,0.00
Python 3.0.1,binarytrees_compatible_all.py 21,209.776246,1220,1690892174.348529,-,-,439,12.61,3483,1896,2.72,168346,0,150,5087,2072,1433,4364,14,21050,8360,82020,0.00,0.02,0.02,0.01,0.18,0.00,2.87,2.12,82.12,13.08,0.01,0.29,74.01,76,76,99.45,300,300,100.99,99.54,0.18,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2887.22,2351.21,0.24,148.20,0.00,0.00
Python 3.4.10,binarytrees_compatible_all.py 21,204.716609,1255,1690893175.932064,-,-,426,12.62,3374,1896,2.85,98597,0,86,4514,1346,512,2453,9,12576,805,40947,0.00,0.01,0.01,0.01,0.08,0.00,2.07,0.32,84.85,12.79,0.01,0.12,74.46,78,78,99.40,300,300,100.68,99.75,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2625.53,2104.63,0.23,141.65,0.00,0.00
Python 3.5.10,binarytrees_compatible_all.py 21,212.624950,1392,1690894157.668032,-,-,429,12.60,3407,1896,2.73,104823,0,92,4021,1460,455,2237,5,12698,1009,43928,0.00,0.02,0.02,0.00,0.07,0.00,2.08,0.39,84.79,12.81,0.01,0.11,74.48,78,78,99.43,300,300,100.57,99.74,0.18,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2790.54,2247.81,0.23,149.99,0.00,0.00
Python 3.6.15,binarytrees_compatible_all.py 21,214.971524,1222,1690895167.555048,-,-,427,12.62,3386,1896,2.64,112680,0,144,5765,2247,609,2391,7,13266,2148,43223,0.00,0.06,0.02,0.01,0.08,0.00,2.11,0.56,84.51,13.00,0.01,0.14,74.23,76,77,99.36,300,300,101.06,99.72,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2740.99,2194.80,0.21,146.64,0.00,0.00
Python 3.7.16,binarytrees_compatible_all.py 21,209.820661,1234,1690896176.131101,-,-,432,12.64,3416,1896,2.70,153061,0,88,14480,2511,789,3868,5,16409,4459,73313,0.00,0.13,0.02,0.01,0.13,0.00,2.33,1.15,83.55,13.39,0.01,0.22,73.74,76,76,99.31,300,300,101.30,99.65,0.25,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2766.36,2231.70,0.39,144.55,0.00,0.00
Python 3.8.16,binarytrees_compatible_all.py 21,205.871910,1203,1690897175.030450,-,-,426,12.60,3379,1896,2.72,96678,0,92,4035,1461,606,2364,0,11750,614,37920,0.00,0.03,0.02,0.01,0.08,0.00,1.99,0.20,85.05,12.78,0.01,0.13,74.48,77,78,99.37,300,300,100.62,99.76,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2633.59,2111.53,0.21,138.34,0.00,0.00
Python 3.9.16,binarytrees_compatible_all.py 21,195.720638,1268,1690898141.701072,-,-,431,12.62,3416,1896,2.74,117520,0,74,5411,1829,632,2842,11,14819,3827,52697,0.00,0.06,0.01,0.01,0.11,0.00,2.36,1.05,83.74,13.05,0.01,0.19,74.12,76,78,99.37,300,300,101.10,99.66,0.19,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2582.97,2085.29,0.22,132.15,0.00,0.00
Python 3.10.11,binarytrees_compatible_all.py 21,208.530038,1222,1690899102.638605,-,-,437,12.60,3464,1896,2.68,144249,0,92,4285,1692,706,3849,3,18103,6255,68315,0.00,0.01,0.01,0.01,0.15,0.00,2.52,1.55,83.09,12.99,0.01,0.23,74.17,76,78,99.44,300,300,100.90,99.59,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2809.85,2280.68,0.22,140.19,0.00,0.00
