version,release_date,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 32
2.7.18,2020-04-20,fibonacci_oldVersions.py 507000,4,1690394004,532044,python,11100000,3100000,3968,93.8,20.3,358,2,307,49,0,0.8,12.5,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,8211.1 MiB,6435.7 MiB,1148.1 MiB,4096.0 MiB,2333.7 MiB,1762.2 MiB,8756.1 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 507000,0,1690394441,533196,python,179244,172216,4276,75.0,1.1,356,2,305,49,0,17.7,10.8,0.0,71.5,0.0,0.0,0.0,0.0,15795.0 MiB,11498.4 MiB,3142.2 MiB,1154.4 MiB,4096.0 MiB,2333.7 MiB,1762.2 MiB,12049.8 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 507000,1,1690394442,533196,python,2327768,2200000,4276,93.8,14.3,356,2,305,49,0,8.5,5.4,0.0,84.5,1.6,0.0,0.0,0.0,15795.0 MiB,9400.5 MiB,5240.0 MiB,1154.5 MiB,4096.0 MiB,2333.7 MiB,1762.2 MiB,9951.9 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 507000,2,1690394443,533196,python,4494084,4300000,4276,93.8,27.7,356,2,305,49,0,9.4,4.7,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,7287.3 MiB,7359.9 MiB,1147.7 MiB,4096.0 MiB,2333.7 MiB,1762.2 MiB,7838.8 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 507000,3,1690394444,533196,python,6750132,6400000,4276,100.0,41.7,355,2,304,49,0,6.2,7.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5071.5 MiB,9560.8 MiB,1162.7 MiB,4096.0 MiB,2333.7 MiB,1762.2 MiB,5623.0 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 507000,4,1690394445,533196,python,9057648,8600000,4276,100.0,56.0,356,2,305,49,0,8.6,5.5,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,2822.2 MiB,11818.0 MiB,1154.7 MiB,4096.0 MiB,2333.7 MiB,1762.2 MiB,3373.8 MiB,
3.0.1,2009-02-13,fibonacci_oldVersions.py 507000,5,1690394446,533196,python,10800000,10800000,4276,93.8,70.0,358,2,307,49,0,9.4,5.5,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,601.3 MiB,14038.7 MiB,1155.0 MiB,4096.0 MiB,2333.7 MiB,1762.2 MiB,1152.8 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 507000,0,1690394864,534357,python,219528,212552,5104,62.5,1.3,356,2,305,49,0,21.7,10.1,0.0,67.4,0.8,0.0,0.0,0.0,15795.0 MiB,11446.7 MiB,3184.9 MiB,1163.3 MiB,4096.0 MiB,2334.2 MiB,1761.8 MiB,12007.3 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 507000,1,1690394865,534357,python,3269848,3100000,5104,100.0,20.2,356,2,305,49,0,7.8,7.0,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,8464.6 MiB,6166.4 MiB,1164.0 MiB,4096.0 MiB,2334.2 MiB,1761.8 MiB,9025.2 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 507000,2,1690394866,534357,python,6450784,6100000,5104,100.0,39.8,356,2,305,49,0,6.3,7.1,0.0,85.8,0.8,0.0,0.0,0.0,15795.0 MiB,5355.2 MiB,9282.9 MiB,1157.0 MiB,4096.0 MiB,2334.2 MiB,1761.8 MiB,5915.8 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 507000,3,1690394867,534357,python,9688232,9200000,5104,93.8,59.9,356,2,305,49,0,6.2,7.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,2187.2 MiB,12450.8 MiB,1157.0 MiB,4096.0 MiB,2334.2 MiB,1761.8 MiB,2747.4 MiB,
3.4.10,2019-03-18,fibonacci_oldVersions.py 507000,4,1690394868,534357,python,11100000,4300000,5104,100.0,28.0,356,3,304,49,0,0.8,17.8,0.0,81.4,0.0,0.0,0.0,0.0,15795.0 MiB,7060.9 MiB,7570.3 MiB,1163.8 MiB,4096.0 MiB,2334.2 MiB,1761.8 MiB,7621.6 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 507000,0,1690395286,536144,python,194996,188168,5280,62.5,1.2,355,2,304,49,0,17.9,12.7,0.0,68.7,0.7,0.0,0.0,0.0,15795.0 MiB,11371.4 MiB,3133.3 MiB,1290.3 MiB,4096.0 MiB,2261.5 MiB,1834.5 MiB,12058.5 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 507000,1,1690395287,536144,python,3246608,3100000,5280,100.0,20.0,355,2,304,49,0,7.1,6.3,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,8392.0 MiB,6112.6 MiB,1290.4 MiB,4096.0 MiB,2261.5 MiB,1834.5 MiB,9079.0 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 507000,2,1690395288,536144,python,6427748,6100000,5280,100.0,39.7,355,2,304,49,0,7.8,7.0,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,5285.8 MiB,9225.8 MiB,1283.4 MiB,4096.0 MiB,2261.5 MiB,1834.5 MiB,5972.8 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 507000,3,1690395289,536144,python,9657904,9200000,5280,100.0,59.7,355,2,304,49,0,5.5,7.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,2125.4 MiB,12386.1 MiB,1283.4 MiB,4096.0 MiB,2261.5 MiB,1834.5 MiB,2812.5 MiB,
3.5.10,2020-09-05,fibonacci_oldVersions.py 507000,4,1690395290,536144,python,11100000,4400000,5280,100.0,28.6,355,3,303,49,0,0.8,25.8,0.0,73.4,0.0,0.0,0.0,0.0,15795.0 MiB,6856.7 MiB,7648.0 MiB,1290.3 MiB,4096.0 MiB,2261.5 MiB,1834.5 MiB,7543.8 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 507000,0,1690395708,537253,python,187468,180604,5324,62.5,1.1,356,2,305,49,0,16.2,10.8,0.0,72.3,0.8,0.0,0.0,0.0,15795.0 MiB,11404.8 MiB,3096.3 MiB,1293.9 MiB,4096.0 MiB,2239.5 MiB,1856.5 MiB,12088.5 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 507000,1,1690395709,537253,python,3206220,3100000,5324,100.0,19.8,356,2,305,49,0,7.8,6.2,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,8460.3 MiB,6047.5 MiB,1287.2 MiB,4096.0 MiB,2239.5 MiB,1856.5 MiB,9144.0 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 507000,2,1690395710,537253,python,6363460,6100000,5324,93.8,39.3,356,2,305,49,0,5.5,7.9,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5372.6 MiB,9135.4 MiB,1287.0 MiB,4096.0 MiB,2239.5 MiB,1856.5 MiB,6056.3 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 507000,3,1690395711,537253,python,9579924,9100000,5324,100.0,59.2,356,2,305,49,0,6.2,7.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,2225.5 MiB,12282.4 MiB,1287.0 MiB,4096.0 MiB,2239.5 MiB,1856.5 MiB,2909.2 MiB,
3.6.15,2021-09-04,fibonacci_oldVersions.py 507000,4,1690395713,537253,python,11100000,5400000,5324,93.8,34.8,356,3,304,49,0,0.0,18.8,0.0,81.2,0.0,0.0,0.0,0.0,15795.0 MiB,5928.8 MiB,8572.1 MiB,1294.0 MiB,4096.0 MiB,2239.5 MiB,1856.5 MiB,6612.6 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 507000,0,1690396130,538320,python,191428,184156,5216,62.5,1.1,357,2,306,49,0,12.1,9.1,0.0,78.0,0.8,0.0,0.0,0.0,15795.0 MiB,11401.3 MiB,3093.0 MiB,1300.7 MiB,4096.0 MiB,2234.0 MiB,1862.0 MiB,12099.0 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 507000,1,1690396131,538320,python,3210824,3100000,5216,100.0,19.8,357,2,306,49,0,7.0,6.2,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,8446.7 MiB,6047.2 MiB,1301.0 MiB,4096.0 MiB,2234.0 MiB,1862.0 MiB,9144.4 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 507000,2,1690396132,538320,python,6399908,6100000,5216,100.0,39.5,357,2,306,49,0,7.7,6.9,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5333.4 MiB,9167.6 MiB,1294.0 MiB,4096.0 MiB,2234.0 MiB,1862.0 MiB,6031.1 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 507000,3,1690396133,538320,python,9645316,9200000,5216,87.5,59.6,357,2,306,49,0,3.9,9.4,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,2161.7 MiB,12339.2 MiB,1294.0 MiB,4096.0 MiB,2234.0 MiB,1862.0 MiB,2859.4 MiB,
3.7.16,2022-12-06,fibonacci_oldVersions.py 507000,4,1690396134,538320,python,11100000,4200000,5216,100.0,27.4,356,2,305,49,0,1.5,14.5,0.0,84.0,0.0,0.0,0.0,0.0,15795.0 MiB,7036.6 MiB,7457.3 MiB,1301.0 MiB,4096.0 MiB,2234.0 MiB,1862.0 MiB,7734.6 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 507000,0,1690396552,539479,python,223628,216360,5652,68.8,1.3,356,2,305,49,0,18.9,10.6,0.0,70.5,0.0,0.0,0.0,0.0,15795.0 MiB,11371.1 MiB,3115.9 MiB,1307.9 MiB,4096.0 MiB,2234.2 MiB,1861.8 MiB,12076.0 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 507000,1,1690396553,539479,python,3259884,3100000,5652,100.0,20.1,356,2,305,49,0,6.2,7.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,8404.0 MiB,6082.8 MiB,1308.2 MiB,4096.0 MiB,2234.2 MiB,1861.8 MiB,9108.9 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 507000,2,1690396554,539479,python,6422736,6100000,5652,100.0,39.7,356,2,305,49,0,7.6,7.6,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,5316.3 MiB,9177.5 MiB,1301.2 MiB,4096.0 MiB,2234.2 MiB,1861.8 MiB,6021.1 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 507000,3,1690396555,539479,python,9636568,9200000,5652,100.0,59.5,356,2,305,49,0,7.0,7.0,0.0,85.2,0.8,0.0,0.0,0.0,15795.0 MiB,2173.4 MiB,12320.4 MiB,1301.2 MiB,4096.0 MiB,2234.2 MiB,1861.8 MiB,2878.3 MiB,
3.8.16,2022-12-06,fibonacci_oldVersions.py 507000,4,1690396556,539479,python,11100000,4700000,5652,100.0,30.3,356,3,304,49,0,0.8,21.1,0.0,78.1,0.0,0.0,0.0,0.0,15795.0 MiB,6636.5 MiB,7850.3 MiB,1308.2 MiB,4096.0 MiB,2234.2 MiB,1861.8 MiB,7341.7 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 507000,0,1690396974,540608,python,234132,226788,5824,62.5,1.4,356,2,305,49,0,21.6,11.5,0.0,66.9,0.0,0.0,0.0,0.0,15795.0 MiB,11356.3 MiB,3102.2 MiB,1336.5 MiB,4096.0 MiB,2192.5 MiB,1903.5 MiB,12082.4 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 507000,1,1690396975,540608,python,3278412,3100000,5824,87.5,20.2,356,2,305,49,0,6.2,7.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,8382.8 MiB,6075.4 MiB,1336.8 MiB,4096.0 MiB,2192.5 MiB,1903.5 MiB,9108.9 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 507000,2,1690396976,540608,python,6448704,6100000,5824,87.5,39.8,356,2,305,49,0,9.3,4.7,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5286.2 MiB,9179.0 MiB,1329.8 MiB,4096.0 MiB,2192.5 MiB,1903.5 MiB,6012.3 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 507000,3,1690396977,540608,python,9668556,9200000,5824,100.0,59.7,356,2,305,49,0,6.9,9.2,0.0,84.0,0.0,0.0,0.0,0.0,15795.0 MiB,2134.7 MiB,12330.5 MiB,1329.8 MiB,4096.0 MiB,2192.5 MiB,1903.5 MiB,2860.8 MiB,
3.9.16,2022-12-06,fibonacci_oldVersions.py 507000,4,1690396978,540608,python,11100000,3300000,5824,100.0,21.4,356,2,305,49,0,0.8,13.3,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,8095.2 MiB,6363.0 MiB,1336.8 MiB,4096.0 MiB,2192.5 MiB,1903.5 MiB,8821.3 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 507000,0,1690397395,541738,python,202948,195484,5952,64.7,1.2,356,2,305,49,0,18.7,11.2,0.0,70.1,0.0,0.0,0.0,0.0,15795.0 MiB,11388.5 MiB,3065.0 MiB,1341.5 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,12126.8 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 507000,1,1690397397,541738,python,3259392,3100000,5952,93.8,20.1,356,2,305,49,0,6.8,6.8,0.0,86.4,0.0,0.0,0.0,0.0,15795.0 MiB,8399.4 MiB,6053.8 MiB,1341.7 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,9137.8 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 507000,2,1690397398,541738,python,6437776,6100000,5952,100.0,39.8,356,2,305,49,0,6.2,7.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5298.2 MiB,9162.1 MiB,1334.7 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,6036.6 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 507000,3,1690397399,541738,python,9671352,9200000,5952,100.0,59.7,356,2,305,49,0,5.5,7.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,2133.2 MiB,12327.1 MiB,1334.7 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,2871.6 MiB,
3.10.11,2023-04-05,fibonacci_oldVersions.py 507000,4,1690397400,541738,python,11100000,3800000,5952,100.0,24.8,356,3,304,49,0,0.0,24.8,0.0,75.2,0.0,0.0,0.0,0.0,15795.0 MiB,7512.7 MiB,6940.6 MiB,1341.6 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,8251.1 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 507000,0,1690397817,542824,python,229412,221520,6724,64.7,1.4,355,2,304,49,0,17.3,12.0,0.0,70.7,0.0,0.0,0.0,0.0,15795.0 MiB,11365.5 MiB,3083.4 MiB,1346.0 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,12108.4 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 507000,1,1690397818,542824,python,3349660,3200000,6724,100.0,20.7,355,2,304,49,0,5.4,8.5,0.0,85.3,0.8,0.0,0.0,0.0,15795.0 MiB,8315.7 MiB,6133.0 MiB,1346.3 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,9058.6 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 507000,2,1690397819,542824,python,6536960,6200000,6724,93.8,40.4,355,2,304,49,0,6.3,7.1,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5198.2 MiB,9257.5 MiB,1339.3 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,5941.1 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 507000,3,1690397820,542824,python,9788764,9300000,6724,93.8,60.5,355,2,304,49,0,7.0,7.0,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,2016.7 MiB,12439.0 MiB,1339.3 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,2759.6 MiB,
3.11.3,2023-04-05,fibonacci_oldVersions.py 507000,4,1690397821,542824,python,11100000,1900000,6724,100.0,12.5,355,2,304,49,0,0.8,12.5,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,9406.2 MiB,5042.6 MiB,1346.1 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,10149.2 MiB,
3.12.0b1,2023-05-22,fibonacci_oldVersions.py 507000,0,1690398238,543977,python,233520,224340,7028,58.8,1.4,356,2,305,49,0,17.6,11.5,0.0,71.0,0.0,0.0,0.0,0.0,15795.0 MiB,11358.8 MiB,3080.9 MiB,1355.3 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,12111.0 MiB,
3.12.0b1,2023-05-22,fibonacci_oldVersions.py 507000,1,1690398239,543977,python,3337368,3200000,7028,100.0,20.6,356,2,305,49,0,7.8,7.0,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,8324.0 MiB,6115.7 MiB,1355.3 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,9076.2 MiB,
3.12.0b1,2023-05-22,fibonacci_oldVersions.py 507000,2,1690398241,543977,python,6544360,6200000,7028,100.0,40.4,356,2,305,49,0,6.2,7.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5186.6 MiB,9259.7 MiB,1348.7 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,5938.8 MiB,
3.12.0b1,2023-05-22,fibonacci_oldVersions.py 507000,3,1690398242,543977,python,9802516,9300000,7028,93.8,60.5,356,2,305,49,0,6.2,7.7,0.0,84.6,0.8,0.0,0.8,0.0,15795.0 MiB,2001.6 MiB,12444.8 MiB,1348.5 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,2753.8 MiB,
3.12.0b1,2023-05-22,fibonacci_oldVersions.py 507000,4,1690398243,543977,python,11100000,1900000,7028,100.0,12.5,356,2,305,49,0,0.8,13.8,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,9374.9 MiB,5064.6 MiB,1355.5 MiB,4096.0 MiB,2172.5 MiB,1923.5 MiB,10127.3 MiB,
3.13.0a0,2023-06-07,fibonacci_oldVersions.py 507000,0,1690398660,545872,python,235644,226504,7084,68.8,1.4,358,2,307,49,0,15.5,12.4,0.0,72.1,0.0,0.0,0.0,0.0,15795.0 MiB,11336.1 MiB,3085.0 MiB,1373.9 MiB,4096.0 MiB,2160.5 MiB,1935.5 MiB,12106.8 MiB,
3.13.0a0,2023-06-07,fibonacci_oldVersions.py 507000,1,1690398661,545872,python,3348780,3200000,7084,100.0,20.6,358,2,307,49,0,7.1,6.3,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,8292.9 MiB,6135.1 MiB,1367.0 MiB,4096.0 MiB,2160.5 MiB,1935.5 MiB,9063.6 MiB,
3.13.0a0,2023-06-07,fibonacci_oldVersions.py 507000,2,1690398662,545872,python,6565144,6300000,7084,93.8,40.5,358,2,307,49,0,8.5,6.2,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,5146.3 MiB,9281.6 MiB,1367.0 MiB,4096.0 MiB,2160.5 MiB,1935.5 MiB,5917.0 MiB,
3.13.0a0,2023-06-07,fibonacci_oldVersions.py 507000,3,1690398663,545872,python,9830488,9400000,7084,93.8,60.7,358,2,307,49,0,6.2,8.5,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,1951.8 MiB,12476.2 MiB,1367.0 MiB,4096.0 MiB,2160.5 MiB,1935.5 MiB,2722.5 MiB,
3.13.0a0,2023-06-07,fibonacci_oldVersions.py 507000,4,1690398664,545872,python,11100000,1600000,7084,93.8,10.6,358,2,307,49,0,0.0,13.3,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,9710.6 MiB,4711.0 MiB,1373.3 MiB,4096.0 MiB,2154.7 MiB,1941.2 MiB,10460.0 MiB,
