version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
Python 2.5.6,fibonacci_oldVersions.py 507000,1.00,,,,,,,,,,2.12,7790966217 ns,30865651500,3.962 GHz,<not,(0.00%),7789.83 msec,1.000,30914798051,3.969 GHz,44,14545455274,<not,7789.88 msec,1.000,2250 C,<not,<not,(0.00%),<not,<not,2923736,2923736,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 2.7.18,fibonacci_oldVersions.py 507000,1.00,,,,,,,,,,2.01,5030881953 ns,19248514954,3.827 GHz,<not,(0.00%),5029.77 msec,1.000,19650162736,3.907 GHz,35,9331014291,<not,5029.83 msec,1.000,2330 C,<not,<not,(0.00%),<not,<not,2923491,2923491,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.0.1,fibonacci_oldVersions.py 507000,1.00,,,,,,,,,,2.11,6716819993 ns,26507783706,3.947 GHz,<not,(0.00%),6715.76 msec,1.000,26483080361,3.943 GHz,55,12523449957,<not,6715.82 msec,1.000,2379 C,<not,<not,(0.00%),<not,<not,2919463,2919463,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.4.10,fibonacci_oldVersions.py 507000,1.00,,,,,,,,,,2.01,5086175196 ns,19366992094,3.808 GHz,<not,(0.00%),5085.48 msec,1.000,19855689641,3.904 GHz,22,9441794867,<not,5085.56 msec,1.000,2337 C,<not,<not,(0.00%),<not,<not,2919581,2919581,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.5.10,fibonacci_oldVersions.py 507000,1.00,,,,,,,,,,2.02,5037967821 ns,19046148282,3.781 GHz,<not,(0.00%),5037.15 msec,1.000,19707231555,3.912 GHz,40,9372350697,<not,5037.22 msec,1.000,2296 C,<not,<not,(0.00%),<not,<not,2919614,2919614,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.6.15,fibonacci_oldVersions.py 507000,0.99,,,,,,,,,,2.01,5068736536 ns,19263562021,3.801 GHz,<not,(0.00%),5068.24 msec,1.000,19812849114,3.909 GHz,33,9419773539,<not,5068.31 msec,1.000,2320 C,<not,<not,(0.00%),<not,<not,2919642,2919642,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.7.16,fibonacci_oldVersions.py 507000,0.99,,,,,,,,,,2.10,5030140473 ns,19701857536,3.917 GHz,<not,(0.00%),5029.52 msec,1.000,19745694797,3.926 GHz,31,9352430319,<not,5029.58 msec,1.000,2271 C,<not,<not,(0.00%),<not,<not,2919515,2919515,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.8.16,fibonacci_oldVersions.py 507000,0.99,,,,,,,,,,2.11,5041362119 ns,19711671769,3.911 GHz,<not,(0.00%),5039.77 msec,1.000,19798087426,3.928 GHz,42,9357576200,<not,5039.82 msec,1.000,2311 C,<not,<not,(0.00%),<not,<not,2919462,2919462,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.9.16,fibonacci_oldVersions.py 507000,1.00,,,,,,,,,,2.10,5035830315 ns,19690318261,3.910 GHz,<not,(0.00%),5036.06 msec,1.000,19775991459,3.927 GHz,40,9364897258,<not,5036.12 msec,1.000,2314 C,<not,<not,(0.00%),<not,<not,2919505,2919505,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.10.11,fibonacci_oldVersions.py 507000,1.00,,,,,,,,,,2.09,5014027317 ns,19630368119,3.916 GHz,<not,(0.00%),5012.52 msec,1.000,19671737480,3.925 GHz,27,9308610203,<not,5012.55 msec,1.000,2305 C,<not,<not,(0.00%),<not,<not,2919487,2919487,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.11.3,fibonacci_oldVersions.py 507000,0.99,,,,,,,,,,2.10,4966232338 ns,19405663308,3.908 GHz,<not,(0.00%),4965.02 msec,1.000,19320008268,3.891 GHz,34,9194600471,<not,4965.09 msec,1.000,2340 C,<not,<not,(0.00%),<not,<not,2919725,2919725,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.12.0b1,fibonacci_oldVersions.py 507000,0.99,,,,,,,,,,2.12,5029136196 ns,19734716876,3.924 GHz,<not,(0.00%),5029.21 msec,1.000,19697294747,3.917 GHz,34,9339965699,<not,5029.27 msec,1.000,2336 C,<not,<not,(0.00%),<not,<not,2919588,2919588,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.13.0a0,fibonacci_oldVersions.py 507000,1.00,,,,,,,,,,2.12,5080814304 ns,20007684766,3.939 GHz,<not,(0.00%),5079.96 msec,1.000,20022656270,3.941 GHz,40,9443403965,<not,5080.01 msec,1.000,2344 C,<not,<not,(0.00%),<not,<not,2919516,2919516,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
