test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v11.15.0,nbody_6.js 50000000,4.258734,1117,1695058381.692381,-,-,520,12.70,4096,1896,2.38,2529,0,2,110,68,37,89,0,582,4,908,0.00,0.15,0.04,0.02,0.16,0.00,4.93,0.08,81.84,13.40,0.05,0.17,73.67,71,71,99.07,450,300,101.75,99.56,0.97,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.29,56.41,0.03,1.27,0.00,0.00
2,v11.15.0,nbody_6.js 50000000,4.152852,1166,1695058385.882072,-,-,527,12.89,4092,1896,2.42,2667,0,92,327,462,200,200,3,579,2,842,0.00,0.22,0.19,0.13,0.37,0.00,4.68,0.05,81.41,13.80,0.09,0.36,72.87,73,75,98.94,450,300,102.63,99.55,0.97,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.80,57.10,0.03,1.25,0.00,0.00
3,v11.15.0,nbody_6.js 50000000,4.144717,1182,1695058390.061999,-,-,522,12.75,4098,1896,2.44,2371,0,2,152,112,53,96,0,452,2,806,0.00,0.13,0.05,0.08,0.24,0.00,3.60,0.06,83.04,13.28,0.10,0.33,73.54,77,77,98.90,450,300,101.93,99.64,1.02,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.29,57.60,0.04,1.24,0.00,0.00
4,v11.15.0,nbody_6.js 50000000,4.148451,1137,1695058394.245747,-,-,524,12.78,4096,1896,2.44,2607,0,26,112,110,39,97,0,590,11,969,0.00,0.11,0.09,0.03,0.20,0.00,4.89,0.11,81.71,13.45,0.10,0.29,73.38,82,82,98.93,450,300,102.33,99.57,1.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.85,58.09,0.04,1.24,0.00,0.00
5,v11.15.0,nbody_6.js 50000000,4.265309,1094,1695058398.543857,-,-,525,12.83,4094,1896,2.36,2631,0,20,368,333,119,180,0,550,5,928,0.00,0.12,0.14,0.10,0.32,0.00,4.62,0.08,81.74,13.29,0.11,0.23,73.54,81,81,98.94,450,300,101.99,99.62,0.98,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.74,59.79,0.04,1.29,0.00,0.00
6,v11.15.0,nbody_6.js 50000000,4.151194,1085,1695058402.727969,-,-,527,12.87,4093,1896,2.42,2795,0,25,485,348,171,245,0,686,3,805,0.00,0.19,0.17,0.11,0.49,0.00,5.94,0.08,80.08,13.61,0.13,0.51,72.88,82,82,98.86,450,300,102.62,99.57,1.04,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.18,59.52,0.04,1.25,0.00,0.00
7,v11.15.0,nbody_6.js 50000000,4.147454,1118,1695058406.909797,-,-,521,12.72,4098,1896,2.44,2402,0,0,144,96,59,111,0,441,1,626,0.00,0.14,0.04,0.03,0.23,0.00,3.90,0.02,82.86,13.26,0.04,0.30,73.68,89,91,98.86,450,300,101.72,99.63,0.99,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.42,59.65,0.04,1.24,0.00,0.00
8,v11.15.0,nbody_6.js 50000000,4.147218,1072,1695058411.091373,-,-,523,12.76,4097,1896,2.44,5413,0,22,162,98,56,97,0,468,3,863,0.00,0.26,0.04,0.07,0.33,0.00,3.91,0.02,82.53,13.39,0.12,0.28,73.45,91,93,98.84,450,300,102.07,99.60,1.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.90,60.89,0.04,1.25,0.00,0.00
9,v11.15.0,nbody_6.js 50000000,4.186994,1075,1695058415.308745,-,-,524,12.80,4092,1896,2.42,2790,0,26,545,345,227,290,0,584,7,843,0.00,0.08,0.18,0.18,0.51,0.00,4.81,0.06,81.30,13.46,0.16,0.52,73.06,86,89,98.93,450,300,101.93,99.56,1.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.15,60.09,0.04,1.26,0.00,0.00
10,v11.15.0,nbody_6.js 50000000,4.221502,1256,1695058419.564638,-,-,523,12.78,4094,1896,2.39,2758,0,1,263,99,51,126,0,637,2,978,0.00,0.16,0.04,0.04,0.34,0.00,5.20,0.04,81.32,13.46,0.14,0.41,73.21,93,95,98.83,450,300,102.23,99.52,0.96,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.86,61.81,0.04,1.27,0.00,0.00
