test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.7 4.7.4,binaryTrees_2.c 21,1.00,0.39,0.61,0.23,0.02,0.13,6.80,2.55,0.00,2.25,2.16,17059936934 ns,69526883309,4.076 GHz,173274064964,2.49,17058.37 msec,1.000,69513400516,4.075 GHz,2,32235116817,408081516,17058.38 msec,1.000,17 C,37331580491,52174594,0.14%,0,30743023122,65664,65664,0,785299541,292414982,37.236,51442413197,613611780,1.19%,103318293,44344787,42.92%,3324471,51989569809,2960241,0.01%,43706,302542,692.22%,0,0
2,g++-4.7 4.7.4,binaryTrees_2.c 21,1.00,0.40,0.61,0.22,0.03,0.13,6.80,2.51,0.00,2.31,2.16,17096729945 ns,69617537220,4.072 GHz,171542961868,2.46,17094.90 msec,1.000,69603375096,4.072 GHz,1,32287427218,408658108,17094.91 msec,1.000,14 C,38227025993,56120865,0.15%,0,30121231632,65664,65664,0,794717905,316495973,39.825,50948612714,615390369,1.21%,95219714,36156014,37.97%,3250796,52254111068,3068685,0.01%,52402,316523,604.03%,0,0
3,g++-4.7 4.7.4,binaryTrees_2.c 21,0.99,0.40,0.61,0.23,0.02,0.14,6.80,2.53,0.02,2.25,2.16,17149877402 ns,69726516130,4.066 GHz,172467432316,2.47,17147.69 msec,1.000,69744771594,4.067 GHz,2,32328099385,409220066,17147.71 msec,1.000,11 C,37504775184,53797495,0.14%,0,30854696147,65661,65661,0,811897719,295152445,36.353,51717870965,615682362,1.19%,102185381,41911484,41.02%,3496022,52029033409,3128310,0.01%,104166,376287,361.24%,0,0
4,g++-4.7 4.7.4,binaryTrees_2.c 21,0.99,0.40,0.61,0.22,0.03,0.14,6.78,2.49,0.00,2.16,2.04,18213358366 ns,69791652103,3.833 GHz,173427577493,2.49,18209.42 msec,1.000,69783361555,3.832 GHz,10,34181203423,432763390,18209.46 msec,1.000,7 C,37945989417,54808372,0.14%,0,30251747521,65664,65664,0,795635909,301176516,37.854,51519853651,616107912,1.20%,98844357,39397311,39.86%,4492008,51698862478,3161394,0.01%,255043,458191,179.65%,0,0
5,g++-4.7 4.7.4,binaryTrees_2.c 21,0.99,0.40,0.61,0.22,0.03,0.14,6.78,2.47,0.00,2.17,2.04,18248423583 ns,69864946657,3.829 GHz,173767898669,2.49,18245.42 msec,1.000,69813073471,3.826 GHz,14,34220752852,433125335,18245.45 msec,1.000,6 C,37906825710,55865209,0.15%,0,30244711217,65664,65664,0,808991317,296451455,36.645,51795545905,605110897,1.17%,96269184,38254658,39.74%,5237475,51832714874,3220372,0.01%,287419,521684,181.51%,0,0
6,g++-4.7 4.7.4,binaryTrees_2.c 21,0.99,0.40,0.62,0.22,0.02,0.14,6.78,2.44,0.00,2.33,2.13,17374829628 ns,69726722688,4.014 GHz,174587850761,2.50,17373.02 msec,1.000,69734504517,4.014 GHz,18,32673955127,413675292,17373.06 msec,1.000,9 C,38321373463,55690834,0.15%,0,29629940537,65664,65664,0,818316806,314781176,38.467,52107936740,603461866,1.16%,90545267,32447941,35.84%,3714642,51638324721,3252802,0.01%,135075,348194,257.78%,0,0
7,g++-4.7 4.7.4,binaryTrees_2.c 21,0.99,0.40,0.62,0.22,0.02,0.14,6.78,2.44,0.00,2.26,2.13,17503796438 ns,69633149662,3.979 GHz,174656758806,2.51,17501.81 msec,1.000,69626989624,3.978 GHz,11,32747112973,414546338,17501.86 msec,1.000,10 C,38171223182,54976113,0.14%,0,30006941520,65665,65665,0,802338952,307705187,38.351,51980976116,607568094,1.17%,88719473,34655158,39.06%,3478921,51746670377,3329419,0.01%,242937,302868,124.67%,0,0
8,g++-4.7 4.7.4,binaryTrees_2.c 21,0.99,0.40,0.62,0.22,0.03,0.15,6.77,2.45,0.00,2.23,2.10,17620531795 ns,69604208022,3.951 GHz,175883740432,2.53,17618.69 msec,1.000,69599936722,3.950 GHz,14,33149683768,419646107,17618.73 msec,1.000,8 C,37996525718,54771408,0.14%,0,30011296459,65664,65664,0,799697324,298628639,37.343,52275485991,602930260,1.15%,91157107,36140757,39.65%,3791884,51136355436,3240749,0.01%,146278,362828,248.04%,0,0
9,g++-4.7 4.7.4,binaryTrees_2.c 21,0.99,0.40,0.62,0.23,0.03,0.13,6.80,2.56,0.01,2.18,2.01,18155757916 ns,68715109568,3.785 GHz,171958469022,2.50,18153.87 msec,1.000,68709042579,3.785 GHz,15,34197937156,432848075,18153.93 msec,1.000,19 C,37661218023,53417221,0.14%,0,30276165743,65663,65663,0,769057800,279171652,36.300,52358705581,599970896,1.15%,88096677,34413969,39.06%,3844723,51548029329,3716391,0.01%,141497,358059,253.05%,0,0
10,g++-4.7 4.7.4,binaryTrees_2.c 21,1.00,0.39,0.62,0.22,0.03,0.13,6.79,2.54,0.00,1.98,1.85,19653119561 ns,68578332602,3.490 GHz,174777827668,2.55,19649.35 msec,1.000,68569859009,3.490 GHz,9,37134264438,470148414,19649.38 msec,1.000,18 C,37567840276,55824601,0.15%,0,30037702142,65663,65663,0,788317682,297279288,37.711,51364989414,612247187,1.19%,97779477,35965255,36.78%,4318179,52306512990,3036922,0.01%,79892,437661,547.82%,0,0
