test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-10 10.5.0,binaryTrees_2.c 21,1.00,0.40,0.63,0.20,0.03,0.15,6.59,2.50,0.00,2.18,2.16,17745267553 ns,72327291878,4.076 GHz,181319848206,2.51,17743.51 msec,1.000,72312859146,4.075 GHz,2,33528986097,424470090,17743.53 msec,1.000,16 C,38972817315,55096730,0.14%,0,30252844666,65663,65663,0,800957892,294392135,36.755,52424491148,608366112,1.16%,98866384,38797421,39.24%,3826240,52119169299,3659681,0.01%,49208,325184,660.84%,0,0
2,g++-10 10.5.0,binaryTrees_2.c 21,1.00,0.40,0.62,0.20,0.03,0.15,6.59,2.48,0.00,2.20,2.16,17784478125 ns,72422524549,4.073 GHz,180713209026,2.50,17782.72 msec,1.000,72413396672,4.072 GHz,4,33570785411,424963187,17782.72 msec,1.000,14 C,38954054472,55009669,0.14%,0,30427833656,65662,65662,0,802966237,292350401,36.409,52674679134,614355551,1.17%,95638708,39275085,41.07%,3121196,52230523562,4815142,0.01%,63234,325718,515.10%,0,0
3,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.40,0.62,0.20,0.03,0.15,6.60,2.51,0.01,2.18,2.16,17854138010 ns,72450739728,4.058 GHz,180735425389,2.49,17852.03 msec,1.000,72453707311,4.059 GHz,3,33612102819,425505416,17852.04 msec,1.000,11 C,39200081459,56681885,0.14%,0,30394299781,65665,65665,0,791206768,300086028,37.928,52331053483,610347088,1.17%,98802913,39672766,40.15%,3964222,52170560197,4959115,0.01%,158142,321159,203.08%,0,0
4,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.40,0.62,0.21,0.03,0.14,6.60,2.48,0.01,2.14,2.12,18237710250 ns,72705283405,3.987 GHz,180695406928,2.49,18235.82 msec,1.000,72702580024,3.987 GHz,3,34298461831,434187070,18235.86 msec,1.000,9 C,39221183692,56892180,0.15%,0,30284855833,65663,65663,0,804436896,297777063,37.017,52198121680,609647706,1.17%,98432908,37610672,38.21%,4013727,52563986115,3908449,0.01%,247124,341127,138.04%,0,0
5,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.40,0.62,0.20,0.03,0.15,6.60,2.48,0.01,2.14,2.11,18212404656 ns,72400503037,3.976 GHz,180917427794,2.50,18210.68 msec,1.000,72434656158,3.978 GHz,8,34321299535,434432148,18210.69 msec,1.000,8 C,39212403615,54643960,0.14%,0,30237734092,65663,65663,0,816368774,299706632,36.712,52492736805,607582961,1.16%,99037191,38136441,38.51%,4070614,52266431798,3541980,0.01%,135086,377799,279.67%,0,0
6,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.40,0.62,0.20,0.03,0.16,6.59,2.48,0.00,2.03,2.01,19157403527 ns,72375847095,3.779 GHz,180474902116,2.49,19153.48 msec,1.000,72394353084,3.780 GHz,18,35980988531,455444254,19153.52 msec,1.000,5 C,38817469514,53724588,0.14%,0,30343216290,65664,65664,0,800330568,305499198,38.172,52763477814,609353662,1.15%,94612072,39497896,41.75%,4540294,52199284107,3646250,0.01%,285364,495813,173.75%,0,0
7,g++-10 10.5.0,binaryTrees_2.c 21,0.99,0.40,0.62,0.20,0.03,0.15,6.59,2.49,0.00,2.15,2.11,18196248239 ns,72315578444,3.975 GHz,180902009906,2.50,18194.49 msec,1.000,72313337692,3.974 GHz,8,34309962691,434262214,18194.51 msec,1.000,8 C,39238486511,53486895,0.14%,0,30356223044,65663,65663,0,796504579,299186057,37.562,52166501037,615534342,1.18%,97094104,39309420,40.49%,4075087,52149242372,3783369,0.01%,95732,363671,379.88%,0,0
8,g++-10 10.5.0,binaryTrees_2.c 21,1.00,0.40,0.63,0.20,0.03,0.15,6.60,2.54,0.01,1.95,1.86,20243680555 ns,71311105618,3.523 GHz,181179002380,2.54,20241.71 msec,1.000,71297694584,3.522 GHz,5,38244694585,484148257,20241.73 msec,1.000,19 C,39150260762,56264837,0.14%,0,30199485523,65663,65663,0,820243927,302350680,36.861,52175420403,610404422,1.17%,97688895,39888262,40.83%,4602206,52374118546,3562380,0.01%,76331,335710,439.81%,0,0
9,g++-10 10.5.0,binaryTrees_2.c 21,1.00,0.39,0.63,0.20,0.03,0.13,6.61,2.56,0.00,1.86,1.78,21035283026 ns,71071007572,3.379 GHz,180381648042,2.54,21033.28 msec,1.000,71064069335,3.379 GHz,2,39822182251,504108811,21033.31 msec,1.000,21 C,38724729309,52684621,0.14%,0,29913770449,65664,65664,0,809498257,297416841,36.741,52189855293,606480189,1.16%,95508644,36330288,38.04%,4583167,52736821623,3606706,0.01%,34585,506010,1463.09%,0,0
10,g++-10 10.5.0,binaryTrees_2.c 21,1.00,0.39,0.63,0.20,0.03,0.14,6.61,2.52,0.01,1.88,1.79,21110295258 ns,71430932729,3.384 GHz,181378749073,2.54,21108.01 msec,1.000,71438015483,3.384 GHz,1,39965020354,505917585,21108.04 msec,1.000,23 C,39048024077,56789370,0.15%,0,30166601176,65664,65664,0,815930276,306475370,37.561,52273522075,613017472,1.17%,101317168,37114090,36.63%,3672312,52303046224,3421871,0.01%,6232,462518,7421.66%,0,0
