test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,binarytrees_compatible_all.py 21,209.334666,1212,1693232035.030300,-,-,438,12.62,3467,1896,2.60,88705,0,380,5717,2317,749,2227,8,13092,531,29683,0.00,0.04,0.02,0.01,0.08,0.00,2.15,0.11,84.94,12.93,0.01,0.10,74.34,75,75,99.65,300,300,101.03,99.75,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2673.93,2230.62,0.22,74.76,0.00,0.00
2,Python 3.8.16,binarytrees_compatible_all.py 21,216.007171,1241,1693232251.076082,-,-,425,12.65,3358,1896,2.60,90837,0,408,6971,4131,866,2267,38,12789,148,30474,0.00,0.10,0.03,0.01,0.08,0.00,2.10,0.03,84.97,13.06,0.01,0.10,74.18,78,78,99.72,300,300,101.20,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2580.80,2121.16,0.22,76.54,0.00,0.00
3,Python 3.8.16,binarytrees_compatible_all.py 21,220.348349,1212,1693232471.480791,-,-,426,12.63,3371,1896,2.54,88998,0,355,2290,3111,1636,3230,9,13487,166,29406,0.00,0.03,0.03,0.02,0.10,0.00,2.09,0.06,85.03,12.94,0.02,0.15,74.26,74,77,99.93,300,300,101.09,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2632.83,2164.73,0.23,77.90,0.00,0.00
4,Python 3.8.16,binarytrees_compatible_all.py 21,219.535663,1218,1693232691.053053,-,-,449,13.78,3259,1896,2.51,112972,0,1457,28714,14293,5182,11100,72,18765,122,32585,0.00,0.17,0.11,0.06,0.27,0.00,2.78,0.02,82.79,13.85,0.04,0.23,72.09,78,78,99.59,300,300,108.73,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2623.03,2152.60,0.22,82.07,0.00,0.00
5,Python 3.8.16,binarytrees_compatible_all.py 21,217.204053,1239,1693232908.302665,-,-,434,13.03,3335,1896,2.56,102136,0,1888,18793,7269,3392,6400,52,16700,97,31009,0.00,0.17,0.07,0.03,0.16,0.00,2.68,0.01,83.82,13.22,0.02,0.15,73.57,78,78,99.60,300,300,103.31,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2595.27,2132.25,0.22,78.91,0.00,0.00
6,Python 3.8.16,binarytrees_compatible_all.py 21,216.421216,1252,1693233124.758315,-,-,425,12.63,3369,1896,2.59,88944,0,572,5305,2801,796,2325,20,13222,213,30120,0.00,0.04,0.03,0.01,0.08,0.00,2.11,0.05,85.04,12.94,0.01,0.12,74.31,75,77,99.91,300,300,101.11,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2585.84,2126.10,0.23,76.67,0.00,0.00
7,Python 3.8.16,binarytrees_compatible_all.py 21,215.783962,1246,1693233340.602240,-,-,425,12.64,3366,1896,2.59,88712,0,580,5724,2821,884,2405,22,13123,166,31421,0.00,0.04,0.02,0.01,0.08,0.00,2.12,0.06,85.01,12.90,0.01,0.09,74.37,78,78,99.67,300,300,101.04,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2578.29,2120.15,0.21,76.50,0.00,0.00
8,Python 3.8.16,binarytrees_compatible_all.py 21,216.435888,1216,1693233557.072944,-,-,425,12.63,3364,1896,2.59,87245,0,470,4966,2935,948,2537,26,12992,175,28600,0.00,0.03,0.03,0.01,0.08,0.00,2.04,0.07,85.08,12.89,0.01,0.10,74.37,78,78,99.66,300,300,101.03,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2585.92,2126.40,0.22,76.56,0.00,0.00
9,Python 3.8.16,binarytrees_compatible_all.py 21,216.835654,1234,1693233773.968034,-,-,430,12.83,3351,1896,2.57,91904,0,352,9959,5319,2287,4412,8,15881,132,27028,0.00,0.14,0.06,0.02,0.11,0.00,2.44,0.03,84.33,13.20,0.02,0.14,73.80,76,78,99.92,300,300,102.48,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2590.86,2129.89,0.23,77.69,0.00,0.00
10,Python 3.8.16,binarytrees_compatible_all.py 21,217.288148,1246,1693233991.298647,-,-,427,12.66,3371,1896,2.57,89785,0,574,6113,3298,815,2603,17,14060,213,29575,0.00,0.05,0.03,0.01,0.09,0.00,2.23,0.08,84.83,12.87,0.01,0.09,74.38,75,77,99.92,300,300,100.88,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2596.12,2134.33,0.24,77.04,0.00,0.00
