test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.31,0.77,0.14,0.00,0.08,7.06,3.17,0.01,0.00,2.16,8188573772 ns,33387738444,4.078 GHz,106495498386,3.19,8187.73 msec,1.000,33394001755,4.079 GHz,3,15482351635,196005843,8187.74 msec,1.000,8 C,17535133433,172893,0.00%,0,16106230674,137,137,0,924412,45513,4.923,30314623009,377690,0.00%,58435,1953,3.34%,1091523,30191063298,426,0.00%,21135,10529,49.82%,0,0
2,g++-12 12.3.0,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.00,0.08,7.10,3.21,0.00,0.00,2.16,8143136292 ns,33128909251,4.069 GHz,106386950605,3.21,8142.26 msec,1.000,33126315041,4.068 GHz,2,15361504010,194433781,8142.27 msec,1.000,3 C,17563229197,60162,0.00%,0,16201543223,139,139,0,693305,195111,28.142,30208862088,384864,0.00%,28279,2646,9.36%,834914,30203649806,5880,0.00%,32140,4642,14.44%,0,0
3,g++-12 12.3.0,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.00,0.08,7.10,3.21,0.00,0.00,2.13,8348924781 ns,33134889661,3.969 GHz,106093949281,3.20,8347.81 msec,1.000,33087415656,3.964 GHz,5,15546678035,196940182,8347.82 msec,1.000,1 C,17536347118,103558,0.00%,0,16200719328,137,137,0,607239,70072,11.539,30181821482,412161,0.00%,45778,3644,7.96%,1049576,30218644952,132,0.00%,113822,10528,9.25%,0,0
4,g++-12 12.3.0,nbody_2.c 50000000,0.98,0.31,0.78,0.14,0.00,0.08,7.06,3.20,0.00,0.00,2.08,8564004721 ns,33197457923,3.877 GHz,106431529638,3.21,8562.95 msec,1.000,33188708558,3.876 GHz,3,15920340102,201538735,8562.96 msec,1.000,2 C,17570042625,69125,0.00%,0,16218544475,137,137,0,540821,40761,7.537,30235570686,435425,0.00%,46556,3110,6.68%,1043149,30195590513,333,0.00%,173397,11829,6.82%,0,0
5,g++-12 12.3.0,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.00,0.08,7.09,3.20,0.00,0.00,1.93,9112896240 ns,33213632733,3.645 GHz,106258533830,3.20,9111.62 msec,1.000,33184732851,3.642 GHz,11,17163519068,217272276,9111.64 msec,1.000,2 C,17555176045,120121,0.00%,0,16210190526,138,138,0,1222210,60847,4.978,30220302592,509966,0.00%,67873,2215,3.26%,1242198,30232850019,592,0.00%,102646,12911,12.58%,0,0
6,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.47,0.52,0.43,0.00,0.05,5.98,2.13,0.00,0.00,2.16,12242084543 ns,49958625100,4.081 GHz,106301062199,2.13,12240.90 msec,1.000,49952411005,4.081 GHz,3,23156043352,293127013,12240.91 msec,1.000,5 C,17523859556,8048998,0.05%,0,16184079489,137,137,0,1276452,73257,5.739,30113670237,676857,0.00%,105283,12906,12.26%,1554930,30249295500,1272,0.00%,22477,11133,49.53%,0,0
7,g++-12 12.3.0,nbody_2.c 50000000,0.99,0.31,0.77,0.15,0.00,0.08,7.09,3.19,0.01,0.00,2.07,8568854406 ns,33347519799,3.892 GHz,106181605762,3.19,8567.73 msec,1.000,33333256352,3.891 GHz,5,16095762899,203769404,8567.74 msec,1.000,2 C,17564037917,57559,0.00%,0,16248024030,137,137,0,885673,40834,4.611,30188047837,439446,0.00%,82169,3159,3.84%,1159471,30188859990,162,0.00%,67941,11664,17.17%,0,0
8,g++-12 12.3.0,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.00,0.08,7.10,3.21,0.00,0.00,1.92,9171643413 ns,33179867675,3.618 GHz,106212455153,3.20,9169.95 msec,1.000,33160209041,3.616 GHz,5,17261273700,218493182,9169.98 msec,1.000,1 C,17551833598,81395,0.00%,0,16208946685,137,137,0,1349711,90688,6.719,30201910089,599689,0.00%,96222,5468,5.68%,1479422,30212762734,627,0.00%,98451,18439,18.73%,0,0
9,g++-12 12.3.0,nbody_2.c 50000000,0.99,0.31,0.78,0.14,0.00,0.08,7.09,3.20,0.00,0.00,1.93,9161576177 ns,33200609858,3.624 GHz,106380254228,3.20,9160.15 msec,1.000,33192232433,3.624 GHz,13,17236129810,218182098,9160.17 msec,1.000,3 C,17544959995,106325,0.00%,0,16202811351,138,138,0,1179185,67788,5.749,30208741115,552497,0.00%,73450,3899,5.31%,1380756,30224285297,2534,0.00%,119476,18593,15.56%,0,0
10,g++-12 12.3.0,nbody_2.c 50000000,0.99,0.31,0.77,0.14,0.00,0.08,7.09,3.20,0.00,0.00,2.08,8512898555 ns,33320089887,3.915 GHz,105987432884,3.18,8511.74 msec,1.000,33315280668,3.914 GHz,11,15992428270,202458300,8511.75 msec,1.000,2 C,17588323899,73655,0.00%,0,16229440197,137,137,0,1321626,180468,13.655,30188037089,530175,0.00%,71248,3990,5.60%,1170580,30218305891,532,0.00%,56312,10929,19.41%,0,0
