test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,18.0.2-ea,binarytrees.java 21,3.401459,1898,1694000890.429395,-,-,638,15.86,4025,1896,2.31,3410,0,5,512,466,94,343,0,1103,5,1320,0.00,1.43,1.03,0.06,0.47,0.00,9.48,0.11,71.44,16.15,0.09,0.57,67.33,70,70,98.46,300,300,112.96,98.87,1.29,1.16,0.11,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.71,60.56,0.04,5.77,0.00,0.00
2,18.0.2-ea,binarytrees.java 21,3.532213,2084,1694000893.998525,-,-,630,15.68,4020,1896,2.31,3519,0,2,360,394,175,517,1,1134,5,1349,0.00,1.61,1.11,0.12,0.71,0.00,9.07,0.06,71.52,16.66,0.18,0.74,66.75,74,74,98.41,300,300,112.95,98.59,1.28,1.17,0.05,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.67,65.15,0.04,5.86,0.00,0.00
3,18.0.2-ea,binarytrees.java 21,3.545783,2002,1694000897.600251,-,-,641,15.98,4012,1896,2.30,5866,0,78,533,331,87,501,0,1362,215,2558,0.00,1.27,0.97,0.07,0.79,0.00,9.86,2.93,67.97,16.30,0.14,0.90,66.68,80,80,98.60,300,300,114.65,98.33,1.05,0.98,0.09,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.76,66.20,0.03,5.89,0.00,0.00
4,18.0.2-ea,binarytrees.java 21,3.418445,1307,1694000901.049840,-,-,630,15.78,3995,1896,2.34,5880,0,8,427,492,132,510,0,1584,213,2516,0.00,1.33,1.13,0.07,0.78,0.00,10.61,4.38,65.72,16.25,0.10,1.05,66.82,85,85,98.52,300,300,112.80,98.19,1.20,1.16,0.19,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.80,61.51,0.04,5.77,0.00,0.00
5,18.0.2-ea,binarytrees.java 21,3.551847,2160,1694000904.632427,-,-,625,15.58,4013,1896,2.31,6405,0,21,543,497,211,553,4,1578,243,2930,0.00,1.32,1.06,0.11,0.97,0.02,10.52,3.13,67.11,16.64,0.14,1.31,66.33,81,83,98.34,300,300,113.08,98.29,1.27,1.24,0.19,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.31,66.48,0.04,5.87,0.00,0.00
6,18.0.2-ea,binarytrees.java 21,3.614770,1548,1694000908.283877,-,-,633,15.92,3977,1896,2.28,8488,0,1,427,442,199,645,0,1815,516,3972,0.00,1.22,0.98,0.09,1.12,0.00,11.72,7.94,60.79,16.45,0.13,1.43,66.07,86,86,98.51,300,300,114.09,97.89,1.27,1.08,0.08,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.28,66.41,0.04,5.94,0.00,0.00
7,18.0.2-ea,binarytrees.java 21,3.745047,2389,1694000912.056324,-,-,617,16.05,3848,1896,2.27,9794,0,24,699,750,632,878,0,2193,588,4505,0.00,0.84,0.90,0.30,1.24,0.00,14.19,7.93,58.36,16.32,0.28,1.46,65.89,81,86,98.56,300,300,115.31,97.95,1.21,1.09,0.20,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.99,62.71,0.04,6.04,0.00,0.00
8,18.0.2-ea,binarytrees.java 21,3.633508,1915,1694000915.720830,-,-,613,15.65,3917,1896,2.30,6111,0,82,530,435,168,490,0,1513,243,2572,0.00,1.32,0.69,0.09,0.82,0.00,10.22,4.90,66.12,15.89,0.10,1.19,67.17,88,89,98.44,300,300,112.07,98.57,1.24,1.12,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.98,62.98,0.04,5.92,0.00,0.00
9,18.0.2-ea,binarytrees.java 21,3.558766,2227,1694000919.307785,-,-,614,15.82,3879,1896,2.30,7187,0,3,779,741,214,586,0,1793,342,3163,0.00,0.84,0.64,0.12,1.03,0.00,12.46,5.70,63.18,15.07,0.16,1.26,67.69,87,88,98.40,300,300,113.11,98.14,1.27,1.23,0.16,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.80,60.06,0.04,5.88,0.00,0.00
10,18.0.2-ea,binarytrees.java 21,3.719667,2023,1694000923.057292,-,-,598,15.55,3847,1896,2.31,8314,0,6,530,608,175,723,0,1958,447,3590,0.00,0.74,0.68,0.10,1.09,0.00,12.50,7.08,62.08,15.32,0.12,1.36,67.65,88,88,98.50,300,300,112.82,98.23,1.20,1.13,0.24,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.52,61.18,0.04,5.99,0.00,0.00
