version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
Python 2.5.6,nbody.py 50000000,1.00,,,,,,,,,,1.90,506415690868 ns,1818452684207,3.591 GHz,<not,(0.00%),506382.17 msec,1.000,1818037915514,3.590 GHz,102,958321446706,<not,506382.43 msec,1.000,2293 C,<not,<not,(0.00%),<not,<not,406117,406117,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 2.7.18,nbody.py 50000000,1.00,,,,,,,,,,1.83,430028948100 ns,1490708599175,3.467 GHz,<not,(0.00%),430001.91 msec,1.000,1490785862666,3.467 GHz,78,814514774525,<not,430002.16 msec,1.000,2215 C,<not,<not,(0.00%),<not,<not,406409,406409,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,6
Python 3.0.1,nbody.py 50000000,1.00,,,,,,,,,,1.83,564826660431 ns,1962603116409,3.475 GHz,<not,(0.00%),564784.43 msec,1.000,1962465615990,3.475 GHz,69,1069965362568,<not,564784.72 msec,1.000,2207 C,<not,<not,(0.00%),<not,<not,8815,8815,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,3
Python 3.4.10,nbody.py 50000000,1.00,,,,,,,,,,1.79,499540249259 ns,1695000022474,3.393 GHz,<not,(0.00%),499504.76 msec,1.000,1695540701668,3.394 GHz,83,946253094091,<not,499505.07 msec,1.000,2211 C,<not,<not,(0.00%),<not,<not,8711,8711,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.5.10,nbody.py 50000000,1.00,,,,,,,,,,1.82,478212981404 ns,1652060612157,3.455 GHz,<not,(0.00%),478177.21 msec,1.000,1651992260160,3.455 GHz,74,905727640122,<not,478177.50 msec,1.000,2212 C,<not,<not,(0.00%),<not,<not,8754,8754,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.6.15,nbody.py 50000000,1.00,,,,,,,,,,1.83,462912470056 ns,1603664997658,3.465 GHz,<not,(0.00%),462876.32 msec,1.000,1603507663416,3.464 GHz,43,876784867249,<not,462876.60 msec,1.000,2190 C,<not,<not,(0.00%),<not,<not,8727,8727,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.7.16,nbody.py 50000000,1.00,,,,,,,,,,1.83,453518624541 ns,1572404594526,3.467 GHz,<not,(0.00%),453490.34 msec,1.000,1572224172829,3.467 GHz,68,859024829691,<not,453490.58 msec,1.000,2176 C,<not,<not,(0.00%),<not,<not,8693,8693,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.8.16,nbody.py 50000000,1.00,,,,,,,,,,1.83,508873551774 ns,1765215246616,3.469 GHz,<not,(0.00%),508840.84 msec,1.000,1764899545310,3.468 GHz,58,963917293022,<not,508841.15 msec,1.000,2178 C,<not,<not,(0.00%),<not,<not,8623,8623,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.9.16,nbody.py 50000000,1.00,,,,,,,,,,1.83,519309682963 ns,1800371639255,3.467 GHz,<not,(0.00%),519275.01 msec,1.000,1800387050330,3.467 GHz,59,983724670088,<not,519275.40 msec,1.000,2186 C,<not,<not,(0.00%),<not,<not,8632,8632,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
Python 3.10.11,nbody.py 50000000,1.00,,,,,,,,,,1.83,522662855441 ns,1812398171212,3.468 GHz,<not,(0.00%),522629.44 msec,1.000,1812500093590,3.468 GHz,51,990075465461,<not,522629.76 msec,1.000,2213 C,<not,<not,(0.00%),<not,<not,8619,8619,0,<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,(0.00%),<not,<not,<not,(0.00%),<not,<not,(0.00%),0,0
