test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,19.0.2,binarytrees.java 21,1.819752,2201,1693303040.741542,-,-,2704,71.04,3807,1896,1.11,4544,0,75,664,551,70,367,0,684,1,450,0.01,1.48,1.30,0.15,1.39,0.00,8.98,0.02,15.40,14.62,0.20,1.34,12.80,79,79,97.49,450,300,329.51,99.02,2.58,2.46,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.51,62.80,0.06,5.42,0.00,0.00
2,19.0.2,binarytrees.java 21,1.857669,1696,1693303042.634560,-,-,2711,71.21,3807,1896,1.10,4514,0,8,877,458,82,287,0,628,3,414,0.00,1.91,0.79,0.16,1.07,0.00,8.75,0.02,15.84,12.30,0.27,0.97,15.24,84,84,97.76,450,300,323.37,99.41,2.29,2.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.18,65.47,0.05,5.48,0.00,0.00
3,19.0.2,binarytrees.java 21,1.903943,2135,1693303044.569843,-,-,2747,72.23,3804,1896,1.10,6823,0,127,887,514,137,520,3,870,1,338,0.01,1.87,0.97,0.17,1.43,0.01,11.71,0.02,11.30,13.05,0.13,1.21,13.39,82,88,97.48,450,300,329.74,99.29,2.45,2.41,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.81,68.67,0.06,5.59,0.00,0.00
4,19.0.2,binarytrees.java 21,1.833755,1569,1693303046.442198,-,-,2720,71.60,3799,1896,1.11,5181,0,38,802,497,91,309,5,719,29,494,0.00,1.63,0.77,0.13,1.18,0.04,9.96,1.00,13.40,15.90,0.19,1.00,11.31,90,90,97.34,450,300,338.17,99.26,2.64,2.59,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.61,65.83,0.06,5.48,0.00,0.00
5,19.0.2,binarytrees.java 21,1.844484,1495,1693303048.318447,-,-,2675,71.23,3756,1896,1.10,7232,0,63,867,428,106,400,0,883,60,469,0.01,1.68,0.58,0.18,1.29,0.00,10.35,1.99,12.38,12.96,0.26,1.31,14.24,91,93,97.37,450,300,324.88,99.22,2.50,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.04,63.21,0.06,5.44,0.00,0.00
6,19.0.2,binarytrees.java 21,1.842237,1506,1693303050.187803,-,-,2618,71.46,3664,1896,1.14,7030,0,14,868,519,127,418,0,806,71,472,0.00,1.25,0.59,0.30,1.66,0.00,9.55,2.14,12.63,15.15,0.29,1.42,11.68,96,96,97.54,450,300,336.20,99.20,2.29,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.51,62.75,0.06,5.45,0.00,0.00
7,19.0.2,binarytrees.java 21,1.905703,1876,1693303052.125240,-,-,2526,71.09,3554,1896,1.15,7791,0,8,711,513,133,572,2,1027,99,640,0.00,0.94,0.77,0.22,2.17,0.02,9.89,2.07,12.36,13.96,0.14,1.92,12.90,95,95,97.39,450,300,329.62,99.03,2.38,2.30,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.87,59.88,0.06,5.51,0.00,0.00
8,19.0.2,binarytrees.java 21,1.918761,1395,1693303054.075404,-,-,2530,72.82,3475,1896,1.14,8933,0,113,921,552,105,455,3,830,75,594,0.01,1.11,0.81,0.27,1.61,0.00,8.74,1.60,12.61,11.10,0.35,1.64,14.08,94,96,97.30,450,300,323.56,99.14,2.49,2.46,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.45,56.41,0.06,5.53,0.00,0.00
9,19.0.2,binarytrees.java 21,1.890004,1751,1693303055.997772,-,-,2474,71.39,3466,1896,1.17,7838,0,12,777,519,132,555,0,896,90,650,0.00,1.15,0.60,0.32,1.90,0.00,9.25,2.11,12.85,14.73,0.39,1.31,12.19,97,97,97.41,450,300,334.99,99.17,2.29,2.26,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.39,56.49,0.06,5.49,0.00,0.00
10,19.0.2,binarytrees.java 21,1.918842,1299,1693303057.945432,-,-,2407,71.32,3375,1896,1.19,7899,0,58,1040,568,172,541,1,1028,65,491,0.01,0.91,0.80,0.31,1.85,0.01,10.16,1.52,12.64,12.33,0.28,1.41,14.66,96,97,97.25,450,300,324.61,99.08,2.48,2.44,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.67,53.59,0.06,5.51,0.00,0.00
