test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-8 ,nbody_2.c 50000000,7.798129,1124,1692873276.229068,-,-,517,12.64,4093,1896,3.15,4027,0,2,97,73,16,103,0,699,6,1459,0.00,0.08,0.05,0.01,0.10,0.00,3.40,0.02,83.65,13.14,0.02,0.11,74.09,93,93,99.02,300,300,101.23,99.63,0.70,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.59,131.28,0.04,4.16,0.00,0.00
2,g++-8 ,nbody_2.c 50000000,7.919199,1189,1692873284.189022,-,-,514,12.64,4068,1896,3.12,13291,0,32,106,153,153,316,1,1815,1077,7189,0.00,0.07,0.08,0.05,0.32,0.00,6.54,8.33,71.84,13.74,0.06,0.49,73.07,95,95,98.87,300,300,101.25,99.00,0.77,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.88,134.17,0.04,4.24,0.00,0.00
3,g++-8 ,nbody_2.c 50000000,7.940895,1234,1692873292.167213,-,-,512,12.61,4058,1896,3.13,10806,0,2,65,137,201,222,4,1534,524,6046,0.00,0.06,0.06,0.04,0.25,0.01,5.61,4.83,76.43,13.34,0.04,0.36,73.65,96,96,98.86,300,300,100.62,99.23,0.79,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.44,133.33,0.05,4.25,0.00,0.00
4,g++-8 ,nbody_2.c 50000000,8.006140,1260,1692873300.209733,-,-,505,12.59,4012,1896,3.14,9606,0,33,97,132,167,215,0,1455,501,5177,0.00,0.10,0.05,0.02,0.27,0.00,5.27,5.11,76.48,13.49,0.01,0.48,73.43,98,98,98.69,300,300,100.96,99.17,0.85,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.03,130.64,0.05,4.30,0.00,0.00
5,g++-8 ,nbody_2.c 50000000,8.133613,1223,1692873308.375993,-,-,505,12.72,3967,1896,3.10,13826,0,7,827,427,250,380,0,1778,1091,7406,0.00,0.13,0.12,0.06,0.43,0.00,6.54,11.36,68.50,13.92,0.05,0.53,72.78,98,96,98.73,300,300,101.58,98.91,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.74,129.16,0.05,4.38,0.00,0.00
6,g++-8 ,nbody_2.c 50000000,8.170848,1076,1692873316.582424,-,-,498,12.60,3954,1896,3.12,14715,0,55,193,235,85,353,4,2212,1306,7727,0.00,0.06,0.04,0.02,0.48,0.01,7.35,12.48,66.81,13.74,0.02,0.77,72.87,97,97,98.68,300,300,100.98,98.79,0.84,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.56,128.70,0.05,4.39,0.00,0.00
7,g++-8 ,nbody_2.c 50000000,8.205512,1172,1692873324.824199,-,-,493,12.61,3910,1896,3.14,6936,0,11,138,96,48,188,1,959,147,3526,0.00,0.12,0.03,0.02,0.18,0.00,3.61,1.69,81.67,12.99,0.01,0.23,74.16,96,96,99.38,300,300,100.35,99.45,0.35,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.48,124.86,0.03,4.26,0.00,0.00
8,g++-8 ,nbody_2.c 50000000,8.230906,1185,1692873333.089173,-,-,495,12.68,3900,1896,3.12,5442,0,64,558,330,195,262,0,1045,46,2175,0.00,0.25,0.09,0.07,0.24,0.00,3.96,0.38,82.27,13.31,0.06,0.22,73.74,95,95,98.90,300,300,100.91,99.56,0.81,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.71,124.73,0.05,4.41,0.00,0.00
9,g++-8 ,nbody_2.c 50000000,8.442635,1199,1692873341.566838,-,-,481,12.63,3810,1896,3.13,16465,0,1,56,96,87,369,2,2230,1396,9247,0.00,0.04,0.05,0.01,0.44,0.00,7.00,9.83,69.90,13.80,0.01,0.68,72.88,94,98,99.00,300,300,101.28,99.14,0.78,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.15,119.86,0.05,4.53,0.00,0.00
10,g++-8 ,nbody_2.c 50000000,8.457698,1141,1692873350.055808,-,-,484,12.70,3812,1896,3.11,18612,0,33,172,131,62,543,3,2658,1568,10210,0.00,0.20,0.03,0.02,0.65,0.01,7.99,10.25,68.05,14.22,0.01,0.99,72.08,94,98,98.96,300,300,101.65,99.05,0.85,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.85,121.26,0.06,4.54,0.00,0.00
