test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.5.10,binarytrees.py 21,0.058994,1120,1692275399.259513,-,-,1704,44.74,3809,1896,0.67,666,0,21,3881,1013,66,54,0,19,0,0,0.06,31.10,10.23,2.66,5.30,0.00,6.60,0.00,0.00,44.99,1.90,5.93,2.44,62,63,96.62,300,300,259.79,99.39,2.99,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,1.55,0.00,0.10,0.00,0.00
2,Python 3.5.10,binarytrees.py 21,0.055494,1112,1692275399.356852,-,-,1136,29.62,3806,1911,0.77,488,0,2,372,895,466,249,0,21,0,0,0.01,9.60,20.57,13.53,17.83,0.00,9.56,0.00,0.00,48.26,6.76,9.51,5.84,60,60,68.48,300,300,202.63,99.34,30.31,30.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,1.16,0.02,0.10,0.00,0.00
3,Python 3.5.10,binarytrees.py 21,0.052841,1035,1692275399.447498,-,-,918,24.04,3815,1898,0.81,402,0,1,291,905,498,276,0,24,0,0,0.00,8.21,24.27,16.35,16.60,0.00,10.54,0.00,0.00,52.23,7.47,7.85,8.41,58,58,87.05,300,300,167.39,98.02,12.62,12.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,0.97,0.01,0.07,0.00,0.00
4,Python 3.5.10,binarytrees.py 21,0.052118,1054,1692275399.530222,-,-,925,24.19,3823,1897,0.82,391,0,1,382,917,467,276,0,25,0,0,0.01,10.84,19.24,17.56,18.51,0.00,9.67,0.00,0.00,49.46,11.74,8.43,6.18,62,65,84.42,300,300,168.71,97.91,14.92,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.97,0.01,0.06,0.00,0.00
5,Python 3.5.10,binarytrees.py 21,0.052250,1139,1692275399.612799,-,-,932,24.30,3835,1897,0.81,405,0,12,330,892,473,313,0,12,0,0,0.07,8.24,23.33,15.59,23.17,0.00,5.20,0.00,0.00,52.06,7.41,13.08,3.14,58,61,80.38,300,300,170.25,97.46,17.35,16.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.01,0.01,0.06,0.00,0.00
6,Python 3.5.10,binarytrees.py 21,0.053057,1105,1692275399.705003,-,-,958,24.51,3806,1947,0.80,422,0,2,368,937,490,263,0,27,0,0,0.01,10.85,21.54,15.09,19.19,0.00,11.03,0.00,0.00,49.88,6.58,13.74,5.28,58,61,82.93,300,300,174.91,101.37,21.26,21.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,1.03,0.01,0.08,0.00,0.00
7,Python 3.5.10,binarytrees.py 21,0.053033,1115,1692275399.796518,-,-,943,24.75,3808,1896,0.79,427,0,3,404,889,506,249,0,25,0,0,0.01,11.28,21.00,17.49,17.95,0.00,7.57,0.00,0.00,53.07,8.94,9.06,4.18,59,61,71.65,300,300,171.92,98.39,26.53,26.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.99,0.01,0.07,0.00,0.00
8,Python 3.5.10,binarytrees.py 21,0.053866,1043,1692275399.886774,-,-,1001,26.19,3811,1901,0.76,433,0,2,388,917,455,253,0,21,0,0,0.01,8.92,22.71,16.22,17.17,0.00,9.01,0.00,0.00,50.30,7.67,9.01,6.82,58,61,77.97,300,300,181.94,98.46,22.14,21.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,1.04,0.01,0.08,0.00,0.00
9,Python 3.5.10,binarytrees.py 21,0.050085,1108,1692275399.964472,-,-,594,14.71,4038,1898,0.97,271,0,0,15,46,71,170,0,97,0,0,0.00,0.69,1.88,5.01,22.58,0.00,54.22,0.00,0.00,25.03,14.18,24.66,21.42,61,63,57.90,300,300,118.05,93.93,40.53,37.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.75,0.02,0.06,0.00,0.00
10,Python 3.5.10,binarytrees.py 21,0.289463,1160,1692275400.380296,-,-,895,92.95,945,1933,0.72,3920,0,163,2504,762,129,73,0,2,0,0,0.09,3.53,2.36,0.47,0.68,0.00,0.08,0.00,0.00,7.04,0.02,0.00,0.00,58,58,100.19,300,300,400.43,100.98,2.60,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.19,2.36,0.01,0.34,0.00,0.00
