version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,nbody_2.c 50000000,85.9524,1210.1,1695306516.956717,0.00,0.00,452.20,12.61,3586.90,1896.00,2.36,61564.40,0.00,51.10,600.10,593.00,518.10,1456.90,3.60,8327.60,2119.30,29895.80,0.00,0.04,0.02,0.01,0.15,0.00,3.00,1.56,82.56,13.14,0.01,0.24,73.99,83.80,85.10,99.19,450.00,300.00,100.96,99.59,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1125.84,912.21,0.26,51.23,0.00,0.00
g++-4.6 4.6.4,nbody_2.c 50000000,85.7262,1223.2,1695309491.186332,0.00,0.00,449.30,12.62,3562.40,1896.00,2.37,63365.20,0.00,43.10,713.40,621.70,509.10,1422.80,3.00,7947.80,2795.00,29772.90,0.00,0.05,0.02,0.01,0.14,0.00,2.92,1.95,82.24,13.14,0.01,0.22,74.01,82.70,83.30,99.19,450.00,300.00,100.94,99.59,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1093.64,880.13,0.26,51.10,0.00,0.00
g++-4.7 4.7.4,nbody_2.c 50000000,86.0477,1240.9,1695312450.668868,0.00,0.00,463.30,12.96,3576.30,1896.00,2.32,50379.50,26.40,24887.00,3657.90,2217.90,1132.00,2175.50,13.80,7447.80,635.70,19979.50,0.08,0.09,0.05,0.03,0.17,0.00,2.80,0.63,83.25,13.30,0.03,0.21,73.51,83.30,84.00,99.27,450.00,300.00,103.09,99.73,0.46,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1096.68,909.54,0.29,31.46,0.00,0.00
g++-4.8 4.8.5,nbody_2.c 50000000,84.3687,1254.1,1695315375.239624,0.00,0.00,467.20,12.93,3620.20,1896.00,2.22,47746.00,0.00,280.40,4217.70,2517.80,1151.60,2020.60,5.70,6650.50,472.40,18035.50,0.00,0.10,0.05,0.03,0.16,0.00,2.65,0.41,83.64,13.29,0.02,0.20,73.54,83.60,84.00,99.45,450.00,300.00,103.02,99.72,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1079.96,904.85,0.24,24.48,0.00,0.00
g++-4.9 4.9.3,nbody_2.c 50000000,86.9222,1269.8,1695318283.602877,0.00,0.00,460.20,12.62,3647.00,1896.00,2.23,46425.30,0.00,159.40,506.80,799.60,572.50,1187.60,3.00,6299.50,475.80,18061.80,0.00,0.03,0.02,0.01,0.11,0.00,2.47,0.52,84.18,13.02,0.01,0.17,74.18,85.40,85.80,99.50,450.00,300.00,101.01,99.71,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1128.60,945.50,0.25,24.73,0.00,0.00
g++-5 5.5.0,nbody_2.c 50000000,83.561,1293.5,1695321218.157081,0.00,0.00,460.50,12.62,3646.80,1896.00,2.30,51633.40,0.00,51.90,581.20,877.70,602.60,1258.20,4.10,6568.60,1585.10,21916.30,0.00,0.04,0.02,0.01,0.12,0.00,2.59,1.23,83.32,13.08,0.01,0.19,74.09,85.20,85.90,99.43,450.00,300.00,101.03,99.67,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1095.03,918.83,0.25,23.78,0.00,0.00
g++-6 6.5.0,nbody_2.c 50000000,81.5616,1223.8,1695324066.033775,0.00,0.00,468.80,12.62,3716.20,1896.00,2.30,51690.90,0.00,39.00,500.40,782.30,642.70,1229.70,4.60,6551.40,1242.10,22579.60,0.00,0.02,0.02,0.01,0.12,0.00,2.64,1.06,83.44,13.07,0.02,0.19,74.11,86.00,87.40,99.46,450.00,300.00,100.99,99.64,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1122.86,952.64,0.25,23.23,0.00,0.00
g++-7 7.5.0,nbody_2.c 50000000,83.7596,1233.7,1695326918.130001,0.00,0.00,473.70,12.87,3674.70,1896.00,2.25,53094.60,0.00,204.00,5160.00,2170.30,984.10,1842.00,7.80,7066.20,929.20,21191.10,0.00,0.09,0.04,0.03,0.16,0.00,2.80,0.89,83.07,13.30,0.02,0.22,73.59,85.10,85.40,99.47,450.00,300.00,102.66,99.65,0.43,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1136.46,961.26,0.24,24.32,0.00,0.00
g++-8 ,nbody_2.c 50000000,83.7868,1218.2,1695329803.046032,0.00,0.00,472.80,12.92,3666.20,1896.00,2.23,55047.00,0.00,265.20,3238.20,2131.80,1135.80,2428.80,7.40,8015.50,1293.40,22794.20,0.00,0.06,0.05,0.02,0.20,0.00,3.05,1.35,82.28,13.38,0.03,0.27,73.40,86.00,86.20,99.40,450.00,300.00,103.13,99.63,0.43,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1127.33,951.91,0.25,24.29,0.00,0.00
g++-9 9.5.0,nbody_2.c 50000000,90.9055,1282,1695332756.543108,0.00,0.00,464.90,12.62,3682.90,1896.00,2.31,55183.60,0.00,151.30,627.10,876.70,676.80,1515.80,3.30,7438.40,1156.50,23938.90,0.00,0.04,0.02,0.01,0.13,0.00,2.66,1.07,83.38,13.11,0.02,0.21,74.05,87.90,88.20,99.51,450.00,300.00,101.09,99.65,0.39,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223.35,1033.73,0.25,25.84,0.00,0.00
