version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,nbody.py 5000000,37.7155,1393.5,1689849523.644274,0.00,0.00,463.40,13.63,3424.30,1896.00,3.13,23966.40,0.00,478.50,7264.70,2799.00,872.80,2108.00,11.30,4740.10,70.50,7996.50,0.00,0.26,0.14,0.06,0.32,0.00,4.06,0.12,81.39,13.97,0.04,0.30,72.05,75.60,75.70,99.12,420.00,300.00,107.67,99.76,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481.49,387.30,0.14,23.25,0.00,0.00
Python 2.7.18,nbody.py 5000000,38.1952,1230.4,1689850333.193685,0.00,0.00,439.20,12.76,3442.30,1896.00,3.17,20420.10,0.00,98.60,2858.30,1659.00,599.40,956.40,8.80,3624.00,68.00,8412.30,0.00,0.11,0.07,0.03,0.16,0.00,3.21,0.12,83.50,13.19,0.03,0.21,73.81,76.50,77.40,99.05,300.00,300.00,101.82,99.77,0.51,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472.17,377.19,0.13,23.03,0.00,0.00
Python 3.0.1,nbody.py 5000000,37.9168,1221.5,1689851140.054609,0.00,0.00,436.70,12.73,3430.10,1896.00,3.21,18923.00,0.00,104.80,3839.10,1557.20,323.90,635.70,6.40,2743.30,53.20,7299.10,0.00,0.15,0.07,0.02,0.12,0.00,2.44,0.09,84.36,13.17,0.02,0.17,73.92,77.80,78.50,99.48,300.00,300.00,101.61,99.78,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,469.76,375.41,0.02,22.82,0.00,0.00
Python 3.4.10,nbody.py 5000000,48.5544,1223.7,1689852053.178401,0.00,0.00,436.90,12.75,3427.30,1896.00,2.66,28058.90,0.00,147.40,4753.10,1726.10,488.60,1251.10,9.60,4646.50,247.60,11511.80,0.00,0.13,0.07,0.02,0.19,0.00,3.10,0.34,83.37,13.25,0.02,0.27,73.70,77.70,78.50,99.21,375.00,300.00,101.79,99.76,0.31,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,595.84,474.53,0.13,29.28,0.00,0.00
Python 3.5.10,nbody.py 5000000,49.1494,1251.9,1689852987.485921,0.00,0.00,465.10,14.04,3351.90,1896.20,2.57,35412.30,0.00,772.40,13290.20,5832.90,1487.80,2748.50,32.40,6745.50,323.60,12273.20,0.00,0.33,0.19,0.06,0.32,0.01,4.33,0.38,80.33,14.26,0.05,0.33,71.32,77.00,78.00,99.16,450.00,300.00,110.09,99.74,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,616.72,492.77,0.14,30.70,0.00,0.00
Python 3.6.15,nbody.py 5000000,47.0638,1221.7,1689853908.937228,0.00,0.00,442.50,12.72,3479.50,1896.00,2.65,32714.40,0.00,129.50,3480.70,1554.80,521.60,1053.60,7.80,5151.10,1109.10,14671.40,0.00,0.10,0.07,0.02,0.17,0.00,3.51,1.39,81.97,13.23,0.02,0.27,73.76,80.50,81.00,99.15,450.00,300.00,101.56,99.66,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,603.85,485.96,0.14,28.34,0.00,0.00
Python 3.7.16,nbody.py 5000000,43.7573,1200.7,1689854787.953526,0.00,0.00,462.30,12.75,3626.90,1896.00,2.80,48721.20,0.00,147.70,4842.10,1737.90,654.40,1532.90,10.60,7322.90,2439.10,24894.20,0.00,0.14,0.06,0.03,0.30,0.00,4.88,3.24,78.52,13.60,0.03,0.43,73.19,84.40,86.50,99.07,450.00,300.00,101.82,99.39,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,623.10,512.69,0.20,26.42,0.00,0.00
Python 3.8.16,nbody.py 5000000,51.3848,1182.4,1689855741.084712,0.00,0.00,458.00,12.72,3599.90,1896.00,2.58,44722.60,0.00,147.40,3739.50,1697.50,569.10,1491.80,9.90,7048.30,2037.10,21546.70,0.00,0.12,0.05,0.02,0.24,0.00,4.20,2.40,80.17,13.42,0.02,0.36,73.48,84.10,84.90,99.06,450.00,300.00,101.66,99.50,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,711.79,582.65,0.22,30.93,0.00,0.00
Python 3.9.16,nbody.py 5000000,48.5129,1184.2,1689856912.272828,0.00,0.00,519.30,13.72,3780.60,1896.00,2.60,60401.90,0.00,921.20,15763.20,4021.20,1176.00,2970.60,38.20,9779.20,2510.40,28360.80,0.00,0.34,0.13,0.04,0.43,0.00,5.71,3.13,76.38,14.37,0.03,0.54,71.33,90.00,90.80,99.20,345.00,300.00,108.15,99.35,0.48,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,794.29,670.47,0.16,30.25,0.00,0.00
Python 3.10.11,nbody.py 5000000,51.1083,1171.4,1689857874.235762,0.00,0.00,461.30,12.76,3616.20,1896.00,2.62,48226.90,0.00,502.30,3971.50,1920.30,727.00,1983.50,31.00,8302.80,2097.20,23589.10,0.00,0.13,0.07,0.03,0.32,0.01,4.78,2.51,79.33,13.50,0.03,0.47,73.25,82.70,84.00,99.01,300.00,300.00,101.85,99.47,0.58,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708.74,579.70,0.20,30.84,0.00,0.00
Python 3.11.3,nbody.py 5000000,25.5086,1156.1,1689858580.444504,0.00,0.00,481.90,12.81,3761.10,1896.00,2.76,30202.00,0.00,146.90,5021.00,1620.30,391.20,1258.80,10.60,5141.70,1267.00,14900.50,0.00,0.26,0.10,0.03,0.40,0.01,5.68,3.49,77.13,13.93,0.03,0.56,72.66,87.20,88.00,98.98,450.00,300.00,102.13,99.30,0.71,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,394.91,329.77,0.16,15.49,0.00,0.00
Python 3.12.0b1,nbody.py 5000000,27.3206,1178.2,1689859260.473978,0.00,0.00,480.90,12.77,3764.20,1896.00,2.72,33851.00,0.00,179.90,3568.80,1574.80,492.90,1431.90,22.70,5806.70,1905.70,16953.10,0.00,0.15,0.10,0.04,0.43,0.01,5.93,4.06,76.42,13.72,0.04,0.60,72.87,88.50,89.90,98.99,450.00,300.00,101.86,99.22,0.71,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.65,356.85,0.15,16.54,0.00,0.00
Python 3.13.0a0,nbody.py 5000000,29.1093,1126.7,1689860124.920338,0.00,0.00,531.10,14.56,3763.20,1896.00,2.54,43797.30,0.00,378.70,10241.80,3978.10,1300.90,3172.80,22.70,7963.70,2035.00,19667.50,0.00,0.39,0.21,0.09,0.65,0.01,7.36,4.38,72.26,15.23,0.07,0.72,69.43,89.80,90.50,99.00,450.00,300.00,113.92,99.21,0.71,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481.15,406.35,0.16,18.59,0.00,0.00
