version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail
Python 3.5.10,nbody.py 50000000,22,1690201157,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5748.9 MiB,1987.8 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.0 MiB
Python 3.5.10,nbody.py 50000000,23,1690201158,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,12.8,0,0,87.2,0,0,0,0,15795.0 MiB,5748.4 MiB,1988.2 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.5 MiB
Python 3.5.10,nbody.py 50000000,24,1690201159,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.4 MiB,1988.2 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.6 MiB
Python 3.5.10,nbody.py 50000000,25,1690201160,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13.4,0.8,0,85.8,0,0,0,0,15795.0 MiB,5748.6 MiB,1987.9 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.8 MiB
Python 3.5.10,nbody.py 50000000,26,1690201162,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5749.4 MiB,1987.2 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.6 MiB
Python 3.5.10,nbody.py 50000000,27,1690201163,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.8 MiB,1987.8 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.0 MiB
Python 3.5.10,nbody.py 50000000,28,1690201164,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5748.8 MiB,1987.8 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.0 MiB
Python 3.5.10,nbody.py 50000000,29,1690201165,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,13.4,0.8,0,85,0.8,0,0,0,15795.0 MiB,5749.1 MiB,1987.5 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.3 MiB
Python 3.5.10,nbody.py 50000000,30,1690201166,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,11.9,0.8,0,87.3,0,0,0,0,15795.0 MiB,5749.1 MiB,1987.5 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.3 MiB
Python 3.5.10,nbody.py 50000000,31,1690201167,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5749.3 MiB,1987.2 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.5 MiB
Python 3.5.10,nbody.py 50000000,32,1690201169,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,13.1,0.8,0,86.2,0,0,0,0,15795.0 MiB,5749.1 MiB,1987.5 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.3 MiB
Python 3.5.10,nbody.py 50000000,33,1690201170,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13.4,0.8,0,85.8,0,0,0,0,15795.0 MiB,5749.1 MiB,1987.5 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.3 MiB
Python 3.5.10,nbody.py 50000000,34,1690201171,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5748.6 MiB,1987.9 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.8 MiB
Python 3.5.10,nbody.py 50000000,35,1690201172,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5749.6 MiB,1987.0 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.8 MiB
Python 3.5.10,nbody.py 50000000,36,1690201173,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13.3,1.6,0,85.2,0,0,0,0,15795.0 MiB,5748.9 MiB,1987.6 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.1 MiB
Python 3.5.10,nbody.py 50000000,37,1690201174,286866,python3,15544,8216,4840,93.8,0.1,319,2,312,5,0,12.7,0.8,0,86.5,0,0,0,0,15795.0 MiB,5748.7 MiB,1987.9 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.9 MiB
Python 3.5.10,nbody.py 50000000,38,1690201176,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,12.7,0.8,0,86.5,0,0,0,0,15795.0 MiB,5748.4 MiB,1988.1 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.6 MiB
Python 3.5.10,nbody.py 50000000,39,1690201177,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.4 MiB,1988.1 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.6 MiB
Python 3.5.10,nbody.py 50000000,40,1690201178,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.7,0.8,0,86.5,0,0,0,0,15795.0 MiB,5748.5 MiB,1988.1 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.7 MiB
Python 3.5.10,nbody.py 50000000,41,1690201179,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5748.2 MiB,1988.3 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.4 MiB
Python 3.5.10,nbody.py 50000000,42,1690201180,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12,0.8,0,87.2,0,0,0,0,15795.0 MiB,5748.2 MiB,1988.3 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.4 MiB
Python 3.5.10,nbody.py 50000000,43,1690201181,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.8,0,0,87.2,0,0,0,0,15795.0 MiB,5748.2 MiB,1988.3 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.4 MiB
Python 3.5.10,nbody.py 50000000,44,1690201183,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,12.8,0,0,87.2,0,0,0,0,15795.0 MiB,5748.0 MiB,1988.6 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.2 MiB
Python 3.5.10,nbody.py 50000000,45,1690201184,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.8,0,0,87.2,0,0,0,0,15795.0 MiB,5747.5 MiB,1989.0 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.7 MiB
Python 3.5.10,nbody.py 50000000,46,1690201185,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5747.2 MiB,1989.3 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.5 MiB
Python 3.5.10,nbody.py 50000000,47,1690201186,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,0,0,87.4,0,0,0,0,15795.0 MiB,5747.2 MiB,1989.3 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.5 MiB
Python 3.5.10,nbody.py 50000000,48,1690201187,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5747.2 MiB,1989.3 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.5 MiB
Python 3.5.10,nbody.py 50000000,49,1690201188,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,12.7,0.8,0,85.7,0,0,0.8,0,15795.0 MiB,5747.0 MiB,1989.5 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.3 MiB
Python 3.5.10,nbody.py 50000000,50,1690201189,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13,0.8,0,86.3,0,0,0,0,15795.0 MiB,5747.0 MiB,1989.5 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.3 MiB
Python 3.5.10,nbody.py 50000000,51,1690201191,286866,python3,15544,8216,4840,93.8,0.1,318,2,311,5,0,12.5,0.8,0,86.7,0,0,0,0,15795.0 MiB,5747.0 MiB,1989.5 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.3 MiB
Python 3.5.10,nbody.py 50000000,52,1690201192,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5747.5 MiB,1988.8 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.9 MiB
Python 3.5.10,nbody.py 50000000,53,1690201193,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,13.3,0.8,0,85.2,0.8,0,0,0,15795.0 MiB,5747.8 MiB,1988.6 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.2 MiB
Python 3.5.10,nbody.py 50000000,54,1690201194,286866,python3,15544,8216,4840,93.8,0.1,316,2,309,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.5 MiB,1987.8 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.9 MiB
Python 3.5.10,nbody.py 50000000,55,1690201195,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,13.4,0.8,0,85.8,0,0,0,0,15795.0 MiB,5749.2 MiB,1987.1 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.7 MiB
Python 3.5.10,nbody.py 50000000,56,1690201196,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,12.4,0,0,87.6,0,0,0,0,15795.0 MiB,5748.8 MiB,1987.6 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.2 MiB
Python 3.5.10,nbody.py 50000000,57,1690201198,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5748.5 MiB,1987.8 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.9 MiB
Python 3.5.10,nbody.py 50000000,58,1690201199,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.3 MiB,1988.1 MiB,8058.7 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.7 MiB
Python 3.5.10,nbody.py 50000000,59,1690201200,286866,python3,15544,8216,4840,93.8,0.1,316,2,309,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.3 MiB,1988.3 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.7 MiB
Python 3.5.10,nbody.py 50000000,60,1690201201,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.3 MiB,1988.3 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.7 MiB
Python 3.5.10,nbody.py 50000000,61,1690201202,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.3 MiB,1988.3 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.7 MiB
Python 3.5.10,nbody.py 50000000,62,1690201203,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.6 MiB,1987.9 MiB,8058.4 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.0 MiB
Python 3.5.10,nbody.py 50000000,63,1690201205,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,1.6,0,85.8,0,0,0,0,15795.0 MiB,5748.6 MiB,1987.9 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.0 MiB
Python 3.5.10,nbody.py 50000000,64,1690201206,286866,python3,15544,8216,4840,93.8,0.1,316,3,308,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.6 MiB,1987.9 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.1 MiB
Python 3.5.10,nbody.py 50000000,65,1690201207,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,12.7,0.8,0,86.5,0,0,0,0,15795.0 MiB,5748.8 MiB,1987.7 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.3 MiB
Python 3.5.10,nbody.py 50000000,66,1690201208,286866,python3,15544,8216,4840,93.8,0.1,316,2,309,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5748.8 MiB,1987.7 MiB,8058.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.3 MiB
Python 3.5.10,nbody.py 50000000,67,1690201209,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5748.6 MiB,1987.8 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.2 MiB
Python 3.5.10,nbody.py 50000000,68,1690201210,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,12.5,1.6,0,85.9,0,0,0,0,15795.0 MiB,5748.4 MiB,1988.0 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.9 MiB
Python 3.5.10,nbody.py 50000000,69,1690201212,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.7,0.8,0,86.5,0,0,0,0,15795.0 MiB,5748.1 MiB,1988.3 MiB,8058.6 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.7 MiB
Python 3.5.10,nbody.py 50000000,70,1690201213,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5747.4 MiB,1988.9 MiB,8058.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.1 MiB
Python 3.5.10,nbody.py 50000000,71,1690201214,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5747.1 MiB,1989.1 MiB,8058.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.9 MiB
Python 3.5.10,nbody.py 50000000,72,1690201215,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,12.8,0,0,87.2,0,0,0,0,15795.0 MiB,5746.9 MiB,1989.3 MiB,8058.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.6 MiB
Python 3.5.10,nbody.py 50000000,73,1690201216,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5745.6 MiB,1990.4 MiB,8058.9 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13049.4 MiB
Python 3.5.10,nbody.py 50000000,74,1690201217,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5745.2 MiB,1990.9 MiB,8058.9 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13048.9 MiB
Python 3.5.10,nbody.py 50000000,75,1690201219,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5759.7 MiB,1991.1 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.5 MiB
Python 3.5.10,nbody.py 50000000,76,1690201220,286866,python3,15544,8216,4840,100,0.1,316,2,309,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5759.4 MiB,1991.5 MiB,8044.2 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13063.1 MiB
Python 3.5.10,nbody.py 50000000,77,1690201221,286866,python3,15544,8216,4840,93.8,0.1,317,2,310,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.6 MiB,1999.9 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.3 MiB
Python 3.5.10,nbody.py 50000000,78,1690201222,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5746.8 MiB,2001.7 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.6 MiB
Python 3.5.10,nbody.py 50000000,79,1690201223,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5746.8 MiB,2001.6 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.6 MiB
Python 3.5.10,nbody.py 50000000,80,1690201224,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,12.7,0,0,87.3,0,0,0,0,15795.0 MiB,5746.8 MiB,2001.6 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13050.6 MiB
Python 3.5.10,nbody.py 50000000,81,1690201226,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5748.3 MiB,2000.2 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.1 MiB
Python 3.5.10,nbody.py 50000000,82,1690201227,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,13.3,0.8,0,85.2,0.8,0,0,0,15795.0 MiB,5748.1 MiB,2000.4 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.9 MiB
Python 3.5.10,nbody.py 50000000,83,1690201228,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,13.3,1.6,0,84.4,0.8,0,0,0,15795.0 MiB,5748.1 MiB,2000.1 MiB,8046.8 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.2 MiB
Python 3.5.10,nbody.py 50000000,84,1690201229,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13.3,0.8,0,85.9,0,0,0,0,15795.0 MiB,5748.3 MiB,2000.1 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.2 MiB
Python 3.5.10,nbody.py 50000000,85,1690201230,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,12,0,0,88,0,0,0,0,15795.0 MiB,5748.6 MiB,1999.9 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13052.4 MiB
Python 3.5.10,nbody.py 50000000,86,1690201231,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,13.4,0,0,86.6,0,0,0,0,15795.0 MiB,5748.1 MiB,2000.4 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.9 MiB
Python 3.5.10,nbody.py 50000000,87,1690201233,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5748.1 MiB,2000.4 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.9 MiB
Python 3.5.10,nbody.py 50000000,88,1690201234,286866,python3,15544,8216,4840,100,0.1,317,2,310,5,0,12.6,1.6,0,85.8,0,0,0,0,15795.0 MiB,5747.8 MiB,2000.6 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.7 MiB
Python 3.5.10,nbody.py 50000000,89,1690201235,286866,python3,15544,8216,4840,100,0.1,318,2,311,5,0,12.6,0.8,0,86.6,0,0,0,0,15795.0 MiB,5747.9 MiB,2000.6 MiB,8046.5 MiB,4096.0 MiB,4095.0 MiB,1.0 MiB,13051.7 MiB
