test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.8.16,nbody.py 50000000,1.00,0.39,0.65,0.23,0.09,0.02,6.47,2.57,0.00,0.04,1.81,547295845061 ns,1870465215342,3.418 GHz,4799489579145,2.57,547255.07 msec,1.000,1870447089818,3.418 GHz,67,1036026971337,13115037150,547255.80 msec,1.000,1831 C,940202677261,9067388511,0.96%,0,759557686466,8610,8610,0,100739439,2642182,2.623,1645016202044,348036391,0.02%,7698120,136564,1.77%,161146378,1644761013066,11959,0.00%,9138499,650320634,7116.27%,0,0
2,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.66,0.22,0.09,0.02,6.49,2.60,0.00,0.05,1.78,546135097307 ns,1845304155449,3.379 GHz,4800116481165,2.60,546092.05 msec,1.000,1845270663136,3.379 GHz,68,1034125762559,13090934570,546092.77 msec,1.000,1432 C,940386477492,8421910130,0.90%,0,759574538609,8642,8642,0,104931222,2912264,2.775,1644777144637,407778023,0.02%,7318268,140258,1.92%,110136780,1644687424740,16088,0.00%,3471690,65603624,1889.67%,0,0
3,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.67,0.23,0.08,0.02,6.50,2.63,0.00,0.05,1.79,540320202216 ns,1827298578432,3.382 GHz,4800477485207,2.63,540286.23 msec,1.000,1827267469393,3.382 GHz,56,1023101415459,12951377646,540286.79 msec,1.000,1323 C,940418635040,7644977071,0.81%,0,759492947711,8635,8635,0,85706494,1466990,1.712,1645004981285,400877419,0.02%,6956276,91845,1.32%,99519121,1644533802922,8393,0.00%,24938159,120951326,485.01%,0,0
4,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.66,0.23,0.08,0.03,6.49,2.62,0.00,0.05,1.79,542637670447 ns,1834908263222,3.382 GHz,4799698634394,2.62,542601.79 msec,1.000,1834855176638,3.382 GHz,75,1027516481972,13007270658,542602.36 msec,1.000,1405 C,940278893762,7715674986,0.82%,0,759496258504,8616,8616,0,89133966,1486961,1.668,1644649045362,413378331,0.03%,7243621,145022,2.00%,164338016,1644579965897,22998,0.00%,2746678,110217949,4012.77%,0,0
5,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.66,0.22,0.09,0.03,6.49,2.61,0.00,0.05,1.78,545071310516 ns,1839855644820,3.376 GHz,4799219450087,2.61,545022.51 msec,1.000,1839829432132,3.376 GHz,122,1031800433654,13061479294,545023.22 msec,1.000,1277 C,940114868580,8196333647,0.87%,0,759708921709,8658,8658,0,130131906,11594493,8.910,1645064251877,395905588,0.02%,10567476,970466,9.18%,122604460,1644299753411,47373,0.00%,5542861,78260802,1411.92%,0,0
6,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.66,0.23,0.08,0.02,6.49,2.62,0.00,0.04,1.82,533317388943 ns,1833033724280,3.437 GHz,4800350693526,2.62,533279.03 msec,1.000,1832956371356,3.437 GHz,59,1009822408757,12783265916,533279.59 msec,1.000,1413 C,940085566893,7980390730,0.85%,0,759416912677,8671,8671,0,69706232,1280821,1.837,1644801317623,350819080,0.02%,6209717,72215,1.16%,83220646,1644551924212,4580,0.00%,3480929,796168796,22872.31%,0,0
7,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.67,0.23,0.08,0.02,6.50,2.63,0.00,0.06,1.81,534198220108 ns,1827408163876,3.421 GHz,4798342606174,2.63,534160.88 msec,1.000,1827438064145,3.421 GHz,33,1011455157916,12804015043,534161.48 msec,1.000,1457 C,940203062290,7489394960,0.80%,0,759579141225,8599,8599,0,91425456,1617557,1.769,1644810173072,467127468,0.03%,7383055,159600,2.16%,182553351,1644533419077,6471,0.00%,3566566,37131346,1041.10%,0,0
8,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.02,6.51,2.63,0.00,0.05,1.81,531652288679 ns,1824436674933,3.432 GHz,4799595554554,2.63,531609.79 msec,1.000,1824441425326,3.432 GHz,72,1006653952932,12743166839,531610.45 msec,1.000,1333 C,940262277310,7787406828,0.83%,0,759591844598,8658,8658,0,93685089,2722056,2.906,1645014217588,384100214,0.02%,6309677,161537,2.56%,99218015,1644745469371,11857,0.00%,5074393,30903443,609.01%,0,0
9,Python 3.8.16,nbody.py 50000000,1.00,0.40,0.64,0.23,0.10,0.03,6.40,2.51,0.00,0.05,1.82,556377609490 ns,1916458737518,3.445 GHz,4799944101271,2.50,556338.77 msec,1.000,1916414421052,3.445 GHz,88,1053506001375,13336254132,556339.40 msec,1.000,1347 C,939463042762,10710079830,1.14%,0,758343305052,8630,8630,0,62326075,1544362,2.478,1641519921884,397385525,0.02%,4184080,84089,2.01%,92531861,1641215124591,7371,0.00%,3092386,301674224,9755.39%,0,0
10,Python 3.8.16,nbody.py 50000000,1.00,0.38,0.67,0.22,0.08,0.02,6.52,2.64,0.00,0.05,1.81,529585780964 ns,1816492457646,3.430 GHz,4799985337819,2.64,529550.04 msec,1.000,1816414184727,3.430 GHz,83,1002756303605,12693837721,529550.60 msec,1.000,1346 C,940187042465,7486538470,0.80%,0,759463894363,8614,8614,0,83032847,1451748,1.748,1644713161991,444987445,0.03%,6325741,85715,1.36%,84713080,1644846573267,5983,0.00%,3289138,1305725,39.70%,0,0
