test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,1.8.0_382,binarytrees.java 21,2.913282,2319,1693301484.547714,-,-,3013,79.18,3806,1896,0.91,34237,0,12,434,360,196,699,2,1193,7,789,0.00,0.47,0.29,0.16,1.27,0.00,6.66,0.01,11.71,10.39,0.25,1.16,9.02,84,84,98.41,450,300,352.29,98.57,1.72,1.69,0.12,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.94,97.28,0.06,6.45,0.00,0.00
2,1.8.0_382,binarytrees.java 21,2.901240,1886,1693301487.485285,-,-,3021,79.34,3808,1896,0.90,32390,0,14,272,261,118,477,0,1350,10,845,0.00,0.50,0.25,0.10,0.92,0.00,6.61,0.12,11.89,9.66,0.32,0.90,9.79,87,87,98.41,433,433,349.84,99.22,1.69,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.83,98.37,0.06,6.43,0.00,0.00
3,1.8.0_382,binarytrees.java 21,2.899191,2151,1693301490.416697,-,-,3054,80.70,3785,1896,0.90,30862,0,23,426,303,121,608,0,1265,37,786,0.00,0.37,0.26,0.09,1.27,0.00,6.67,0.68,9.61,8.50,0.32,1.00,9.48,90,94,98.10,450,300,351.64,99.20,1.86,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.45,97.89,0.07,6.44,0.00,0.00
4,1.8.0_382,binarytrees.java 21,2.951464,1654,1693301493.395551,-,-,2908,79.52,3657,1896,0.93,37816,0,2,282,375,151,733,6,1286,91,913,0.00,0.31,0.34,0.14,1.32,0.03,6.34,1.76,9.81,8.51,0.28,1.07,10.62,92,93,98.02,450,300,346.03,99.16,1.88,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.49,91.68,0.07,6.48,0.00,0.00
5,1.8.0_382,binarytrees.java 21,2.985988,1858,1693301496.413780,-,-,2902,80.32,3614,1896,0.92,39741,0,7,235,262,176,776,0,1516,116,1058,0.00,0.29,0.30,0.13,1.53,0.00,6.64,1.62,8.71,8.17,0.35,1.36,9.80,97,97,98.06,450,300,347.17,99.12,1.82,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.45,89.65,0.07,6.53,0.00,0.00
6,1.8.0_382,binarytrees.java 21,3.037595,2056,1693301499.480127,-,-,2831,80.25,3528,1896,0.94,39410,0,10,326,288,129,706,0,1621,112,953,0.00,0.36,0.31,0.14,1.49,0.00,6.77,1.90,8.29,8.73,0.31,1.17,9.53,97,97,98.01,450,300,349.68,99.14,1.83,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.26,87.23,0.07,6.58,0.00,0.00
7,1.8.0_382,binarytrees.java 21,3.039663,1765,1693301502.548104,-,-,2761,79.87,3457,1896,0.95,39985,0,24,298,321,205,772,0,1527,85,1049,0.00,0.27,0.29,0.19,1.30,0.00,6.64,1.50,9.48,7.97,0.35,1.05,10.78,96,97,97.97,450,300,344.66,99.20,1.78,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.30,82.31,0.07,6.52,0.00,0.00
8,1.8.0_382,binarytrees.java 21,3.069207,1778,1693301505.650956,-,-,2713,79.67,3406,1896,0.94,38601,0,7,321,326,154,674,0,1453,75,948,0.00,0.29,0.23,0.18,1.11,0.00,6.29,1.80,9.97,7.65,0.34,0.86,11.48,98,98,98.07,433,433,343.04,99.21,1.68,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.82,79.78,0.07,6.54,0.00,0.00
9,1.8.0_382,binarytrees.java 21,3.129926,2285,1693301508.811098,-,-,2678,80.08,3342,1897,0.93,33668,0,13,389,365,141,611,1,1473,117,984,0.00,0.29,0.22,0.11,1.13,0.00,6.37,2.03,9.29,7.47,0.16,0.95,11.33,97,97,98.28,450,300,344.60,99.29,1.60,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.12,77.89,0.06,6.59,0.00,0.00
10,1.8.0_382,binarytrees.java 21,3.128433,2236,1693301511.970388,-,-,2669,80.29,3325,1896,0.95,40545,0,26,258,382,137,789,1,1652,101,895,0.00,0.20,0.29,0.14,1.45,0.02,6.48,1.44,9.25,7.50,0.31,1.15,10.76,98,98,98.00,450,300,345.27,99.19,1.74,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.64,78.37,0.07,6.60,0.00,0.00
