test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,13.0.2,binarytrees.java 21,3.533411,1715,1690807901.754907,-,-,641,15.94,4023,1896,2.38,3067,0,37,211,229,128,389,0,825,3,1233,0.00,0.17,0.53,0.13,0.76,0.00,6.64,0.09,75.60,14.60,0.19,1.02,68.25,69,69,98.01,300,300,115.12,99.26,1.81,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.26,63.65,0.06,5.93,0.00,0.00
2,13.0.2,binarytrees.java 21,3.526770,2122,1690807905.318138,-,-,652,16.21,4020,1896,2.34,3212,0,25,233,205,109,379,0,875,9,1242,0.00,0.36,0.25,0.10,0.72,0.00,6.59,0.25,75.39,13.68,0.18,0.91,69.01,72,72,97.96,300,300,114.64,99.33,1.79,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.37,64.71,0.06,5.92,0.00,0.00
3,13.0.2,binarytrees.java 21,3.510427,2307,1690807908.863489,-,-,647,16.10,4021,1896,2.37,3079,0,45,242,214,113,388,0,848,7,1167,0.00,0.17,0.32,0.07,0.65,0.00,6.81,0.08,75.69,14.13,0.07,0.81,68.88,77,77,97.88,300,300,115.85,99.35,1.75,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.37,65.93,0.06,5.91,0.00,0.00
4,13.0.2,binarytrees.java 21,3.535332,2186,1690807912.431066,-,-,648,16.13,4020,1896,2.33,3365,0,96,296,222,117,369,0,940,4,1199,0.00,0.40,0.21,0.10,0.57,0.00,7.81,0.08,74.57,14.42,0.22,0.66,68.57,76,80,97.76,300,300,115.97,99.29,1.90,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.14,66.52,0.07,5.94,0.00,0.00
5,13.0.2,binarytrees.java 21,3.541547,2129,1690807916.007379,-,-,652,16.22,4018,1896,2.33,5043,0,32,243,220,116,530,1,1196,163,2258,0.00,0.18,0.47,0.11,0.87,0.01,8.32,2.50,71.16,14.14,0.15,1.11,68.38,79,83,97.73,300,300,114.02,99.07,1.91,1.85,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.75,67.09,0.07,5.94,0.00,0.00
6,13.0.2,binarytrees.java 21,3.573507,1295,1690807919.614211,-,-,640,16.00,4003,1896,2.35,4886,0,59,183,239,114,408,0,1206,127,2176,0.00,0.14,0.24,0.08,0.61,0.00,9.45,3.57,69.74,13.77,0.13,0.80,69.30,82,82,98.11,300,300,113.84,99.06,1.55,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.46,66.66,0.06,5.94,0.00,0.00
7,13.0.2,binarytrees.java 21,3.582705,1606,1690807923.225217,-,-,645,16.25,3969,1896,2.34,6298,0,69,662,488,271,715,0,1439,282,2639,0.00,0.42,0.34,0.23,1.19,0.00,9.95,5.73,65.69,14.92,0.29,1.23,67.30,86,87,97.72,300,300,116.66,98.82,1.89,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.49,66.59,0.07,5.99,0.00,0.00
8,13.0.2,binarytrees.java 21,3.609306,1722,1690807926.866126,-,-,630,15.99,3939,1896,2.37,5771,0,28,231,247,152,595,0,1376,225,2367,0.00,0.18,0.22,0.10,0.99,0.00,9.44,4.28,68.61,14.42,0.15,1.20,68.23,88,88,98.05,300,300,115.75,98.88,1.54,1.46,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.16,65.13,0.06,5.97,0.00,0.00
9,13.0.2,binarytrees.java 21,3.647648,2142,1690807930.546048,-,-,627,16.04,3912,1896,2.36,7293,0,82,381,215,187,662,0,1755,327,3209,0.00,0.49,0.25,0.12,1.01,0.00,12.12,6.38,63.39,14.97,0.22,1.30,67.47,88,88,97.73,300,300,115.74,98.73,1.82,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.63,64.39,0.07,6.02,0.00,0.00
10,13.0.2,binarytrees.java 21,3.692331,2272,1690807934.267024,-,-,625,16.16,3866,1896,2.35,6197,0,47,695,409,201,648,0,1329,247,2561,0.00,0.21,0.26,0.13,1.06,0.00,9.32,5.30,67.39,14.01,0.13,1.32,68.38,84,89,97.82,300,300,115.25,98.95,1.77,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.21,62.87,0.07,6.06,0.00,0.00
