test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.00,0.42,5.25,2.03,0.01,0.25,2.12,3918565910 ns,15690468950,3.992 GHz,32465414390,2.09,3930.77 msec,1.003,15803667742,4.020 GHz,15,7381424531,93217639,3930.93 msec,1.003,834 C,1579493990,381125,0.02%,0,4092865067,5063,5054,8,271137,58736,21.663,9019799961,145970,0.00%,20866,4632,22.20%,446136,9079553697,425,0.00%,7708,5601,72.66%,0,0
2,17.0.8.1,nbody.java 50000000,1.00,0.48,0.56,0.03,0.00,0.42,5.26,2.07,0.01,0.03,2.11,3955017099 ns,15480375555,3.901 GHz,31466966726,2.03,3968.33 msec,1.003,15507710720,3.908 GHz,13,7391952922,93693353,3968.53 msec,1.003,799 C,1582542779,3941338,0.25%,0,4075613325,5066,5057,8,802196,105569,13.160,9221545282,248028,0.00%,58045,4544,7.83%,1433113,9368917113,10221,0.00%,20813,12786,61.43%,0,0
3,17.0.8.1,nbody.java 50000000,1.00,0.48,0.56,0.02,0.00,0.42,5.24,2.02,0.01,0.23,2.13,3912015550 ns,15754503156,4.013 GHz,32612088943,2.09,3925.51 msec,1.003,15738119170,4.009 GHz,17,7388094435,93376185,3925.66 msec,1.003,739 C,1562806846,300614,0.02%,0,4094023321,5062,5053,8,361816,43112,11.915,9039673821,137334,0.00%,24716,2082,8.42%,418300,9082534949,301,0.00%,4901,3759,76.70%,0,0
4,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.00,0.42,5.25,2.02,0.01,0.28,2.13,3919739012 ns,15700750193,3.994 GHz,32550702961,2.09,3931.30 msec,1.003,15791714223,4.017 GHz,11,7326990947,92823622,3931.45 msec,1.003,726 C,1570287141,279578,0.02%,0,4088414578,5068,5056,11,1399374,281502,20.116,9230441658,134486,0.00%,11964,1725,14.42%,395161,9049166101,15,0.00%,13173,4467,33.91%,0,0
5,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.01,0.42,5.14,2.03,0.00,0.07,2.16,3902666690 ns,15828805537,4.044 GHz,32876726145,2.10,3914.27 msec,1.003,15811801306,4.039 GHz,16,7329853048,92823576,3914.43 msec,1.003,727 C,1562625004,83732,0.01%,0,4080020255,5046,5037,8,347915,38460,11.054,9020585823,155486,0.00%,25954,1178,4.54%,427476,9073383666,0,0.00%,7442,4655,62.55%,0,0
6,17.0.8.1,nbody.java 50000000,0.99,0.48,0.57,0.02,0.00,0.41,5.23,2.08,0.01,0.19,2.11,3949115538 ns,15513267526,3.917 GHz,31954827687,2.06,3960.46 msec,1.003,15690044067,3.962 GHz,17,7371264496,93351857,3960.64 msec,1.003,713 C,1581189567,784916,0.05%,0,4091465859,5064,5055,8,283330,53304,18.813,9262528340,173424,0.00%,104908,37832,36.06%,1019424,9256416096,47,0.00%,13603,6216,45.70%,0,0
7,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.00,0.42,5.26,2.05,0.01,0.21,2.11,3923187424 ns,15528950527,3.945 GHz,31934526407,2.06,3935.97 msec,1.003,15650676363,3.976 GHz,13,7337122694,92743349,3936.13 msec,1.003,656 C,1575565471,844261,0.05%,0,4089405310,5043,5034,8,1522978,541453,35.552,9264830496,146664,0.00%,30397,5199,17.10%,474306,9057664886,23,0.00%,8321,4428,53.21%,0,0
8,17.0.8.1,nbody.java 50000000,0.99,0.48,0.56,0.02,0.00,0.42,5.25,2.02,0.01,0.26,2.13,3920977599 ns,15684829865,3.989 GHz,32475244515,2.08,3932.15 msec,1.003,15749945095,4.005 GHz,11,7349306523,92885380,3932.29 msec,1.003,650 C,1568637743,265233,0.02%,0,4080654127,5066,5054,11,1742554,522857,30.005,9234257477,166876,0.00%,21753,3096,14.23%,447335,9053304726,587,0.00%,7858,3430,43.65%,0,0
9,17.0.8.1,nbody.java 50000000,1.00,0.48,0.56,0.02,0.00,0.41,5.25,2.07,0.00,0.09,2.11,3950937325 ns,15559307100,3.926 GHz,31838030154,2.05,3963.53 msec,1.003,15676445279,3.955 GHz,15,7404479098,93762761,3963.72 msec,1.003,622 C,1597383285,2586021,0.16%,0,4061858745,5066,5057,8,818310,75376,9.211,9180567427,264475,0.00%,132435,37910,28.63%,1245374,9288092971,23,0.00%,3228,13383,414.59%,0,0
10,17.0.8.1,nbody.java 50000000,1.00,0.48,0.56,0.03,0.00,0.42,5.26,2.03,0.03,0.17,2.11,3929188902 ns,15544727355,3.944 GHz,31689387772,2.04,3941.32 msec,1.003,15707245204,3.985 GHz,10,7395656459,93320824,3941.49 msec,1.003,617 C,1588032790,1101856,0.07%,0,4108483660,5067,5058,8,1810133,469029,25.911,9286219740,546996,0.01%,39384,3642,9.25%,694858,9084375151,100,0.00%,7416,8802,118.69%,0,0
