test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,9.0.4,nbody.java 50000000,0.99,0.52,0.52,0.03,0.00,0.45,5.08,1.95,0.01,0.06,2.09,4039574171 ns,16010085282,3.911 GHz,31469431492,1.99,4093.15 msec,1.013,15999651222,3.908 GHz,102,7603563232,96348379,4094.27 msec,1.014,1539 C,1896946713,1164357,0.06%,0,4123783073,4727,4717,8,20169700,3851090,19.093,8466799957,16394766,0.19%,4126730,474123,11.49%,28213430,8626345874,152421,0.00%,1005414,385564,38.35%,0,0
2,9.0.4,nbody.java 50000000,1.00,0.51,0.52,0.02,0.00,0.45,5.08,1.96,0.00,0.04,2.12,4034616837 ns,16108633629,3.945 GHz,31501866531,1.97,4083.19 msec,1.012,16184538870,3.963 GHz,70,7601476149,96387947,4083.94 msec,1.012,1444 C,1964892145,6585235,0.34%,4,4093965971,4738,4728,8,49343749,4951610,10.035,8581031441,13676367,0.16%,2879252,227308,7.89%,14172350,8660610157,72558,0.00%,391012,444017,113.56%,0,0
3,9.0.4,nbody.java 50000000,0.99,0.51,0.53,0.02,0.00,0.45,5.08,1.96,0.00,0.05,2.12,4034779358 ns,16099838199,3.943 GHz,31537586218,1.97,4082.82 msec,1.012,16192292886,3.966 GHz,93,7597210040,96254242,4083.51 msec,1.012,1345 C,1969349941,6798510,0.35%,12,4103070911,4685,4675,8,46753488,3633850,7.772,8512514105,15395720,0.18%,2899042,228407,7.88%,13273846,8601816958,64118,0.00%,434536,494701,113.85%,0,0
4,9.0.4,nbody.java 50000000,1.00,0.51,0.53,0.02,0.00,0.45,5.08,1.95,0.01,0.24,2.13,4007153056 ns,16164655652,3.990 GHz,30062685407,1.87,4051.00 msec,1.011,15875764687,3.919 GHz,71,7439997629,93974988,4051.48 msec,1.011,1347 C,1924519171,5779730,0.30%,4,4022504963,4712,4700,10,30459449,1732579,5.688,8600729493,8979233,0.10%,949468,45017,4.74%,552893,8754224037,309,0.00%,6101,3906,64.02%,0,0
5,9.0.4,nbody.java 50000000,1.00,0.52,0.52,0.02,0.00,0.45,5.08,1.96,0.00,0.04,2.11,4052885650 ns,16034696347,3.907 GHz,31452275678,1.99,4103.87 msec,1.013,16123955084,3.929 GHz,69,7614272993,96483691,4104.72 msec,1.013,1284 C,1947672251,5513732,0.28%,4,4021723318,4772,4762,8,74406989,5531518,7.434,8715712560,21042687,0.24%,2633380,303146,11.51%,13931787,8622769269,91320,0.00%,674971,502453,74.44%,0,0
6,9.0.4,nbody.java 50000000,0.99,0.51,0.53,0.02,0.00,0.45,5.09,1.96,0.01,0.09,2.14,4030277650 ns,16175367391,3.969 GHz,31066724546,1.94,4074.85 msec,1.011,16241378976,3.986 GHz,69,7552263951,95825526,4075.31 msec,1.011,1246 C,1984114726,9039458,0.46%,0,4100833576,4726,4716,8,35395108,2740513,7.743,8566852477,11586100,0.14%,2466027,168372,6.83%,8679144,8692565003,8451,0.00%,26571,122599,461.40%,0,0
7,9.0.4,nbody.java 50000000,1.00,0.51,0.53,0.02,0.00,0.45,5.09,1.95,0.01,0.11,2.11,4044137314 ns,16068166833,3.924 GHz,31119982820,1.94,4094.87 msec,1.013,16074986167,3.925 GHz,122,7628929769,96766982,4095.56 msec,1.013,1187 C,1943951867,7885058,0.41%,0,4105823837,4748,4738,8,38161442,3021852,7.919,8648200614,10017378,0.12%,2281943,197657,8.66%,13993198,8688459790,45537,0.00%,219049,418290,190.96%,0,0
8,9.0.4,nbody.java 50000000,1.00,0.51,0.53,0.03,0.00,0.44,5.10,1.91,0.01,0.34,2.15,3988495852 ns,15884991585,3.940 GHz,30522626728,1.91,4031.04 msec,1.011,15930225981,3.952 GHz,44,7412754586,93678030,4031.46 msec,1.011,1193 C,1927540315,5266928,0.27%,0,4056994019,4727,4715,10,28592197,1322593,4.626,8730879692,2087262,0.02%,33333,4138,12.41%,499091,8792228206,69,0.00%,5689,4531,79.64%,0,0
9,9.0.4,nbody.java 50000000,0.99,0.51,0.52,0.03,0.00,0.45,5.09,1.97,0.00,0.04,2.11,4041083251 ns,15973932433,3.903 GHz,31465221032,1.99,4092.35 msec,1.013,16018683415,3.914 GHz,85,7573483232,96013343,4093.30 msec,1.013,1135 C,1909092278,1488522,0.08%,0,4060930824,4693,4683,8,40931768,6537520,15.972,8349326390,17151986,0.21%,3439628,254169,7.39%,26271549,8630965395,131159,0.00%,758101,228855,30.19%,0,0
10,9.0.4,nbody.java 50000000,0.99,0.51,0.53,0.03,0.00,0.45,5.08,1.94,0.01,0.22,2.10,4109976509 ns,15913215368,3.833 GHz,30359686184,1.90,4151.58 msec,1.010,16063939055,3.869 GHz,60,7639720445,96798583,4152.07 msec,1.010,1176 C,1949901316,6038880,0.31%,4,4087404085,4686,4675,8,30721417,1783450,5.805,8675072412,8108767,0.09%,879638,39250,4.46%,672770,8827083724,983,0.00%,5572,5197,93.27%,0,0
