test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-13 13.1.0,nbody_2.c 50000000,7.873732,1071,1692874307.000688,-,-,515,12.59,4088,1896,3.25,4286,0,0,70,53,33,99,0,726,18,1510,0.00,0.05,0.03,0.02,0.10,0.00,3.45,0.17,83.55,12.92,0.01,0.10,74.38,89,92,98.91,300,300,100.54,99.65,0.89,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.82,130.42,0.05,4.24,0.00,0.00
2,g++-13 13.1.0,nbody_2.c 50000000,7.796586,1121,1692874314.837113,-,-,519,12.67,4096,1896,3.25,4472,0,45,248,64,58,151,2,895,20,1669,0.00,0.23,0.02,0.02,0.16,0.00,3.60,0.09,83.15,13.30,0.01,0.19,73.82,94,94,98.84,300,300,101.19,99.62,0.81,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.98,133.57,0.05,4.18,0.00,0.00
3,g++-13 13.1.0,nbody_2.c 50000000,7.996717,1077,1692874322.868955,-,-,532,13.23,4025,1896,3.15,10057,0,1133,858,474,276,738,0,2203,311,4413,0.00,0.25,0.17,0.12,0.73,0.00,7.65,3.58,74.17,13.97,0.09,0.69,72.02,95,98,98.88,300,300,104.61,99.30,0.88,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.28,135.85,0.05,4.39,0.00,0.00
4,g++-13 13.1.0,nbody_2.c 50000000,8.362299,1202,1692874331.267815,-,-,488,12.63,3865,1896,3.23,24431,0,24,88,125,121,535,1,4453,1909,13608,0.00,0.10,0.08,0.03,0.66,0.01,11.60,9.30,65.43,14.48,0.02,0.88,72.00,93,97,99.14,300,300,101.26,98.58,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.99,123.62,0.05,4.50,0.00,0.00
5,g++-13 13.1.0,nbody_2.c 50000000,8.151572,1047,1692874339.450927,-,-,502,12.63,3976,1896,3.22,11821,0,0,60,91,73,393,0,2220,796,6137,0.00,0.08,0.04,0.02,0.44,0.00,7.46,7.92,71.27,13.65,0.02,0.67,73.03,97,97,98.70,300,300,101.24,98.97,0.89,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.40,129.76,0.06,4.40,0.00,0.00
6,g++-13 13.1.0,nbody_2.c 50000000,8.178511,1078,1692874347.669780,-,-,496,12.59,3942,1896,3.24,14760,0,40,193,130,86,484,3,2245,1381,7796,0.00,0.06,0.06,0.04,0.56,0.00,7.16,12.97,66.41,13.80,0.03,0.86,72.72,97,97,98.80,300,300,100.97,98.82,0.81,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.87,127.94,0.05,4.38,0.00,0.00
7,g++-13 13.1.0,nbody_2.c 50000000,8.208415,1072,1692874355.910144,-,-,495,12.65,3912,1896,3.24,7474,0,16,441,365,224,329,0,1077,152,3753,0.00,0.04,0.11,0.08,0.28,0.00,4.08,1.81,80.87,13.21,0.07,0.31,73.76,95,98,99.46,300,300,100.83,99.41,0.35,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.03,125.40,0.02,4.26,0.00,0.00
8,g++-13 13.1.0,nbody_2.c 50000000,8.218846,1172,1692874364.161382,-,-,495,12.70,3898,1896,3.24,6288,0,43,646,448,190,327,0,1130,61,2849,0.00,0.11,0.11,0.06,0.31,0.00,4.24,0.61,81.80,13.26,0.06,0.35,73.63,95,95,98.97,300,300,101.09,99.53,0.83,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.42,124.54,0.05,4.40,0.00,0.00
9,g++-13 13.1.0,nbody_2.c 50000000,8.531717,1292,1692874372.731582,-,-,477,12.63,3775,1896,3.24,21557,0,1,61,98,88,719,1,2954,1830,12174,0.00,0.04,0.02,0.02,0.80,0.00,8.61,9.59,68.18,14.11,0.02,1.25,71.98,94,94,99.11,300,300,101.35,98.89,0.77,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.71,119.16,0.05,4.57,0.00,0.00
10,g++-13 13.1.0,nbody_2.c 50000000,8.245678,1068,1692874381.015790,-,-,491,12.58,3902,1896,3.25,7352,0,129,146,90,64,220,4,1123,152,3480,0.00,0.10,0.04,0.03,0.23,0.01,4.36,1.73,80.86,13.27,0.03,0.33,73.80,97,97,98.97,300,300,100.71,99.45,0.82,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.80,124.86,0.05,4.42,0.00,0.00
