test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.8 4.8.5,nbody_2.c 50000000,8.559867,1086,1692872245.179841,-,-,519,12.70,4089,1896,3.15,4893,0,38,129,59,55,129,1,980,6,2061,0.00,0.23,0.04,0.01,0.12,0.00,4.26,0.02,82.58,13.05,0.01,0.14,74.10,92,92,98.92,300,300,100.73,99.63,0.86,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.32,145.10,0.05,4.60,0.00,0.00
2,g++-4.8 4.8.5,nbody_2.c 50000000,8.760970,1110,1692872253.978959,-,-,512,12.67,4037,1896,3.13,17055,0,28,383,397,232,619,7,2279,1381,9274,0.00,0.10,0.07,0.08,0.53,0.01,7.16,9.75,69.48,13.88,0.11,0.69,72.64,96,96,99.01,300,300,101.47,98.78,0.79,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.43,146.57,0.05,4.71,0.00,0.00
3,g++-4.8 4.8.5,nbody_2.c 50000000,8.825923,1128,1692872262.835978,-,-,507,12.63,4016,1896,3.13,10614,0,35,466,296,246,547,0,1493,398,5390,0.00,0.02,0.08,0.09,0.50,0.00,5.25,4.73,76.60,13.35,0.10,0.61,73.32,96,96,98.87,300,300,100.89,99.20,0.85,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.13,145.74,0.06,4.73,0.00,0.00
4,g++-4.8 4.8.5,nbody_2.c 50000000,8.970085,1375,1692872271.841605,-,-,496,12.55,3956,1896,3.15,13809,0,17,84,70,120,439,0,1794,856,7510,0.00,0.06,0.03,0.04,0.34,0.00,5.91,8.90,72.04,13.55,0.05,0.54,73.31,94,98,98.90,300,300,100.56,98.95,0.82,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.75,141.91,0.05,4.81,0.00,0.00
5,g++-4.8 4.8.5,nbody_2.c 50000000,8.951645,1137,1692872280.829758,-,-,497,12.59,3948,1896,3.15,15924,0,0,72,119,139,526,0,2577,1412,8292,0.00,0.07,0.05,0.05,0.43,0.00,7.76,12.40,66.50,13.79,0.06,0.67,72.91,95,95,98.61,300,300,100.95,98.79,0.87,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.32,141.56,0.06,4.81,0.00,0.00
6,g++-4.8 4.8.5,nbody_2.c 50000000,9.304560,1170,1692872290.173276,-,-,479,12.65,3787,1896,3.14,19331,0,50,95,94,225,517,0,2547,1656,10884,0.00,0.09,0.03,0.05,0.48,0.00,7.21,10.14,69.24,13.96,0.07,0.68,72.64,93,97,99.20,300,300,101.33,99.07,0.60,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.59,131.99,0.04,4.93,0.00,0.00
7,g++-4.8 4.8.5,nbody_2.c 50000000,8.977668,1111,1692872299.190132,-,-,494,12.58,3927,1896,3.16,14010,0,1,69,140,335,378,0,2121,1063,7518,0.00,0.06,0.05,0.04,0.35,0.00,6.67,10.16,69.94,13.71,0.04,0.58,73.09,96,96,98.71,300,300,100.88,98.92,0.78,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.19,140.50,0.05,4.80,0.00,0.00
8,g++-4.8 4.8.5,nbody_2.c 50000000,8.990853,1136,1692872308.213973,-,-,493,12.58,3915,1896,3.16,10967,0,40,76,160,197,256,0,1642,457,6060,0.00,0.08,0.05,0.03,0.25,0.00,5.49,4.78,76.62,13.51,0.03,0.37,73.51,95,95,98.72,300,300,100.87,99.13,0.75,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.89,139.12,0.05,4.80,0.00,0.00
9,g++-4.8 4.8.5,nbody_2.c 50000000,9.424627,1157,1692872317.673749,-,-,475,12.65,3757,1896,3.13,26106,0,7,160,531,179,411,0,3298,2123,15062,0.00,0.07,0.09,0.03,0.49,0.00,8.73,9.15,68.67,14.37,0.02,0.82,72.13,95,98,99.06,300,300,101.44,98.82,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.59,131.73,0.05,5.04,0.00,0.00
10,g++-4.8 4.8.5,nbody_2.c 50000000,9.101858,1172,1692872326.807506,-,-,489,12.64,3866,1896,3.15,13249,0,27,126,150,107,246,0,1513,978,7535,0.00,0.06,0.05,0.02,0.25,0.00,4.91,9.66,72.32,13.44,0.03,0.35,73.54,97,97,98.77,300,300,100.81,99.28,0.85,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.84,136.80,0.06,4.89,0.00,0.00
