version,release_date,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 32
10.0.2,2018-07-17,nbody.java 50000000,2,1690638574,1182878,java,7954164,33484,17544,93.8,0.2,378,1,312,65,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,7636.3 MiB,2017.8 MiB,6140.9 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,12986.5 MiB,
10.0.2,2018-07-17,nbody.java 50000000,3,1690638575,1182878,java,7954164,33484,17544,93.8,0.2,378,1,312,65,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7635.8 MiB,2018.3 MiB,6140.9 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,12986.0 MiB,
11.0.19,2020-10-20,nbody.java 50000000,0,1690638984,1183646,java,6807184,38188,27140,118.8,0.2,358,1,308,49,0,17.9,2.2,0.0,79.9,0.0,0.0,0.0,0.0,15795.0 MiB,7674.6 MiB,1972.6 MiB,6147.7 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13028.5 MiB,
11.0.19,2020-10-20,nbody.java 50000000,1,1690638985,1183646,java,6807184,38188,27140,100.0,0.2,358,1,308,49,0,12.5,0.8,0.0,85.2,1.6,0.0,0.0,0.0,15795.0 MiB,7672.2 MiB,1974.9 MiB,6147.9 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13026.1 MiB,
11.0.19,2020-10-20,nbody.java 50000000,2,1690638986,1183646,java,6807184,38188,27140,93.8,0.2,358,1,308,49,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,7671.7 MiB,1975.4 MiB,6147.9 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13025.7 MiB,
11.0.19,2020-10-20,nbody.java 50000000,3,1690638987,1183646,java,6807184,38188,27140,100.0,0.2,358,1,308,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7670.0 MiB,1977.1 MiB,6147.9 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13023.9 MiB,
12.0.2,2019-07-16,nbody.java 50000000,0,1690639393,1185148,java,6824492,38172,25896,118.8,0.2,357,1,307,49,0,16.3,3.0,0.0,80.7,0.0,0.0,0.0,0.0,15795.0 MiB,7649.1 MiB,1990.4 MiB,6155.5 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13010.7 MiB,
12.0.2,2019-07-16,nbody.java 50000000,1,1690639394,1185148,java,6824492,38172,25896,93.8,0.2,357,1,307,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7647.6 MiB,1991.8 MiB,6155.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13009.2 MiB,
12.0.2,2019-07-16,nbody.java 50000000,2,1690639395,1185148,java,6824492,38172,25896,100.0,0.2,357,1,307,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,7654.3 MiB,1992.1 MiB,6148.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13015.9 MiB,
12.0.2,2019-07-16,nbody.java 50000000,3,1690639397,1185148,java,6824492,38172,25896,100.0,0.2,357,1,307,49,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7654.3 MiB,1992.1 MiB,6148.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13015.9 MiB,
13.0.2,2020-01-14,nbody.java 50000000,0,1690639802,1185908,java,6801944,37528,25556,112.5,0.2,358,1,308,49,0,19.0,0.7,0.0,80.3,0.0,0.0,0.0,0.0,15795.0 MiB,7644.0 MiB,1992.6 MiB,6158.4 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13008.6 MiB,
13.0.2,2020-01-14,nbody.java 50000000,1,1690639804,1185908,java,6801944,37528,25556,106.7,0.2,358,1,308,49,0,12.6,1.6,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,7651.4 MiB,1991.9 MiB,6151.7 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13015.9 MiB,
13.0.2,2020-01-14,nbody.java 50000000,2,1690639805,1185908,java,6801944,37528,25556,106.7,0.2,358,1,308,49,0,12.7,0.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,7650.7 MiB,1992.7 MiB,6151.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13015.2 MiB,
13.0.2,2020-01-14,nbody.java 50000000,3,1690639806,1185908,java,6801944,37528,25556,100.0,0.2,358,1,308,49,0,12.5,1.6,0.0,85.2,0.8,0.0,0.0,0.0,15795.0 MiB,7650.4 MiB,1993.0 MiB,6151.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13015.0 MiB,
14.0.2,2020-07-14,nbody.java 50000000,0,1690640214,1186663,java,6871416,37852,25748,112.5,0.2,356,1,306,49,0,15.6,0.8,0.0,83.6,0.0,0.0,0.0,0.0,15795.0 MiB,7646.4 MiB,1988.1 MiB,6160.5 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13013.1 MiB,
14.0.2,2020-07-14,nbody.java 50000000,1,1690640215,1186663,java,6871416,37852,25748,100.0,0.2,356,1,306,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,7644.7 MiB,1989.7 MiB,6160.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13011.4 MiB,
14.0.2,2020-07-14,nbody.java 50000000,2,1690640216,1186663,java,6871416,37852,25748,100.0,0.2,356,1,306,49,0,14.1,0.0,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,7651.6 MiB,1989.6 MiB,6153.8 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13018.3 MiB,
14.0.2,2020-07-14,nbody.java 50000000,3,1690640217,1186663,java,6871416,37852,25748,93.8,0.2,356,1,306,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,7652.6 MiB,1988.7 MiB,6153.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13019.3 MiB,
15.0.2,2021-01-19,nbody.java 50000000,0,1690640626,1187397,java,6864832,35676,24748,113.3,0.2,356,1,306,49,0,14.6,2.3,0.0,83.1,0.0,0.0,0.0,0.0,15795.0 MiB,7631.5 MiB,2001.1 MiB,6162.3 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13000.0 MiB,
15.0.2,2021-01-19,nbody.java 50000000,1,1690640627,1187397,java,6864832,35676,24748,106.7,0.2,356,1,306,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7628.8 MiB,2003.6 MiB,6162.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,12997.4 MiB,
15.0.2,2021-01-19,nbody.java 50000000,2,1690640628,1187397,java,6864832,35676,24748,100.0,0.2,356,1,306,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7635.2 MiB,2004.1 MiB,6155.7 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13003.8 MiB,
15.0.2,2021-01-19,nbody.java 50000000,3,1690640629,1187397,java,6864832,35676,24748,93.8,0.2,356,1,306,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7634.5 MiB,2004.9 MiB,6155.6 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13003.0 MiB,
16.0.2,2021-07-20,nbody.java 50000000,0,1690641038,1188164,java,6921584,36604,26316,100.0,0.2,357,1,307,49,0,14.0,0.8,0.0,84.5,0.8,0.0,0.0,0.0,15795.0 MiB,7637.5 MiB,1992.0 MiB,6165.5 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13009.3 MiB,
16.0.2,2021-07-20,nbody.java 50000000,1,1690641039,1188164,java,6921584,36604,26316,106.7,0.2,357,1,307,49,0,12.6,0.8,0.0,85.8,0.8,0.0,0.0,0.0,15795.0 MiB,7637.5 MiB,1991.7 MiB,6165.8 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13009.4 MiB,
16.0.2,2021-07-20,nbody.java 50000000,2,1690641040,1188164,java,6921584,36604,26316,93.8,0.2,357,1,307,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7643.4 MiB,1992.4 MiB,6159.2 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13015.4 MiB,
16.0.2,2021-07-20,nbody.java 50000000,3,1690641041,1188164,java,6921584,36604,26316,93.8,0.2,357,1,307,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7643.1 MiB,1992.8 MiB,6159.0 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13015.1 MiB,
17.0.7,2023-04-18,nbody.java 50000000,0,1690641449,1188980,java,6990032,38440,27720,106.2,0.2,358,1,308,49,0,14.3,2.3,0.0,83.5,0.0,0.0,0.0,0.0,15795.0 MiB,7641.9 MiB,1989.5 MiB,6163.5 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13011.8 MiB,
17.0.7,2023-04-18,nbody.java 50000000,1,1690641451,1188980,java,6990032,38440,27720,100.0,0.2,358,1,308,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,7643.7 MiB,1994.5 MiB,6156.8 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13013.5 MiB,
17.0.7,2023-04-18,nbody.java 50000000,2,1690641452,1188980,java,6990032,38440,27720,100.0,0.2,358,1,308,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,7642.7 MiB,1995.5 MiB,6156.8 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13012.6 MiB,
17.0.7,2023-04-18,nbody.java 50000000,3,1690641453,1188980,java,6990032,38440,27720,100.0,0.2,358,1,308,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,7642.7 MiB,1995.4 MiB,6156.8 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13012.6 MiB,
18.0.2-ea,2022-07-19,nbody.java 50000000,0,1690641859,1189743,java,6989224,36720,26804,100.0,0.2,357,1,307,49,0,14.0,1.6,0.0,84.5,0.0,0.0,0.0,0.0,15795.0 MiB,7660.4 MiB,1969.2 MiB,6165.4 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13032.0 MiB,
18.0.2-ea,2022-07-19,nbody.java 50000000,1,1690641861,1189743,java,6989224,36720,26804,100.0,0.2,357,1,307,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,7660.4 MiB,1975.9 MiB,6158.7 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13032.2 MiB,
18.0.2-ea,2022-07-19,nbody.java 50000000,2,1690641862,1189743,java,6989224,36720,26804,106.7,0.2,357,1,307,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,7659.6 MiB,1976.5 MiB,6158.8 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13031.4 MiB,
18.0.2-ea,2022-07-19,nbody.java 50000000,3,1690641863,1189743,java,6989224,36720,26804,100.0,0.2,357,1,307,49,0,13.3,1.6,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,7658.9 MiB,1977.3 MiB,6158.8 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13030.7 MiB,
19.0.2,2023-01-17,nbody.java 50000000,0,1690642269,1190511,java,6999892,40544,28788,112.5,0.3,357,1,307,49,0,17.7,1.5,0.0,80.8,0.0,0.0,0.0,0.0,15795.0 MiB,7610.5 MiB,2017.5 MiB,6167.0 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,12985.6 MiB,
19.0.2,2023-01-17,nbody.java 50000000,1,1690642270,1190511,java,6999892,40544,28788,93.8,0.3,357,1,307,49,0,14.0,0.8,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,7675.0 MiB,1952.9 MiB,6167.1 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13050.1 MiB,
19.0.2,2023-01-17,nbody.java 50000000,2,1690642271,1190511,java,6999892,40544,28788,100.0,0.3,357,1,307,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,7681.6 MiB,1953.2 MiB,6160.1 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13056.8 MiB,
19.0.2,2023-01-17,nbody.java 50000000,3,1690642273,1190511,java,6999892,40544,28788,93.8,0.3,357,1,307,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,7681.1 MiB,1953.7 MiB,6160.1 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13056.3 MiB,
20.0.2,2023-07-18,nbody.java 50000000,0,1690642679,1192010,java,6864876,40328,20708,125.0,0.2,360,1,310,49,0,17.2,2.2,0.0,80.6,0.0,0.0,0.0,0.0,15795.0 MiB,7645.4 MiB,1978.8 MiB,6170.8 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13024.4 MiB,
20.0.2,2023-07-18,nbody.java 50000000,1,1690642680,1192010,java,6864876,40328,20708,106.7,0.2,360,1,310,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7644.4 MiB,1979.6 MiB,6170.9 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13023.4 MiB,
20.0.2,2023-07-18,nbody.java 50000000,2,1690642681,1192010,java,6864876,40328,20708,93.8,0.2,360,1,310,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7651.3 MiB,1979.7 MiB,6163.9 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13030.3 MiB,
20.0.2,2023-07-18,nbody.java 50000000,3,1690642682,1192010,java,6864876,40328,20708,93.8,0.2,360,1,310,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,7651.1 MiB,1979.9 MiB,6164.0 MiB,4096.0 MiB,1408.4 MiB,2687.6 MiB,13030.0 MiB,
