version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,nbody_2.c 50000000,9.0845,1112.9,1695029436.960996,0.00,0.00,508.70,12.64,4025.60,1896.00,3.17,12064.80,0.00,34.50,174.80,153.00,119.20,330.60,1.50,1855.10,687.30,6539.20,0.00,0.10,0.06,0.03,0.34,0.00,5.56,3.68,77.50,13.62,0.03,0.51,73.20,94.60,95.50,99.01,450.00,300.00,101.11,99.25,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.84,133.85,0.05,5.44,0.00,0.00
g++-4.6 4.6.4,nbody_2.c 50000000,9.42431,1142.1,1695030077.472976,0.00,0.00,507.40,12.63,4018.30,1896.00,3.31,13177.80,0.00,16.80,135.70,179.60,163.70,365.90,0.50,1899.00,814.00,7323.60,0.00,0.09,0.05,0.03,0.34,0.00,5.51,5.15,76.08,13.68,0.03,0.50,73.16,94.80,95.10,98.93,300.00,300.00,101.14,99.21,0.75,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.17,141.34,0.05,5.64,0.00,0.00
g++-4.7 4.7.4,nbody_2.c 50000000,9.50101,1140.6,1695030726.008955,0.00,0.00,509.60,12.61,4040.70,1896.00,3.20,13409.90,0.00,17.70,115.30,134.20,140.80,391.10,0.80,1866.10,815.80,7480.40,0.00,0.07,0.04,0.04,0.34,0.00,5.45,5.58,75.76,13.57,0.04,0.51,73.26,94.80,95.10,98.90,300.00,300.00,101.01,99.20,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.88,145.84,0.05,5.68,0.00,0.00
g++-4.8 4.8.5,nbody_2.c 50000000,9.03852,1163,1695031376.722516,0.00,0.00,496.00,12.66,3917.50,1896.00,3.13,14453.30,0.00,112.30,134.20,98.50,101.00,496.60,1.20,2197.90,860.50,7868.30,0.00,0.10,0.04,0.03,0.46,0.00,6.33,5.25,75.03,13.54,0.03,0.65,73.11,95.60,96.30,99.03,300.00,300.00,101.16,99.25,0.76,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.53,139.65,0.05,5.41,0.00,0.00
g++-4.9 4.9.3,nbody_2.c 50000000,8.46535,1161.5,1695032008.249442,0.00,0.00,497.70,12.64,3938.50,1896.00,3.10,11979.40,0.00,19.70,139.90,128.60,120.70,301.50,1.00,1786.60,749.60,6480.90,0.00,0.08,0.05,0.03,0.33,0.00,5.86,6.02,74.90,13.53,0.03,0.46,73.35,95.30,96.10,98.93,300.00,300.00,101.14,99.28,0.79,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.18,131.71,0.05,5.07,0.00,0.00
g++-5 5.5.0,nbody_2.c 50000000,8.70126,1174.4,1695032635.307930,0.00,0.00,493.00,12.68,3888.10,1896.00,3.14,13434.10,0.00,16.40,249.10,176.70,128.30,403.30,1.70,1914.80,849.40,7196.80,0.00,0.13,0.07,0.03,0.38,0.00,5.95,5.47,75.21,13.65,0.04,0.53,73.10,95.90,96.50,99.01,300.00,300.00,101.34,99.38,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.78,130.74,0.05,5.21,0.00,0.00
g++-6 6.5.0,nbody_2.c 50000000,8.15941,1158,1695033259.915374,0.00,0.00,498.00,12.64,3939.30,1896.00,3.20,12768.70,0.00,25.40,200.10,132.80,117.50,437.60,0.90,1920.90,846.10,6859.20,0.00,0.09,0.05,0.03,0.42,0.00,6.33,6.96,73.36,13.64,0.04,0.59,73.09,95.50,96.20,98.94,300.00,300.00,101.15,99.13,0.74,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.34,126.66,0.04,4.88,0.00,0.00
g++-7 7.5.0,nbody_2.c 50000000,8.62474,1158.8,1695033879.912276,0.00,0.00,496.40,12.64,3926.00,1896.00,3.13,16563.50,0.00,20.80,181.10,202.70,246.00,493.40,2.10,2378.10,1258.20,9148.20,0.00,0.13,0.06,0.05,0.50,0.00,7.22,8.58,70.69,13.98,0.05,0.69,72.64,95.40,96.10,99.03,300.00,300.00,101.27,98.95,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.69,130.88,0.05,5.16,0.00,0.00
g++-8 ,nbody_2.c 50000000,8.34291,1143.2,1695034502.385965,0.00,0.00,576.00,14.99,3871.80,1896.00,2.95,15898.40,0.00,304.30,4521.40,1483.80,554.30,1102.40,10.30,2470.20,864.60,7344.10,0.01,0.55,0.25,0.13,0.81,0.01,7.72,5.77,69.67,15.70,0.11,0.88,68.33,95.30,96.60,99.10,300.00,300.00,116.82,99.24,0.72,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.47,135.96,0.05,5.40,0.00,0.00
g++-9 9.5.0,nbody_2.c 50000000,8.42907,1174.6,1695035118.465693,0.00,0.00,497.30,12.64,3935.80,1896.00,3.14,15053.00,0.00,20.70,206.20,148.70,141.30,462.40,0.80,2262.00,1136.10,8428.90,0.00,0.09,0.06,0.03,0.49,0.00,6.85,8.03,71.69,13.83,0.03,0.72,72.78,94.80,95.70,98.95,300.00,300.00,101.24,99.01,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.14,130.81,0.05,5.04,0.00,0.00
g++-10 10.5.0,nbody_2.c 50000000,8.76455,1175.5,1695035743.905933,0.00,0.00,500.80,12.64,3961.10,1896.00,3.09,12718.70,0.00,34.90,280.80,234.40,183.20,452.20,1.20,1914.10,822.20,6922.90,0.00,0.13,0.06,0.04,0.43,0.00,6.04,7.01,73.54,13.72,0.04,0.63,72.96,96.50,97.30,98.80,300.00,300.00,101.27,99.13,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.04,137.83,0.05,5.24,0.00,0.00
g++-11 11.4.0,nbody_2.c 50000000,8.76112,1147.4,1695036377.252751,0.00,0.00,492.60,12.67,3887.60,1896.00,3.12,18001.10,0.00,23.30,235.70,168.80,135.60,636.10,0.30,2720.30,1382.80,9911.50,0.00,0.11,0.04,0.04,0.61,0.00,7.73,8.56,70.12,13.96,0.04,0.84,72.48,95.40,96.50,99.09,300.00,300.00,101.45,99.02,0.77,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.20,131.04,0.05,5.24,0.00,0.00
g++-12 12.3.0,nbody_2.c 50000000,8.71224,1152,1695037006.736955,0.00,0.00,493.00,12.64,3899.00,1896.00,3.11,15483.30,0.00,21.70,112.10,138.00,137.30,455.70,0.60,2432.70,1091.70,8439.70,0.00,0.09,0.04,0.03,0.47,0.00,7.29,7.41,71.92,13.74,0.04,0.66,72.91,95.50,96.30,98.99,300.00,300.00,101.23,99.15,0.76,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.56,132.49,0.05,5.21,0.00,0.00
g++-13 13.1.0,nbody_2.c 50000000,8.18756,1164.9,1695037637.946989,0.00,0.00,499.30,12.66,3943.40,1896.00,3.23,13190.10,0.00,27.90,260.60,234.40,254.30,421.40,0.50,1985.50,879.90,7245.20,0.00,0.12,0.07,0.05,0.43,0.00,6.57,6.23,73.76,13.77,0.05,0.58,72.95,95.80,96.50,98.98,300.00,300.00,101.26,99.13,0.74,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.14,127.40,0.05,4.90,0.00,0.00
