test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.23,0.08,0.03,6.57,2.63,0.00,0.04,1.98,456109305859 ns,1701881176597,3.732 GHz,4479956513549,2.63,456077.60 msec,1.000,1701882685438,3.732 GHz,115,861648256752,10907479206,456078.06 msec,1.000,2083 C,836206101429,6601986302,0.79%,0,724016008923,8709,8709,0,74335199,1661954,2.236,1547438514919,303725340,0.02%,4896637,91278,1.86%,76434403,1547181323254,2494352,0.00%,5629609,104321205,1853.08%,0,0
2,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.23,0.08,0.02,6.58,2.65,0.00,0.08,1.89,472424005992 ns,1693106164239,3.584 GHz,4479612120877,2.65,472390.33 msec,1.000,1693059304197,3.584 GHz,53,894127180197,11318798673,472390.84 msec,1.000,1528 C,836167693000,6453613915,0.77%,0,723873221736,8688,8688,0,76265325,1707763,2.239,1547501884216,565754217,0.04%,4946183,63132,1.28%,69191096,1547313434845,3371,0.00%,1677160,517660,30.87%,0,0
3,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.23,0.08,0.03,6.57,2.64,0.00,0.06,1.87,479388126827 ns,1696029507046,3.538 GHz,4481724082624,2.64,479351.35 msec,1.000,1696010414362,3.538 GHz,63,907089486318,11482789469,479351.83 msec,1.000,1104 C,836471001779,6517957783,0.78%,0,723823838221,8731,8731,0,76558987,10129685,13.231,1547159543301,471508457,0.03%,6688919,838384,12.53%,88028577,1546766002065,30090,0.00%,2608873,3790754,145.30%,0,0
4,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.24,0.08,0.02,6.56,2.63,0.00,0.05,1.90,475185626725 ns,1704522631033,3.587 GHz,4479781794421,2.63,475152.20 msec,1.000,1704528195203,3.587 GHz,145,899356527029,11384834664,475152.77 msec,1.000,1299 C,836238559015,6833599005,0.82%,0,724038565413,8680,8680,0,67054154,1372730,2.047,1547497739588,370041579,0.02%,4281981,189368,4.42%,72375285,1547118655584,16308,0.00%,2089289,264930778,12680.43%,0,0
5,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.23,0.08,0.03,6.57,2.64,0.00,0.13,1.90,473253248663 ns,1699542877203,3.591 GHz,4480189639018,2.64,473219.94 msec,1.000,1699530553131,3.591 GHz,64,894078328991,11318370120,473220.44 msec,1.000,1464 C,836321643403,6547210134,0.78%,0,723946924012,8684,8684,0,103405398,2393565,2.315,1547299810629,989443445,0.06%,6749038,115975,1.72%,89322814,1547316553450,6626,0.00%,6030382,11702413,194.06%,0,0
6,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.23,0.08,0.03,6.57,2.63,0.00,0.06,1.88,478742089141 ns,1704022075875,3.560 GHz,4479744545522,2.63,478708.54 msec,1.000,1703971500034,3.560 GHz,63,905911737403,11467880037,478709.06 msec,1.000,1329 C,836175026980,6483962309,0.78%,0,724011135307,8722,8722,0,80899989,1358084,1.679,1547385523411,434195649,0.03%,5271569,56999,1.08%,74362674,1547278427581,139050,0.00%,2309333,4584203,198.51%,0,0
7,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.23,0.08,0.03,6.55,2.62,0.00,0.07,1.91,473007885465 ns,1710513347487,3.616 GHz,4480319304378,2.62,472975.02 msec,1.000,1710467106157,3.616 GHz,186,895222553973,11332446390,472975.56 msec,1.000,1443 C,836232814962,7117561554,0.85%,0,723933304663,8767,8767,0,75224500,1274502,1.694,1547417280114,535485605,0.03%,5464663,72713,1.33%,129361482,1547192492172,90291,0.00%,2295443,31690553,1380.59%,0,0
8,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.24,0.08,0.03,6.57,2.62,0.00,0.09,1.89,477118865849 ns,1709387135289,3.583 GHz,4478883766727,2.62,477086.70 msec,1.000,1709263401274,3.583 GHz,55,903147192122,11432986581,477087.21 msec,1.000,1429 C,836157165798,6523293000,0.78%,0,724108243594,8690,8690,0,107142699,1618470,1.511,1547457946530,669535189,0.04%,6784303,79437,1.17%,94995354,1547642821619,4921,0.00%,2099757,11920266,567.70%,0,0
9,Python 3.4.10,nbody.py 50000000,1.00,0.38,0.66,0.24,0.08,0.03,6.57,2.63,0.00,0.05,1.88,477374121374 ns,1701662226552,3.565 GHz,4481086085015,2.63,477343.41 msec,1.000,1701759232928,3.565 GHz,45,903694266998,11439811275,477343.90 msec,1.000,1345 C,836597602108,6509763220,0.78%,0,724084117325,8728,8728,0,79139295,1408834,1.780,1547083474877,360097024,0.02%,6325969,68562,1.08%,83780115,1547220355413,3340,0.00%,1985598,782746,39.42%,0,0
10,Python 3.4.10,nbody.py 50000000,1.00,0.39,0.65,0.24,0.09,0.03,6.53,2.58,0.00,0.06,1.88,488999080403 ns,1739755179087,3.558 GHz,4479389672271,2.57,488960.09 msec,1.000,1739767958859,3.558 GHz,47,924784556396,11706810651,488960.63 msec,1.000,1478 C,835799095630,7867483510,0.94%,0,723617171123,8702,8702,0,116609358,10226451,8.770,1546980642198,485492547,0.03%,7528831,859985,11.42%,96167835,1548850643395,20902,0.00%,4206452,47298419,1124.43%,0,0
