test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-5 5.5.0,nbody_2.c 50000000,7.902701,1101,1690885125.175351,-,-,518,12.64,4097,1896,3.28,4303,0,7,106,47,39,148,0,824,5,1779,0.00,0.12,0.04,0.02,0.14,0.00,3.89,0.04,83.05,13.21,0.02,0.22,73.91,87,87,99.08,300,300,101.26,99.57,0.79,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.03,132.33,0.04,4.74,0.00,0.00
2,g++-5 5.5.0,nbody_2.c 50000000,7.899946,1065,1690885133.161159,-,-,518,12.64,4096,1896,3.28,4469,0,20,138,85,27,142,0,769,9,1653,0.00,0.12,0.06,0.01,0.14,0.00,3.68,0.05,83.22,13.30,0.03,0.22,73.81,92,92,98.92,300,300,101.31,99.60,0.80,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.39,135.65,0.05,4.74,0.00,0.00
3,g++-5 5.5.0,nbody_2.c 50000000,8.026888,1074,1690885141.294523,-,-,513,12.56,4083,1896,3.26,9818,0,3,132,115,82,262,0,1392,406,5063,0.00,0.07,0.06,0.03,0.26,0.00,5.37,3.27,78.28,13.37,0.04,0.42,73.61,97,97,98.74,300,300,100.70,99.29,0.89,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.20,137.97,0.05,4.82,0.00,0.00
4,g++-5 5.5.0,nbody_2.c 50000000,8.376361,1098,1690885149.745691,-,-,494,12.61,3913,1896,3.25,19263,0,44,225,115,115,683,0,2613,1635,10343,0.00,0.13,0.05,0.03,0.67,0.00,7.88,10.40,68.07,14.19,0.03,0.98,72.18,97,97,99.03,300,300,101.16,98.61,0.83,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.09,128.72,0.05,5.02,0.00,0.00
5,g++-5 5.5.0,nbody_2.c 50000000,8.414251,1279,1690885158.276795,-,-,490,12.60,3889,1896,3.26,17931,0,4,129,126,76,543,0,2253,1573,9764,0.00,0.13,0.03,0.02,0.59,0.00,7.02,9.74,69.72,14.06,0.03,0.95,72.35,95,95,99.07,300,300,101.06,98.76,0.75,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.51,127.11,0.05,5.04,0.00,0.00
6,g++-5 5.5.0,nbody_2.c 50000000,8.147070,1098,1690885166.532962,-,-,503,12.59,3993,1896,3.28,9371,0,22,157,87,68,240,0,1329,331,4912,0.00,0.16,0.02,0.02,0.27,0.00,5.05,3.72,78.06,13.50,0.03,0.41,73.46,98,98,98.69,300,300,100.90,99.21,0.83,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.81,133.09,0.05,4.88,0.00,0.00
7,g++-5 5.5.0,nbody_2.c 50000000,8.233774,1107,1690885174.867682,-,-,498,12.56,3964,1896,3.27,13743,0,0,147,167,193,227,0,1600,1286,7530,0.00,0.14,0.09,0.03,0.29,0.00,5.51,12.92,68.31,13.88,0.03,0.47,73.06,96,96,99.37,300,300,100.73,98.90,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.07,132.21,0.02,4.92,0.00,0.00
8,g++-5 5.5.0,nbody_2.c 50000000,8.320751,1048,1690885183.289895,-,-,493,12.64,3905,1896,3.27,5987,0,12,208,71,61,134,0,954,84,2848,0.00,0.15,0.03,0.02,0.13,0.00,3.91,0.97,82.10,12.91,0.01,0.15,74.29,96,96,98.93,300,300,100.36,99.54,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.29,126.99,0.05,4.99,0.00,0.00
9,g++-5 5.5.0,nbody_2.c 50000000,8.346946,1090,1690885191.744601,-,-,491,12.57,3905,1896,3.28,5475,0,4,67,72,50,177,0,896,33,2244,0.00,0.04,0.09,0.02,0.16,0.00,3.78,0.23,83.05,13.15,0.02,0.25,74.02,96,99,98.90,300,300,100.64,99.55,0.80,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.69,127.48,0.05,5.00,0.00,0.00
10,g++-5 5.5.0,nbody_2.c 50000000,8.309161,1195,1690885200.145750,-,-,495,12.61,3928,1896,3.26,12905,0,44,222,158,63,339,0,1990,786,6818,0.00,0.23,0.09,0.01,0.30,0.00,6.66,8.73,71.23,14.03,0.01,0.45,72.89,98,98,98.64,300,300,101.04,98.96,0.88,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.73,131.58,0.06,4.99,0.00,0.00
