version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,nbody_2.c 50000000,8.81357,1096.1,1690882871.371085,0.00,0.00,515.00,12.64,4072.20,1896.00,3.22,9055.90,0.00,30.10,179.00,126.40,129.40,250.80,0.80,1308.80,435.80,4421.50,0.00,0.10,0.06,0.03,0.23,0.00,4.65,3.70,78.50,13.38,0.03,0.32,73.62,94.10,95.10,98.90,360.00,300.00,101.00,99.37,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.06,134.75,0.05,5.29,0.00,0.00
g++-4.6 4.6.4,nbody_2.c 50000000,9.1576,1081.5,1690883342.548923,0.00,0.00,513.20,12.67,4052.10,1896.00,3.36,10101.60,0.00,23.40,194.40,197.30,97.00,320.30,0.30,1427.60,358.50,5171.90,0.00,0.11,0.06,0.03,0.30,0.00,4.65,2.73,79.37,13.42,0.03,0.42,73.46,94.10,95.20,98.87,300.00,300.00,101.14,99.34,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.35,142.17,0.05,5.50,0.00,0.00
g++-4.7 4.7.4,nbody_2.c 50000000,9.22322,1080.1,1690883814.673124,0.00,0.00,510.30,12.59,4052.00,1896.00,3.29,10784.80,0.00,14.60,104.50,81.70,87.50,373.70,1.50,1483.00,500.80,5591.00,0.00,0.08,0.03,0.02,0.33,0.00,4.66,3.41,78.77,13.40,0.03,0.48,73.50,95.20,95.20,98.90,300.00,300.00,100.80,99.28,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.65,143.30,0.05,5.53,0.00,0.00
g++-4.8 4.8.5,nbody_2.c 50000000,8.68965,1112.6,1690884281.428950,0.00,0.00,499.40,12.68,3939.60,1896.00,3.23,15189.00,0.00,20.20,139.80,159.60,126.20,537.70,1.70,2199.30,1048.90,8188.50,0.00,0.10,0.07,0.03,0.48,0.00,6.74,6.89,72.89,13.80,0.04,0.70,72.79,94.40,96.30,98.93,300.00,300.00,101.27,99.03,0.79,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.84,138.81,0.05,5.22,0.00,0.00
g++-4.9 4.9.3,nbody_2.c 50000000,7.99764,1074.6,1690884740.666511,0.00,0.00,501.60,12.62,3975.50,1896.00,3.25,11831.60,0.00,22.90,156.20,115.50,74.10,336.00,1.30,1646.00,714.00,6394.30,0.00,0.12,0.05,0.02,0.35,0.00,5.61,5.35,75.78,13.63,0.02,0.51,73.21,94.90,95.80,98.89,300.00,300.00,101.02,99.14,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.99,128.74,0.05,4.80,0.00,0.00
g++-5 5.5.0,nbody_2.c 50000000,8.19778,1115.5,1690885200.145750,0.00,0.00,501.30,12.60,3977.30,1896.00,3.27,10326.50,0.00,16.00,153.10,104.30,77.40,289.50,0.00,1462.00,614.80,5295.40,0.00,0.13,0.06,0.02,0.29,0.00,5.28,5.01,76.51,13.56,0.03,0.45,73.36,95.20,95.50,98.94,300.00,300.00,100.92,99.20,0.75,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.08,131.31,0.05,4.91,0.00,0.00
g++-6 6.5.0,nbody_2.c 50000000,7.92534,1111.4,1690885657.209443,0.00,0.00,497.00,12.62,3937.00,1896.00,3.30,14224.80,0.00,22.30,146.40,159.30,115.80,367.00,1.00,1926.70,956.10,7808.50,0.00,0.09,0.05,0.03,0.42,0.00,6.31,6.22,74.13,13.76,0.03,0.63,72.95,95.80,96.60,98.98,300.00,300.00,101.08,99.01,0.76,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.96,124.84,0.05,4.75,0.00,0.00
g++-7 7.5.0,nbody_2.c 50000000,8.13287,1113.5,1690886116.038197,0.00,0.00,502.70,12.66,3969.00,1896.00,3.27,11451.00,0.00,29.50,156.60,130.30,82.60,352.50,1.30,1622.90,720.20,6029.20,0.00,0.10,0.05,0.03,0.35,0.00,5.69,6.11,74.89,13.61,0.03,0.52,73.18,95.10,95.50,98.88,300.00,300.00,101.25,99.13,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.21,129.60,0.05,4.88,0.00,0.00
g++-8 ,nbody_2.c 50000000,7.76624,1114.6,1690886571.446983,0.00,0.00,502.10,12.61,3979.80,1896.00,3.26,11443.50,0.00,17.70,131.00,92.70,106.10,331.70,0.60,1619.20,741.80,6121.50,0.00,0.10,0.04,0.03,0.37,0.00,5.68,6.38,74.68,13.59,0.03,0.54,73.22,95.20,96.50,98.91,300.00,300.00,100.98,99.10,0.79,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.30,124.59,0.05,4.66,0.00,0.00
g++-9 9.5.0,nbody_2.c 50000000,8.13772,1084.5,1690887030.216222,0.00,0.00,498.40,12.63,3947.10,1896.10,3.24,15485.70,0.00,23.80,143.90,130.30,139.30,439.20,0.90,2006.20,1113.70,8656.60,0.00,0.09,0.03,0.03,0.47,0.00,6.37,6.96,73.30,13.77,0.03,0.67,72.90,95.10,95.90,99.07,300.00,300.00,101.06,98.93,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.20,128.61,0.05,4.88,0.00,0.00
g++-10 10.5.0,nbody_2.c 50000000,8.33683,1118.6,1690887491.169296,0.00,0.00,502.00,12.67,3963.10,1896.00,3.24,12853.00,0.00,37.20,182.00,149.10,97.20,383.10,1.60,1737.50,872.60,6921.60,0.00,0.10,0.05,0.03,0.37,0.00,5.77,6.86,74.03,13.68,0.03,0.53,73.10,95.90,96.60,98.91,300.00,300.00,101.29,99.07,0.76,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.73,133.61,0.05,5.00,0.00,0.00
g++-11 11.4.0,nbody_2.c 50000000,8.15157,1186.1,1690887950.714195,0.00,0.00,499.70,12.63,3955.10,1896.00,3.31,12316.50,0.00,25.40,170.10,137.50,138.10,360.40,1.10,1742.10,811.40,6649.60,0.00,0.11,0.05,0.03,0.37,0.00,5.76,5.95,74.99,13.63,0.03,0.58,73.13,94.40,96.40,99.02,300.00,300.00,101.02,99.07,0.75,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.22,129.57,0.05,4.89,0.00,0.00
g++-12 12.3.0,nbody_2.c 50000000,8.21059,1092.6,1690888410.763312,0.00,0.00,500.70,12.65,3959.20,1896.10,3.25,12775.40,0.00,118.60,128.50,127.10,170.40,382.90,0.80,1828.00,865.50,6817.70,0.00,0.11,0.05,0.04,0.40,0.00,6.04,6.84,73.77,13.67,0.04,0.58,73.06,94.70,95.80,98.99,300.00,300.00,101.19,99.08,0.76,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.90,132.09,0.05,4.93,0.00,0.00
g++-13 13.1.0,nbody_2.c 50000000,7.91227,1142.1,1690888867.774034,0.00,0.00,498.70,12.61,3955.90,1896.00,3.34,14351.80,0.00,26.00,131.10,111.30,78.20,439.20,0.90,1986.50,983.40,7935.30,0.00,0.10,0.05,0.02,0.48,0.00,6.50,6.66,73.45,13.79,0.02,0.70,72.88,94.00,96.30,98.98,300.00,300.00,101.02,98.96,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.79,124.77,0.05,4.76,0.00,0.00
