test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v10.24.1,binaryTrees_7.js 21,19.340950,1073,1692130024.698107,-,-,1378,35.81,3848,1896,1.62,330104,0,92,101361,1881,361,889,1,5097,255,8274,0.00,3.79,0.37,0.07,0.42,0.00,8.36,0.96,50.10,29.81,0.08,0.40,33.90,96,96,98.55,300,300,241.57,99.45,1.40,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,548.89,500.54,0.27,20.15,0.00,0.00
2,v10.24.1,binaryTrees_7.js 21,19.615048,1075,1692130044.351175,-,-,1301,35.36,3678,1896,1.64,333067,0,70,96017,2177,494,1687,2,6672,1162,13417,0.00,2.31,0.23,0.07,0.66,0.00,8.18,4.13,48.86,27.87,0.08,0.54,36.15,94,94,98.53,300,300,237.56,99.25,1.37,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501.69,452.14,0.29,20.00,0.00,0.00
3,v10.24.1,binaryTrees_7.js 21,23.297174,1437,1692130067.681150,-,-,1112,34.97,3180,1896,1.67,325760,0,76,91470,3427,344,1345,1,6874,680,11652,0.00,2.25,0.41,0.06,0.45,0.00,8.05,2.17,51.52,27.70,0.05,0.40,36.87,78,79,98.72,300,300,237.79,99.54,1.21,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440.42,383.78,0.28,20.68,0.00,0.00
4,v10.24.1,binaryTrees_7.js 21,28.032840,1400,1692130095.755113,-,-,927,35.06,2644,1896,1.68,316905,0,71,87533,5536,337,892,0,5858,33,8859,0.00,2.65,0.56,0.06,0.25,0.00,7.18,0.03,54.15,28.27,0.06,0.19,36.42,73,73,98.72,300,300,237.67,99.72,1.22,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,334.13,267.61,0.28,22.54,0.00,0.00
5,v10.24.1,binaryTrees_7.js 21,27.993958,1426,1692130123.794580,-,-,930,35.17,2644,1896,1.69,317980,0,72,87364,5525,291,825,1,5899,29,8298,0.00,2.82,0.61,0.04,0.26,0.00,7.37,0.03,53.64,28.65,0.04,0.23,35.91,71,73,98.81,300,300,239.59,99.72,1.12,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,333.98,268.21,0.25,22.27,0.00,0.00
6,v10.24.1,binaryTrees_7.js 21,27.998646,1457,1692130151.831541,-,-,935,35.29,2650,1896,1.68,320457,0,82,88338,5044,324,1076,3,6020,30,8816,0.00,2.78,0.51,0.06,0.33,0.00,7.37,0.05,53.57,28.09,0.05,0.30,36.27,72,73,98.70,300,300,238.01,99.72,1.22,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,334.77,268.16,0.27,22.70,0.00,0.00
7,v10.24.1,binaryTrees_7.js 21,27.822666,1359,1692130179.695216,-,-,928,35.00,2652,1896,1.68,314250,0,68,86881,5019,262,804,1,5797,38,8550,0.00,2.56,0.62,0.04,0.23,0.00,7.23,0.07,54.19,27.99,0.04,0.18,36.80,73,74,98.84,300,300,237.49,99.73,1.10,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331.73,266.03,0.25,22.36,0.00,0.00
8,v10.24.1,binaryTrees_7.js 21,28.047120,1505,1692130207.779888,-,-,934,35.25,2649,1896,1.69,318518,0,61,87993,5811,332,914,5,5817,35,8790,0.00,2.86,0.65,0.05,0.25,0.00,7.01,0.06,53.80,28.49,0.05,0.23,35.98,71,71,98.70,300,300,239.85,99.72,1.23,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335.23,268.66,0.27,22.77,0.00,0.00
9,v10.24.1,binaryTrees_7.js 21,27.853534,1460,1692130235.684436,-,-,940,35.53,2646,1896,1.68,320220,0,63,88147,5346,299,894,2,5813,30,8581,0.00,2.73,0.62,0.05,0.26,0.00,7.05,0.08,53.62,28.60,0.06,0.24,35.57,71,72,98.81,300,300,239.83,99.72,1.12,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332.64,266.80,0.25,22.51,0.00,0.00
10,v10.24.1,binaryTrees_7.js 21,28.673146,1568,1692130264.398328,-,-,930,35.06,2654,1896,1.69,319748,0,93,88135,5782,367,1036,1,6025,43,8971,0.00,2.64,0.70,0.05,0.30,0.00,7.35,0.11,53.74,28.25,0.04,0.28,36.37,69,69,98.79,300,300,239.24,99.72,1.14,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,343.11,275.65,0.26,22.74,0.00,0.00
