test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,12.0.2,fasta.java 25000000 > test_fasta.txt,18.228577,2120,1690983044.585788,-,-,777,19.64,3953,1896,1.74,826999,0,722615,75422,5068,5572,17184,38,23223,519,57996,2.34,2.81,0.23,0.21,1.39,0.00,15.90,1.26,58.31,20.99,0.25,1.73,57.38,80,80,93.19,300,300,141.62,98.12,6.27,6.07,0.05,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,405.43,341.05,1.28,13.73,0.00,0.00
2,12.0.2,fasta.java 25000000 > test_fasta.txt,18.602234,1533,1690983063.222110,-,-,748,19.27,3884,1896,1.76,815526,0,655555,65123,5866,4411,18043,28,26298,806,58782,2.18,2.50,0.19,0.18,1.64,0.00,18.73,2.25,54.96,20.92,0.23,2.08,57.50,90,90,93.60,300,300,140.39,98.23,5.95,5.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,401.23,333.06,1.29,13.92,0.00,0.00
3,12.0.2,fasta.java 25000000 > test_fasta.txt,19.365922,1937,1690983082.618366,-,-,755,19.78,3819,1896,1.71,923515,0,923116,74143,6306,4763,18305,36,25691,676,61381,2.44,2.43,0.23,0.17,1.51,0.00,16.04,2.08,57.54,20.49,0.19,1.85,57.69,87,88,93.44,300,300,141.10,98.49,6.01,5.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,402.97,331.95,1.35,14.51,0.00,0.00
4,12.0.2,fasta.java 25000000 > test_fasta.txt,19.074651,2288,1690983101.724164,-,-,722,18.98,3806,1896,1.77,760861,0,588750,52618,5383,4609,17521,32,23271,800,62686,2.07,1.96,0.20,0.17,1.59,0.01,17.16,2.48,57.24,20.03,0.20,2.02,58.77,85,85,93.75,300,300,137.68,98.33,5.75,5.58,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,388.19,318.41,1.29,14.21,0.00,0.00
5,12.0.2,fasta.java 25000000 > test_fasta.txt,19.565092,2148,1690983121.319682,-,-,717,19.13,3750,1896,1.75,804531,0,701699,61139,5171,5627,17963,19,23006,799,63750,2.13,2.17,0.19,0.18,1.50,0.00,16.11,2.18,58.33,20.29,0.19,1.96,58.44,76,76,93.49,300,300,138.77,98.32,5.98,5.77,0.03,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,388.84,317.21,1.36,14.62,0.00,0.00
6,12.0.2,fasta.java 25000000 > test_fasta.txt,24.928256,1446,1690983146.300492,-,-,566,19.27,2936,1896,1.78,826012,0,947922,86746,6040,4526,17041,16,23520,152,67715,1.88,3.51,0.28,0.15,1.03,0.00,12.95,0.38,62.47,22.85,0.17,1.32,56.38,75,75,93.75,300,300,142.36,99.62,5.70,5.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.70,210.12,1.46,18.61,0.00,0.00
7,12.0.2,fasta.java 25000000 > test_fasta.txt,24.531964,1762,1690983170.873300,-,-,558,18.92,2949,1896,1.81,803105,0,683099,72605,5789,5202,17637,25,22106,169,63443,1.61,3.36,0.29,0.18,1.09,0.01,13.27,0.43,62.52,21.14,0.24,1.35,58.35,71,70,93.83,300,300,138.34,99.58,5.67,5.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292.81,203.71,1.40,18.33,0.00,0.00
8,12.0.2,fasta.java 25000000 > test_fasta.txt,24.734605,2503,1690983195.657128,-,-,566,19.21,2948,1896,1.78,845839,0,846297,84660,6604,5781,16125,19,23472,126,66602,1.80,3.61,0.26,0.17,1.10,0.00,12.05,0.30,63.35,21.80,0.22,1.32,57.44,70,70,93.79,300,300,140.06,99.66,5.69,5.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295.25,205.42,1.42,18.46,0.00,0.00
9,12.0.2,fasta.java 25000000 > test_fasta.txt,24.575091,3037,1690983220.269596,-,-,565,19.21,2944,1896,1.80,803692,0,689191,75136,6016,5427,19375,16,27017,151,57602,1.63,3.43,0.33,0.20,1.42,0.00,14.75,0.33,60.37,21.66,0.24,1.63,57.27,72,72,93.88,300,300,139.89,99.59,5.59,5.57,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,293.30,204.22,1.38,18.42,0.00,0.00
10,12.0.2,fasta.java 25000000 > test_fasta.txt,24.461633,1745,1690983244.784650,-,-,553,18.73,2953,1896,1.82,761776,0,684888,73333,5736,4302,16494,24,24548,133,63889,1.62,3.09,0.26,0.15,1.16,0.00,13.92,0.27,62.48,21.71,0.17,1.38,58.00,71,71,93.90,300,300,139.70,99.55,5.58,5.57,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.81,203.20,1.38,18.22,0.00,0.00
