version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4,nbody_2_test.c 50000000,84.828202,1202,1688057573.974595,-,-,462,12.81,3608,1896,2.34,64767,0,204,1677,1148,714,4192,22,15026,1543,27541,0.00,0.09,0.06,0.02,0.38,0.00,5.38,1.07,80.12,13.37,0.02,0.48,73.31,81,83,99.07,400,300,102.17,99.62,0.46,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1148.44,934.69,0.77,51.42,0.00,0.00
g++-4.6,nbody_2_test.c 50000000,88.334726,1192,1688057662.769826,-,-,443,12.91,3434,1896,2.34,58113,0,853,6543,2454,1200,4188,38,14660,160,20486,0.00,0.26,0.10,0.04,0.35,0.00,5.37,0.07,80.87,13.51,0.04,0.42,73.13,79,79,99.46,400,300,102.65,99.79,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1054.15,829.01,0.15,53.30,0.00,0.00
g++-4.7,nbody_2_test.c 50000000,88.966128,1193,1688057752.169638,-,-,439,12.73,3447,1896,2.35,50422,0,284,2138,1399,755,2529,16,11336,118,19877,0.00,0.10,0.07,0.02,0.21,0.00,4.33,0.06,82.44,13.28,0.03,0.33,73.63,80,80,99.50,300,300,101.81,99.79,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1061.98,836.40,0.17,53.35,0.00,0.00
g++-4.8,nbody_2_test.c 50000000,88.091944,1204,1688057840.664938,-,-,443,12.81,3460,1896,2.22,51788,0,615,3770,2237,1377,3165,23,11035,228,20731,0.00,0.10,0.07,0.04,0.24,0.00,4.18,0.20,82.33,13.28,0.03,0.32,73.57,85,85,99.46,400,300,102.22,99.79,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1051.84,828.65,0.10,52.90,0.00,0.00
g++-4.9,nbody_2_test.c 50000000,97.100642,1190,1688057938.232632,-,-,526,17.52,3001,1896,1.96,136881,0,1077,24215,15704,8492,26035,86,39965,349,30130,0.00,0.67,0.42,0.24,1.64,0.01,9.94,0.16,69.39,14.96,0.16,1.49,65.88,80,82,94.21,400,300,123.60,99.78,5.14,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1158.98,898.57,5.48,67.65,0.00,0.00
g++-5,nbody_2_test.c 50000000,94.422561,1225,1688058033.081333,-,-,495,15.45,3204,1896,2.02,154613,0,1081,13515,12344,7628,37608,46,79733,481,45401,0.00,0.60,0.52,0.19,2.83,0.01,17.76,0.19,62.47,16.25,0.19,3.53,64.59,83,83,87.82,400,300,117.27,99.78,11.53,11.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1126.89,863.28,14.74,72.98,0.00,0.00
g++-6,nbody_2_test.c 50000000,92.409949,1274,1688058126.086280,-,-,483,14.88,3248,1896,2.08,143825,0,1265,7487,8281,5615,28224,24,67533,575,44890,0.00,0.41,0.40,0.14,2.17,0.00,16.14,0.26,65.60,15.80,0.16,2.75,66.41,81,81,90.28,300,300,114.84,99.78,9.07,9.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1103.35,850.55,12.65,68.81,0.00,0.00
g++-7,nbody_2_test.c 50000000,97.696581,1221,1688058224.317124,-,-,509,16.11,3162,1896,1.90,185232,0,1066,49323,22739,11603,58022,45,113220,722,57898,0.00,0.84,0.72,0.27,4.17,0.00,23.04,0.28,54.58,17.23,0.25,4.39,62.03,81,81,85.01,400,300,121.12,99.78,14.27,14.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1167.00,887.70,20.49,81.84,0.00,0.00
g++-8,nbody_2_test.c 50000000,90.057973,1236,1688058315.058312,-,-,464,13.75,3378,1896,2.14,81559,0,758,95443,15539,2007,6346,20,21446,240,24904,0.00,0.64,0.23,0.06,0.49,0.00,7.45,0.19,77.17,14.14,0.07,0.58,71.46,82,82,98.20,400,300,106.92,99.78,1.33,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1075.31,843.99,2.01,57.54,0.00,0.00
g++-9,nbody_2_test.c 50000000,96.624319,1258,1688058412.219384,-,-,441,12.84,3436,1896,2.30,58238,0,518,2383,2050,1228,3370,27,13206,207,22932,0.00,0.09,0.04,0.03,0.23,0.00,4.48,0.14,82.12,13.31,0.03,0.34,73.48,84,84,99.48,400,300,102.65,99.79,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1154.09,909.22,0.08,58.41,0.00,0.00
