test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,18.045906,1682,1690986737.330161,-,-,776,19.63,3954,1896,1.76,805580,0,715364,57763,4976,5327,17741,25,22001,293,59635,2.40,2.55,0.23,0.17,1.33,0.00,15.42,0.66,59.78,20.98,0.19,1.49,57.72,81,81,94.05,400,300,141.18,98.20,5.41,5.24,0.05,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.13,334.25,1.25,13.50,0.00,0.00
2,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,18.803930,1464,1690986756.170246,-,-,770,19.85,3879,1896,1.74,879437,0,891518,75200,5447,6155,17635,24,25608,860,64719,2.51,2.51,0.25,0.20,1.68,0.00,17.89,2.27,55.07,21.09,0.23,2.20,56.63,83,82,94.09,400,400,142.13,98.11,5.43,5.23,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,404.92,335.99,1.33,14.05,0.00,0.00
3,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,18.767308,1926,1690986774.977497,-,-,745,19.36,3847,1896,1.78,813540,0,722681,60842,5395,5788,17928,26,25370,671,60288,2.28,2.18,0.28,0.19,1.54,0.00,17.51,1.96,56.73,20.94,0.23,1.75,57.72,86,87,93.91,300,300,141.44,98.25,5.56,5.38,0.04,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,394.73,326.00,1.29,13.99,0.00,0.00
4,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,19.168836,1953,1690986794.175306,-,-,746,19.58,3808,1896,1.75,849909,0,798094,86196,6350,5520,18888,35,25721,823,59484,2.35,2.85,0.22,0.19,1.62,0.00,17.63,2.53,55.16,21.10,0.20,2.00,57.12,88,88,93.67,300,300,141.87,98.40,5.89,5.70,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.36,325.16,1.32,14.32,0.00,0.00
5,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,19.297256,1652,1690986813.504404,-,-,743,19.61,3788,1896,1.76,831805,0,716302,75599,5301,5062,18907,29,25327,843,60794,2.24,2.53,0.22,0.19,1.66,0.00,17.14,2.44,55.99,20.42,0.21,1.94,57.83,85,84,93.72,300,300,140.96,98.44,5.79,5.62,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,393.11,322.50,1.32,14.47,0.00,0.00
6,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,23.709323,1431,1690986837.241365,-,-,586,19.22,3047,1896,1.81,794337,0,811065,80844,6636,5055,18111,15,24117,144,63897,1.90,3.22,0.38,0.17,1.11,0.00,14.04,0.39,61.53,22.21,0.19,1.36,57.02,76,76,93.92,300,300,141.33,99.64,5.50,5.50,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.13,218.99,1.37,17.60,0.00,0.00
7,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,24.199647,1878,1690986861.480544,-,-,556,18.81,2957,1896,1.85,759226,0,679771,67022,5693,5832,17020,23,22972,155,64188,1.65,3.02,0.28,0.15,1.05,0.00,12.78,0.29,63.65,21.45,0.20,1.24,58.30,72,72,93.97,300,300,138.44,99.52,5.47,5.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.54,200.75,1.34,17.95,0.00,0.00
8,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,24.181610,2464,1690986885.708138,-,-,560,18.86,2969,1896,1.84,819387,0,639853,68785,5995,6234,16736,22,24392,183,61057,1.61,3.10,0.19,0.17,1.07,0.00,14.65,0.37,61.63,20.39,0.20,1.35,59.20,71,71,93.98,300,300,136.53,99.59,5.49,5.46,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.61,200.85,1.35,17.96,0.00,0.00
9,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,24.413112,1381,1690986910.167451,-,-,566,19.15,2957,1896,1.82,829448,0,769130,87875,6086,5393,18143,26,24268,131,63789,1.76,3.59,0.26,0.16,1.09,0.00,13.94,0.31,61.54,21.65,0.20,1.27,57.73,68,69,93.88,300,300,139.77,99.58,5.59,5.56,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.44,202.80,1.38,18.20,0.00,0.00
10,18.0.2-ea,fasta.java 25000000 > test_fasta.txt,24.386299,2091,1690986934.620291,-,-,565,19.07,2965,1896,1.82,870540,0,747180,84660,6005,5066,16990,17,24074,107,63472,1.71,3.61,0.26,0.15,1.08,0.00,13.35,0.24,62.30,21.08,0.18,1.34,58.33,71,70,93.94,300,300,138.12,99.59,5.53,5.50,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.99,202.50,1.35,18.12,0.00,0.00
