version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
g++-4.4 4.4.7,nbody_2.c 5000000,0.99,0.42,0.7,0.1,0.04,0.16,6.95,2.39,0,0,2.06,7909759460 ns,30507632436,3.858 GHz,72816894024,2.39,7908.29 msec,1,30486398687,3.855 GHz,11,14787293180,187103178,7908.30 msec,1,2 C,8501046291,25375014,0.30%,0,17453041891,139,139,0,999054,95853,9.594,26447254288,493365,0.00%,92351,15411,16.69%,1347561,26425134075,2236,0.00%,133359,20143,15.10%,0,0
g++-4.6 4.6.4,nbody_2.c 5000000,0.99,0.42,0.66,0.08,0.05,0.21,6.7,2.39,0,0,2.12,7618601857 ns,30405946914,3.992 GHz,72709900160,2.39,7617.64 msec,1,30405878799,3.992 GHz,4,14313664567,181184589,7617.65 msec,1,3 C,8458593338,25124323,0.30%,0,17430101628,138,138,0,710837,125808,17.699,26327313199,409182,0.00%,56435,16701,29.59%,1053616,26290161457,124900,0.00%,403308,14247,3.53%,0,0
g++-4.7 4.7.4,nbody_2.c 5000000,0.99,0.42,0.65,0.11,0.04,0.2,6.66,2.36,0.01,0,2.13,7748317042 ns,30970997146,3.998 GHz,72508511247,2.34,7747.13 msec,1,31021767556,4.004 GHz,4,14547644330,184223242,7747.14 msec,1,2 C,8557689121,25144952,0.29%,0,17521282893,139,139,0,759196,63463,8.359,26637091756,374929,0.00%,52148,6537,12.54%,1042040,26637719062,34232,0.00%,78870,13012,16.50%,0,16
g++-4.8 4.8.5,nbody_2.c 5000000,0.99,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0,0,2.13,7643424611 ns,30459212600,3.986 GHz,68767097301,2.26,7641.62 msec,1,30458502667,3.986 GHz,7,14279887369,180874961,7641.64 msec,1,2 C,8610873906,25486484,0.30%,0,16722206900,139,139,0,1140864,217119,19.031,25707887428,415984,0.00%,61019,4322,7.08%,1216847,25733726213,2630355,0.01%,1757590,14197,0.81%,0,0
g++-4.9 4.9.3,nbody_2.c 5000000,0.99,0.44,0.63,0.13,0.04,0.19,6.46,2.25,0,0,2.13,7832132476 ns,31370561340,4.006 GHz,70759323283,2.26,7831.00 msec,1,31384129305,4.008 GHz,4,14715706436,186308742,7831.01 msec,1,2 C,8726356050,25099741,0.29%,0,17048994939,140,140,0,740542,86459,11.675,25922458024,381302,0.00%,67168,6175,9.19%,1323462,25907812591,4351,0.00%,427123,14895,3.49%,0,0
g++-5 5.5.0,nbody_2.c 5000000,0.99,0.43,0.65,0.1,0.04,0.2,6.6,2.33,0,0,2.13,7592295252 ns,30354379999,3.999 GHz,70620878742,2.33,7591.13 msec,1,30335229851,3.996 GHz,9,14267996186,180525001,7591.14 msec,1,2 C,9120496732,25465444,0.28%,0,16995378167,137,137,0,826690,108327,13.104,25883759791,398189,0.00%,56358,7140,12.67%,1175002,25856191356,53493,0.00%,437510,16205,3.70%,0,0
g++-6 6.5.0,nbody_2.c 5000000,0.99,0.43,0.65,0.11,0.04,0.2,6.61,2.33,0,0,2.11,7611199277 ns,30102575975,3.956 GHz,70098947271,2.33,7609.55 msec,1,30108998399,3.957 GHz,6,14254277899,180393396,7609.56 msec,1,1 C,9049142671,25392648,0.28%,0,16708021719,138,138,0,889429,96017,10.795,25650700455,425009,0.00%,60229,3781,6.28%,1039566,25685876988,535836,0.00%,838259,15994,1.91%,0,0
g++-7 7.5.0,nbody_2.c 5000000,0.98,0.43,0.65,0.1,0.05,0.2,6.64,2.3,0,0,2.07,7856796858 ns,30411915764,3.871 GHz,70034722441,2.3,7855.38 msec,1,30398675038,3.870 GHz,8,14653146681,185366342,7855.41 msec,1,1 C,9037337451,25276156,0.28%,0,16967074278,138,138,0,1044475,93798,8.98,25915893243,458613,0.00%,82904,9406,11.35%,1517299,25931496679,5292,0.00%,170700,24933,14.61%,0,0
g++-8 ,nbody_2.c 5000000,0.99,0.44,0.64,0.11,0.04,0.21,6.57,2.27,0,0,2.14,7595293804 ns,30645374636,4.035 GHz,69482764969,2.27,7594.25 msec,1,30664092041,4.038 GHz,5,14285087328,180868102,7594.27 msec,1,2 C,8999808386,25227173,0.28%,0,16888589814,137,137,0,1010555,85535,8.464,25720860946,391216,0.00%,67854,4093,6.03%,1055324,25790990306,16948,0.00%,950668,16350,1.72%,0,0
g++-9 9.5.0,nbody_2.c 5000000,0.98,0.43,0.65,0.1,0.04,0.21,6.47,2.33,0,0,2.08,8630681084 ns,33407407084,3.872 GHz,77795648900,2.33,8628.96 msec,1,33399314232,3.871 GHz,7,16066947273,203375132,8628.97 msec,1,2 C,9825005552,25341989,0.26%,0,18191482793,138,138,0,1876744,285104,15.191,27260525891,579766,0.00%,115751,8074,6.98%,2025234,27302554098,104872,0.00%,578060,21734,3.76%,0,0
