test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,3.12.0b1,nbody.py 500,0.065424,1182,1688134614.723010,-,-,526,14.51,3614,1901,1.07,254,0,5,56,85,70,243,0,141,0,30,0.03,2.27,2.18,4.51,23.74,0.00,43.38,0.00,9.73,25.85,9.01,29.84,20.79,74,74,81.01,300,300,115.62,91.24,18.17,18.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.77,0.01,0.08,0.00,0.00
2,Python 3.12.0b1,nbody.py 500,0.055930,1219,1688134614.815804,-,-,506,14.88,3400,1898,1.15,169,0,2,10,45,79,219,0,122,0,0,0.01,0.05,2.46,6.65,25.51,0.00,50.63,0.00,0.00,21.79,17.97,26.99,18.37,73,74,92.97,300,300,118.99,98.98,7.59,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.57,0.00,0.05,0.00,0.00
3,Python 3.12.0b1,nbody.py 500,0.064709,1113,1688134614.914842,-,-,501,14.64,3417,1899,1.03,247,0,0,6,53,63,200,0,145,0,0,0.00,0.84,1.70,4.47,19.75,0.00,58.80,0.00,0.00,22.76,12.16,19.83,30.62,76,77,86.54,300,300,118.02,98.87,12.40,12.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.63,0.01,0.06,0.00,0.00
4,Python 3.12.0b1,nbody.py 500,0.053375,1154,1688134615.001675,-,-,504,14.01,3594,1897,1.15,162,0,0,14,46,67,196,0,108,0,0,0.00,0.57,1.63,4.56,26.87,0.00,52.48,0.00,0.00,21.81,14.20,30.33,19.65,74,76,80.56,300,300,113.41,98.38,18.11,17.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.61,0.01,0.05,0.00,0.00
5,Python 3.12.0b1,nbody.py 500,0.057863,1281,1688134615.092576,-,-,477,14.44,3300,1897,1.14,166,0,0,8,39,70,204,0,117,0,8,0.00,1.08,1.94,4.18,23.67,0.00,49.42,0.00,5.37,24.39,10.95,26.44,23.77,73,73,79.50,300,300,116.98,98.78,18.53,18.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.54,0.01,0.05,0.00,0.00
6,Python 3.12.0b1,nbody.py 500,0.050524,1108,1688134615.224539,-,-,596,14.56,3825,2029,1.20,243,0,0,9,58,69,155,0,150,0,5,0.00,0.07,2.12,4.36,21.32,0.00,56.79,0.00,6.71,24.69,9.91,20.98,29.86,77,79,166.26,400,300,154.60,127.61,0.37,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,1.02,0.00,0.06,0.00,0.00
7,Python 3.12.0b1,nbody.py 500,0.055403,1226,1688134615.313622,-,-,451,13.26,3400,1897,1.21,170,0,0,15,35,61,190,0,116,0,0,0.00,2.42,1.49,3.33,23.99,0.00,55.63,0.00,0.00,23.61,14.58,22.20,26.35,72,74,92.05,400,300,108.21,98.47,7.46,7.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.53,0.01,0.05,0.00,0.00
8,Python 3.12.0b1,nbody.py 500,0.060970,1157,1688134615.413811,-,-,861,25.94,3319,1896,0.84,329,0,5,512,950,442,316,0,25,0,0,0.02,11.75,20.86,12.65,19.04,0.00,10.14,0.00,0.00,51.68,5.69,10.47,6.21,74,75,88.57,400,300,178.01,99.64,10.66,10.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.85,0.01,0.07,0.00,0.00
9,Python 3.12.0b1,nbody.py 500,0.054178,1094,1688134615.509204,-,-,940,25.83,3628,1901,0.98,204,0,0,88,819,531,340,0,21,0,0,0.00,1.72,24.08,21.03,21.98,0.00,5.85,0.00,0.00,51.75,12.43,6.92,3.07,78,81,86.75,400,300,190.43,99.72,12.54,12.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,1.01,0.01,0.06,0.00,0.00
10,Python 3.12.0b1,nbody.py 500,0.057783,1272,1688134615.599498,-,-,471,14.27,3300,1897,1.15,170,0,0,8,44,71,212,0,138,0,0,0.00,0.31,1.70,3.88,24.62,0.00,55.35,0.00,0.00,21.68,13.56,28.09,22.40,76,76,91.72,400,300,114.07,98.60,7.45,7.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.53,0.00,0.05,0.00,0.00
