test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,3.9.16,nbody.py 500,0.079627,1136,1688134611.366156,-,-,1298,39.04,3323,1897,0.76,687,0,13,2964,977,100,150,0,66,0,0,0.05,18.53,9.22,2.87,10.70,0.00,20.19,0.00,0.00,37.71,3.84,8.49,10.92,76,76,90.42,400,300,224.87,94.20,8.89,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.37,0.01,0.12,0.00,0.00
2,Python 3.9.16,nbody.py 500,0.063360,1107,1688134611.479141,-,-,925,28.10,3286,1899,0.88,354,0,11,1260,488,201,123,0,61,0,0,0.03,17.98,6.87,4.72,12.33,0.00,30.37,0.00,0.00,36.98,6.46,10.89,17.57,74,77,93.12,400,300,179.68,99.01,6.46,6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.88,0.00,0.07,0.00,0.00
3,Python 3.9.16,nbody.py 500,0.057605,1227,1688134611.567759,-,-,478,14.04,3400,1897,1.21,169,0,1,8,31,74,217,0,113,0,0,0.00,0.75,1.19,5.27,22.02,0.00,56.88,0.00,0.00,21.59,15.60,21.65,27.11,72,73,92.01,400,300,114.21,98.73,7.19,7.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.56,0.00,0.05,0.00,0.00
4,Python 3.9.16,nbody.py 500,0.057337,1195,1688134611.658708,-,-,522,14.91,3500,1897,1.18,178,0,0,10,33,73,194,0,117,0,7,0.00,0.57,1.51,4.94,20.60,0.00,54.06,0.00,3.54,22.16,13.57,19.85,29.51,74,75,87.20,400,300,118.24,98.72,13.01,12.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.63,0.01,0.05,0.00,0.00
5,Python 3.9.16,nbody.py 500,0.067931,12550,1688134611.757938,-,-,509,15.48,3509,1776,1.19,169,0,0,13,31,55,203,0,159,0,7,0.00,1.47,1.15,3.01,17.68,0.00,49.04,0.00,6.87,21.40,10.63,22.42,30.07,76,76,72.13,400,300,100.47,87.61,10.47,10.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.60,0.01,0.05,0.00,0.00
6,Python 3.9.16,nbody.py 500,0.055658,2264,1688134611.845162,-,-,604,15.85,3839,1881,1.07,195,0,0,11,46,70,178,0,135,0,31,0.00,1.23,1.73,3.88,20.32,0.00,52.58,0.00,3.09,26.67,14.03,24.42,19.02,76,80,84.44,400,300,127.04,94.28,12.99,12.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.80,0.01,0.06,0.00,0.00
7,Python 3.9.16,nbody.py 500,0.182546,1780,1688134612.090721,-,-,169,16.25,1029,1912,1.12,407,0,1,3,25,17,177,0,431,0,30,0.00,0.00,0.17,0.30,9.26,0.00,63.18,0.00,11.76,17.58,0.46,13.72,51.99,63,63,101.34,400,300,127.58,100.26,0.15,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.25,0.00,0.13,0.00,0.00
8,Python 3.9.16,nbody.py 500,0.053649,1150,1688134612.192754,-,-,485,13.23,3667,1896,1.24,132,0,0,8,35,59,182,0,113,0,3,0.00,1.11,1.65,3.29,21.72,0.00,57.34,0.00,1.74,22.74,12.79,21.88,29.35,73,76,98.79,300,300,107.68,98.41,2.29,2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,0.00,0.04,0.00,0.00
9,Python 3.9.16,nbody.py 500,0.056127,1211,1688134612.285340,-,-,487,13.90,3500,1896,1.21,146,0,0,8,46,70,191,0,122,0,2,0.00,1.16,1.54,5.00,21.81,0.00,55.11,0.00,1.56,23.17,16.76,23.12,23.04,72,74,97.99,300,300,112.94,98.44,1.93,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.59,0.00,0.05,0.00,0.00
10,Python 3.9.16,nbody.py 500,0.072141,1116,1688134612.391857,-,-,1420,42.29,3358,1896,0.73,585,0,10,2880,1439,173,95,0,35,0,0,0.02,20.65,17.26,3.69,10.39,0.00,6.14,0.00,0.00,45.14,0.31,8.51,3.76,78,78,88.72,300,300,250.88,99.27,10.58,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,1.38,0.01,0.12,0.00,0.00
