test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.4.10,binarytrees_compatible_all.py 21,194.854928,1259,1694611784.514687,-,-,472,12.60,3749,1896,2.61,155456,0,68,4619,2248,1373,3844,6,17929,4748,79558,0.00,0.02,0.02,0.01,0.15,0.00,2.90,2.25,81.98,13.04,0.01,0.23,74.12,76,78,99.75,450,450,100.59,99.49,0.20,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3082.08,2665.48,0.27,75.39,0.00,0.00
2,Python 3.4.10,binarytrees_compatible_all.py 21,211.818784,1510,1694611996.371738,-,-,425,12.63,3363,1896,2.68,100244,0,206,4150,2288,910,2594,15,13438,224,41200,0.00,0.02,0.02,0.01,0.09,0.00,2.20,0.07,84.94,12.87,0.01,0.14,74.36,76,77,99.68,450,450,100.89,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2530.84,2083.15,0.25,80.28,0.00,0.00
3,Python 3.4.10,binarytrees_compatible_all.py 21,213.655695,3451,1694612210.093734,-,-,426,12.65,3367,1896,2.66,101784,0,118,4447,2506,995,2542,5,13732,153,42378,0.00,0.02,0.02,0.01,0.09,0.00,2.18,0.05,84.96,12.85,0.01,0.14,74.35,76,78,99.67,450,300,100.86,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2552.70,2102.48,0.23,80.36,0.00,0.00
4,Python 3.4.10,binarytrees_compatible_all.py 21,212.890797,1236,1694612423.021049,-,-,425,12.67,3353,1896,2.69,99864,0,1235,3274,2580,1129,2856,3,13541,226,39596,0.00,0.02,0.02,0.01,0.09,0.00,2.12,0.10,84.93,12.87,0.01,0.14,74.32,78,78,99.69,433,433,101.02,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2543.53,2089.01,0.25,80.47,0.00,0.00
5,Python 3.4.10,binarytrees_compatible_all.py 21,213.591892,1284,1694612636.678970,-,-,424,12.64,3357,1896,2.68,98534,0,38,4273,2719,965,2377,2,12520,162,37090,0.00,0.04,0.02,0.01,0.09,0.00,2.03,0.06,85.10,12.98,0.01,0.15,74.22,79,80,99.72,450,450,101.20,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2552.05,2097.30,0.24,80.11,0.00,0.00
6,Python 3.4.10,binarytrees_compatible_all.py 21,215.217307,1240,1694612851.929833,-,-,424,12.64,3355,1896,2.67,101362,0,91,3368,2646,1050,2341,9,12606,136,43579,0.00,0.01,0.02,0.01,0.08,0.00,2.04,0.04,85.14,12.85,0.01,0.12,74.37,78,78,99.70,450,300,100.86,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2571.40,2111.68,0.25,80.86,0.00,0.00
7,Python 3.4.10,binarytrees_compatible_all.py 21,212.546255,1277,1694613064.543333,-,-,423,12.64,3349,1896,2.67,99240,0,44,3858,2505,1012,2534,2,13496,450,46618,0.00,0.02,0.02,0.01,0.09,0.00,2.15,0.16,84.89,12.97,0.01,0.16,74.22,78,78,99.90,450,450,101.25,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2539.55,2086.19,0.24,80.24,0.00,0.00
8,Python 3.4.10,binarytrees_compatible_all.py 21,212.643913,1247,1694613277.221026,-,-,423,12.64,3348,1896,2.67,99554,0,49,1207,2580,1692,3031,6,13593,355,45622,0.00,0.02,0.02,0.02,0.10,0.00,2.07,0.14,84.96,13.00,0.01,0.14,74.19,76,78,99.90,450,300,101.28,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2540.73,2087.99,0.24,79.86,0.00,0.00
9,Python 3.4.10,binarytrees_compatible_all.py 21,217.532835,1258,1694613494.814011,-,-,449,13.84,3246,1896,2.59,123787,0,1914,32809,15752,6458,13126,75,19384,265,40891,0.00,0.17,0.13,0.07,0.33,0.00,2.72,0.10,82.61,14.04,0.06,0.29,71.77,77,78,99.87,450,300,109.39,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2598.95,2131.79,0.23,85.76,0.00,0.00
10,Python 3.4.10,binarytrees_compatible_all.py 21,215.588412,1257,1694613710.438884,-,-,424,12.63,3357,1896,2.63,97444,0,33,3741,2597,953,2424,5,12760,240,35885,0.00,0.02,0.02,0.01,0.08,0.00,2.03,0.09,85.08,12.95,0.01,0.14,74.27,79,81,99.74,450,450,101.16,99.78,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2575.76,2116.57,0.25,80.90,0.00,0.00
